offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.seconds,plays,yards,drive_result
Troy,Sun Belt,Liberty,,401013452,4010134524,false,1,55,10,1,36,8,4,37,5,19,FUMBLE
Liberty,,Troy,Sun Belt,401013452,4010134525,false,1,36,8,1,39,7,17,47,3,3,PUNT
Troy,Sun Belt,Liberty,,401013452,4010134526,false,1,69,7,1,78,5,46,31,3,-9,PUNT
Liberty,,Troy,Sun Belt,401013452,4010134527,false,1,35,5,1,55,2,43,3,5,20,PUNT
Troy,Sun Belt,Liberty,,401013452,4010134528,true,1,86,2,1,0,,,43,6,86,TD
Liberty,,Troy,Sun Belt,401013452,4010134529,true,2,25,15,2,100,10,43,17,10,75,TD
Western Kentucky,Conference USA,Charlotte,Conference USA,401015013,4010150132,false,1,75,15,1,69,13,24,36,4,6,INT
Charlotte,Conference USA,Western Kentucky,Conference USA,401015013,4010150133,true,1,65,13,1,100,13,15,9,1,35,TD
Western Kentucky,Conference USA,Charlotte,Conference USA,401015013,4010150134,false,1,79,13,1,53,10,18,57,6,26,PUNT
Charlotte,Conference USA,Western Kentucky,Conference USA,401015013,4010150135,false,1,15,10,1,44,7,2,16,7,29,PUNT
Western Kentucky,Conference USA,Charlotte,Conference USA,401015013,4010150136,true,1,85,7,1,0,3,20,42,9,85,TD
Charlotte,Conference USA,Western Kentucky,Conference USA,401015013,4010150137,false,1,15,3,1,50,,1,19,6,35,FUMBLE
Western Kentucky,Conference USA,Charlotte,Conference USA,401015013,4010150138,false,1,50,,2,38,13,1,,4,12,PUNT
Charlotte,Conference USA,Western Kentucky,Conference USA,401015013,4010150139,true,2,7,13,2,84,4,30,31,15,77,FG
Florida International,Conference USA,Middle Tennessee,Conference USA,401015014,4010150141,true,1,41,15,1,73,10,58,2,9,32,FG
Middle Tennessee,Conference USA,Florida International,Conference USA,401015014,4010150142,false,1,75,10,1,42,8,33,25,5,33,PUNT
Florida International,Conference USA,Middle Tennessee,Conference USA,401015014,4010150143,false,1,10,8,1,92,2,58,35,10,82,DOWNS
Middle Tennessee,Conference USA,Florida International,Conference USA,401015014,4010150144,true,1,92,2,2,0,9,6,52,22,92,TD
Florida International,Conference USA,Middle Tennessee,Conference USA,401015014,4010150145,true,2,23,9,2,100,2,33,33,13,77,TD
Middle Tennessee,Conference USA,Florida International,Conference USA,401015014,4010150146,true,2,75,2,2,0,,36,57,8,75,TD
Florida International,Conference USA,Middle Tennessee,Conference USA,401015014,4010150147,true,2,29,,2,64,,,36,5,35,FG
Middle Tennessee,Conference USA,Florida International,Conference USA,401015014,4010150148,false,3,75,15,3,57,11,25,35,7,18,PUNT
Florida International,Conference USA,Middle Tennessee,Conference USA,401015014,4010150149,false,3,11,11,3,16,,,25,3,5,PUNT
Louisiana Tech,Conference USA,UT San Antonio,Conference USA,401015015,4010150151,true,1,53,15,1,0,11,22,38,8,53,TD
UT San Antonio,Conference USA,Louisiana Tech,Conference USA,401015015,4010150152,false,1,13,11,1,60,9,10,12,4,47,PUNT
Louisiana Tech,Conference USA,UT San Antonio,Conference USA,401015015,4010150153,false,1,80,9,1,73,7,54,16,3,7,PUNT
UT San Antonio,Conference USA,Louisiana Tech,Conference USA,401015015,4010150154,false,1,30,7,1,45,5,15,39,5,15,PUNT
Louisiana Tech,Conference USA,UT San Antonio,Conference USA,401015015,4010150155,false,1,80,5,1,50,3,2,13,5,30,PUNT
UT San Antonio,Conference USA,Louisiana Tech,Conference USA,401015015,4010150156,false,1,8,3,1,11,1,25,37,3,3,PUNT
Louisiana Tech,Conference USA,UT San Antonio,Conference USA,401015015,4010150157,true,1,50,1,2,29,14,14,11,5,21,FG
UT San Antonio,Conference USA,Louisiana Tech,Conference USA,401015015,4010150158,false,2,25,14,2,58,9,37,37,7,33,PUNT
Louisiana Tech,Conference USA,UT San Antonio,Conference USA,401015015,4010150159,false,2,88,9,2,85,,,37,3,3,PUNT
Marshall,Conference USA,Old Dominion,Conference USA,401015016,4010150161,false,1,75,15,1,47,12,55,5,5,28,PUNT
Old Dominion,Conference USA,Marshall,Conference USA,401015016,4010150162,false,1,8,12,1,18,11,49,6,3,10,FUMBLE
Marshall,Conference USA,Old Dominion,Conference USA,401015016,4010150163,false,1,18,11,1,18,11,43,6,1,0,INT
Old Dominion,Conference USA,Marshall,Conference USA,401015016,4010150164,false,1,35,11,1,37,10,20,23,3,2,PUNT
Marshall,Conference USA,Old Dominion,Conference USA,401015016,4010150165,false,1,81,10,1,49,7,32,48,6,32,PUNT
Old Dominion,Conference USA,Marshall,Conference USA,401015016,4010150166,false,1,20,7,1,90,2,51,41,10,70,INT
Marshall,Conference USA,Old Dominion,Conference USA,401015016,4010150167,true,1,0,2,2,0,13,54,51,10,88,TD
Old Dominion,Conference USA,Marshall,Conference USA,401015016,4010150168,false,2,9,13,2,17,12,30,24,3,8,PUNT
Marshall,Conference USA,Old Dominion,Conference USA,401015016,4010150169,true,2,60,12,2,0,8,33,57,10,60,TD
North Texas,Conference USA,Southern Mississippi,Conference USA,401015017,4010150171,false,1,25,15,1,47,12,43,17,6,22,PUNT
Southern Mississippi,Conference USA,North Texas,Conference USA,401015017,4010150172,false,1,81,12,1,42,8,42,1,9,39,PUNT
North Texas,Conference USA,Southern Mississippi,Conference USA,401015017,4010150173,false,1,20,8,1,52,5,,42,8,32,PUNT
Southern Mississippi,Conference USA,North Texas,Conference USA,401015017,4010150174,false,1,93,5,1,49,,56,4,7,44,PUNT
North Texas,Conference USA,Southern Mississippi,Conference USA,401015017,4010150175,true,1,1,,2,100,13,11,45,8,99,TD
Southern Mississippi,Conference USA,North Texas,Conference USA,401015017,4010150176,true,2,75,13,2,0,11,6,5,5,75,TD
North Texas,Conference USA,Southern Mississippi,Conference USA,401015017,4010150177,true,2,33,11,2,76,7,11,55,8,43,FG
Southern Mississippi,Conference USA,North Texas,Conference USA,401015017,4010150178,false,2,76,7,2,46,4,7,4,8,30,DOWNS
North Texas,Conference USA,Southern Mississippi,Conference USA,401015017,4010150179,false,2,46,4,2,57,,,7,4,11,PUNT
UAB,Conference USA,Rice,Conference USA,401015018,4010150181,true,1,75,15,1,0,14,21,39,4,75,TD
Rice,Conference USA,UAB,Conference USA,401015018,4010150182,false,1,25,14,1,22,12,58,23,3,-3,PUNT
UAB,Conference USA,Rice,Conference USA,401015018,4010150183,false,1,57,12,1,48,11,1,57,3,9,PUNT
Rice,Conference USA,UAB,Conference USA,401015018,4010150184,true,1,17,11,1,18,8,57,4,3,1,PUNT TD
Rice,Conference USA,UAB,Conference USA,401015018,4010150186,false,1,35,8,1,44,7,10,47,4,9,DOWNS
UAB,Conference USA,Rice,Conference USA,401015018,4010150187,false,1,44,7,1,20,6,17,53,3,24,FUMBLE
Rice,Conference USA,UAB,Conference USA,401015018,4010150188,false,1,20,6,1,30,3,38,39,4,10,PUNT
UAB,Conference USA,Rice,Conference USA,401015018,4010150189,false,1,80,3,1,85,,,38,3,-5,PUNT
Hawai'i,Mountain West,BYU,FBS Independents,401016408,4010164081,false,1,73,15,1,57,12,20,40,4,16,PUNT
BYU,FBS Independents,Hawai'i,Mountain West,401016408,4010164082,true,1,13,12,1,100,7,28,52,12,87,TD
Hawai'i,Mountain West,BYU,FBS Independents,401016408,4010164083,false,1,82,7,1,82,4,5,23,5,0,PUNT
BYU,FBS Independents,Hawai'i,Mountain West,401016408,4010164084,true,1,44,4,1,100,1,2,3,7,56,TD
Hawai'i,Mountain West,BYU,FBS Independents,401016408,4010164085,false,1,75,1,2,68,14,49,13,3,7,PUNT
BYU,FBS Independents,Hawai'i,Mountain West,401016408,4010164086,false,2,35,14,2,54,13,8,41,4,19,INT
Hawai'i,Mountain West,BYU,FBS Independents,401016408,4010164087,false,2,63,13,2,46,10,28,40,7,17,DOWNS
BYU,FBS Independents,Hawai'i,Mountain West,401016408,4010164088,true,2,46,10,2,100,7,24,4,6,54,TD
Hawai'i,Mountain West,BYU,FBS Independents,401016408,4010164089,true,2,79,7,2,15,4,24,,9,64,FG
Tulsa,American Athletic,South Florida,American Athletic,401019505,4010195051,false,1,18,15,1,20,13,57,3,3,2,PUNT
South Florida,American Athletic,Tulsa,American Athletic,401019505,4010195052,false,1,58,13,1,57,12,22,35,3,1,PUNT
Tulsa,American Athletic,South Florida,American Athletic,401019505,4010195053,false,1,8,12,1,12,11,5,17,3,4,PUNT
South Florida,American Athletic,Tulsa,American Athletic,401019505,4010195054,false,1,59,11,1,47,8,44,21,6,12,PUNT
Tulsa,American Athletic,South Florida,American Athletic,401019505,4010195055,true,1,20,8,1,100,5,9,35,10,80,TD
South Florida,American Athletic,Tulsa,American Athletic,401019505,4010195056,true,1,83,5,1,5,1,18,51,11,78,FG
Tulsa,American Athletic,South Florida,American Athletic,401019505,4010195057,false,1,35,1,2,34,14,48,30,3,-1,PUNT
South Florida,American Athletic,Tulsa,American Athletic,401019505,4010195058,false,2,80,14,2,76,13,32,16,3,4,PUNT
Tulsa,American Athletic,South Florida,American Athletic,401019505,4010195059,false,2,39,13,2,45,11,28,4,6,6,PUNT
UCF,American Athletic,Memphis,American Athletic,401019506,4010195061,false,1,82,15,1,73,13,1,59,5,9,PUNT
Memphis,American Athletic,UCF,American Athletic,401019506,4010195062,true,1,28,13,1,74,9,39,22,11,46,FG
UCF,American Athletic,Memphis,American Athletic,401019506,4010195063,true,1,75,9,1,0,7,52,47,6,75,TD
Memphis,American Athletic,UCF,American Athletic,401019506,4010195064,true,1,17,7,1,100,3,53,59,11,83,TD
UCF,American Athletic,Memphis,American Athletic,401019506,4010195065,false,1,75,3,1,87,2,16,37,3,-12,PUNT
Memphis,American Athletic,UCF,American Athletic,401019506,4010195066,true,1,47,2,1,100,,,16,6,61,TD
UCF,American Athletic,Memphis,American Athletic,401019506,4010195067,false,2,51,15,2,43,13,15,45,4,8,DOWNS
Memphis,American Athletic,UCF,American Athletic,401019506,4010195068,true,2,44,13,2,72,10,58,17,7,28,FG
UCF,American Athletic,Memphis,American Athletic,401019506,4010195069,true,2,75,10,2,0,10,45,13,1,75,TD
East Carolina,American Athletic,Houston,American Athletic,401019507,4010195071,false,1,25,15,1,27,14,4,56,3,2,PUNT
Houston,American Athletic,East Carolina,American Athletic,401019507,4010195072,true,1,67,14,1,0,12,10,54,7,67,TD
East Carolina,American Athletic,Houston,American Athletic,401019507,4010195073,false,1,33,12,1,36,11,9,1,3,3,PUNT
Houston,American Athletic,East Carolina,American Athletic,401019507,4010195074,true,1,74,11,1,0,8,6,3,10,74,TD
East Carolina,American Athletic,Houston,American Athletic,401019507,4010195075,false,1,18,8,1,55,3,35,31,10,37,INT
Houston,American Athletic,East Carolina,American Athletic,401019507,4010195076,false,1,75,3,1,58,1,53,42,5,17,PUNT
East Carolina,American Athletic,Houston,American Athletic,401019507,4010195077,false,1,10,1,1,18,,13,40,3,8,PUNT
Houston,American Athletic,East Carolina,American Athletic,401019507,4010195078,false,1,60,,1,56,,,13,3,4,PUNT
East Carolina,American Athletic,Houston,American Athletic,401019507,4010195079,true,2,14,14,2,85,8,6,5,14,71,FG
Temple,American Athletic,Navy,American Athletic,401019508,4010195081,false,1,89,15,1,8,11,16,44,10,81,MISSED FG
Navy,American Athletic,Temple,American Athletic,401019508,4010195082,false,1,20,11,1,19,10,31,45,2,-1,FUMBLE
Temple,American Athletic,Navy,American Athletic,401019508,4010195083,false,1,19,10,1,22,9,56,35,2,-3,FUMBLE
Navy,American Athletic,Temple,American Athletic,401019508,4010195084,true,1,22,9,2,93,14,55,1,17,71,FG
Temple,American Athletic,Navy,American Athletic,401019508,4010195085,true,2,77,14,2,0,11,31,24,9,77,TD
Navy,American Athletic,Temple,American Athletic,401019508,4010195086,true,2,25,11,2,100,5,45,46,11,75,TD
Temple,American Athletic,Navy,American Athletic,401019508,4010195087,false,2,69,5,2,44,2,18,27,9,25,PUNT
Navy,American Athletic,Temple,American Athletic,401019508,4010195088,false,2,12,2,2,27,,,18,5,15,END OF HALF
Navy,American Athletic,Temple,American Athletic,401019508,4010195089,true,3,25,15,3,100,13,13,47,4,75,TD
Buffalo,Mid-American,Akron,Mid-American,401020756,4010207561,false,1,25,15,1,28,13,59,1,3,3,PUNT
Akron,Mid-American,Buffalo,Mid-American,401020756,4010207562,true,1,75,13,1,31,8,44,15,13,44,FG
Buffalo,Mid-American,Akron,Mid-American,401020756,4010207563,false,1,25,8,1,77,4,53,51,9,52,MISSED FG
Akron,Mid-American,Buffalo,Mid-American,401020756,4010207564,false,1,77,4,1,81,3,16,37,4,-4,PUNT
Buffalo,Mid-American,Akron,Mid-American,401020756,4010207565,true,1,50,3,1,100,,40,36,8,50,TD
Akron,Mid-American,Buffalo,Mid-American,401020756,4010207566,false,1,80,,1,67,,,40,4,13,PUNT
Buffalo,Mid-American,Akron,Mid-American,401020756,4010207567,false,2,38,14,2,89,13,24,28,5,51,INT
Akron,Mid-American,Buffalo,Mid-American,401020756,4010207568,false,2,98,13,2,82,11,18,6,4,16,PUNT
Buffalo,Mid-American,Akron,Mid-American,401020756,4010207569,true,2,30,11,2,87,6,49,29,10,57,FG
Ball State,Mid-American,Central Michigan,Mid-American,401020757,4010207571,false,1,75,15,1,46,12,44,16,4,29,PUNT
Central Michigan,Mid-American,Ball State,Mid-American,401020757,4010207572,true,1,2,12,1,65,7,59,45,13,63,FG
Ball State,Mid-American,Central Michigan,Mid-American,401020757,4010207573,false,1,75,7,1,48,4,57,2,7,27,PUNT
Central Michigan,Mid-American,Ball State,Mid-American,401020757,4010207574,true,1,13,4,2,92,13,41,16,13,79,FG
Ball State,Mid-American,Central Michigan,Mid-American,401020757,4010207575,true,2,82,13,2,0,8,33,8,12,82,TD
Central Michigan,Mid-American,Ball State,Mid-American,401020757,4010207576,true,2,25,8,2,100,5,55,38,6,75,TD
Ball State,Mid-American,Central Michigan,Mid-American,401020757,4010207577,false,2,70,5,2,73,5,43,12,1,-3,FUMBLE
Central Michigan,Mid-American,Ball State,Mid-American,401020757,4010207578,true,2,80,5,2,100,5,21,22,3,20,TD
Ball State,Mid-American,Central Michigan,Mid-American,401020757,4010207579,false,2,68,5,2,45,2,35,46,7,23,PUNT
Northern Illinois,Mid-American,Ohio,Mid-American,401020758,4010207581,false,1,25,15,1,34,13,47,13,3,9,PUNT
Ohio,Mid-American,Northern Illinois,Mid-American,401020758,4010207582,false,1,76,13,1,69,11,48,59,3,7,PUNT
Northern Illinois,Mid-American,Ohio,Mid-American,401020758,4010207583,true,1,5,11,1,82,6,6,42,16,77,FG
Ohio,Mid-American,Northern Illinois,Mid-American,401020758,4010207584,false,1,75,6,1,50,4,2,4,5,25,PUNT
Northern Illinois,Mid-American,Ohio,Mid-American,401020758,4010207585,false,1,9,4,1,63,,,2,13,54,PUNT
Ohio,Mid-American,Northern Illinois,Mid-American,401020758,4010207586,true,2,92,13,2,0,8,38,17,9,92,TD
Northern Illinois,Mid-American,Ohio,Mid-American,401020758,4010207587,true,2,26,8,2,100,6,41,57,6,74,TD
Ohio,Mid-American,Northern Illinois,Mid-American,401020758,4010207588,false,2,75,6,2,83,4,18,23,3,-8,PUNT
Northern Illinois,Mid-American,Ohio,Mid-American,401020758,4010207589,false,2,43,4,2,49,,,18,3,6,PUNT
Eastern Michigan,Mid-American,Toledo,Mid-American,401020759,4010207591,true,1,25,15,1,100,12,55,5,4,75,TD
Toledo,Mid-American,Eastern Michigan,Mid-American,401020759,4010207592,false,1,75,12,1,69,11,14,41,3,6,PUNT
Eastern Michigan,Mid-American,Toledo,Mid-American,401020759,4010207593,true,1,44,11,1,100,7,23,51,7,56,TD
Toledo,Mid-American,Eastern Michigan,Mid-American,401020759,4010207594,false,1,70,7,1,77,5,32,51,3,-7,PUNT
Eastern Michigan,Mid-American,Toledo,Mid-American,401020759,4010207595,true,1,50,5,1,100,5,19,13,1,50,TD
Toledo,Mid-American,Eastern Michigan,Mid-American,401020759,4010207596,true,1,90,5,1,18,,39,40,12,72,FG
Eastern Michigan,Mid-American,Toledo,Mid-American,401020759,4010207597,false,1,13,,2,60,13,8,31,5,47,PUNT
Toledo,Mid-American,Eastern Michigan,Mid-American,401020759,4010207598,false,2,98,13,2,16,9,,8,11,82,DOWNS
Eastern Michigan,Mid-American,Toledo,Mid-American,401020759,4010207599,true,2,16,9,2,100,4,51,9,10,84,TD
Bowling Green,Mid-American,Western Michigan,Mid-American,401020760,4010207601,false,1,20,15,1,30,13,21,39,4,10,PUNT
Western Michigan,Mid-American,Bowling Green,Mid-American,401020760,4010207602,false,1,60,13,1,26,9,45,36,8,34,DOWNS
Bowling Green,Mid-American,Western Michigan,Mid-American,401020760,4010207603,true,1,26,9,1,100,9,34,11,1,74,TD
Western Michigan,Mid-American,Bowling Green,Mid-American,401020760,4010207604,false,1,95,9,1,77,5,21,13,7,18,PUNT
Bowling Green,Mid-American,Western Michigan,Mid-American,401020760,4010207605,false,1,69,5,1,37,3,27,54,6,22,PUNT
Western Michigan,Mid-American,Bowling Green,Mid-American,401020760,4010207606,false,1,69,3,2,11,14,57,30,9,58,DOWNS
Bowling Green,Mid-American,Western Michigan,Mid-American,401020760,4010207607,false,2,11,14,2,11,13,13,44,3,0,PUNT
Western Michigan,Mid-American,Bowling Green,Mid-American,401020760,4010207608,false,2,51,13,2,22,10,31,42,7,29,INT
Bowling Green,Mid-American,Western Michigan,Mid-American,401020760,4010207609,true,2,9,10,2,100,8,53,38,3,91,TD
Miami (OH),Mid-American,Kent State,Mid-American,401020810,4010208101,false,1,25,15,1,72,11,52,8,10,47,DOWNS
Kent State,Mid-American,Miami (OH),Mid-American,401020810,4010208102,false,1,72,11,1,42,10,26,26,5,30,PUNT
Miami (OH),Mid-American,Kent State,Mid-American,401020810,4010208103,false,1,6,10,1,35,8,41,45,4,29,PUNT
Kent State,Mid-American,Miami (OH),Mid-American,401020810,4010208104,false,1,82,8,1,42,4,46,55,11,40,PUNT
Miami (OH),Mid-American,Kent State,Mid-American,401020810,4010208105,true,1,2,4,2,100,14,57,49,11,98,TD
Kent State,Mid-American,Miami (OH),Mid-American,401020810,4010208106,false,2,75,14,2,26,12,22,35,7,49,MISSED FG
Miami (OH),Mid-American,Kent State,Mid-American,401020810,4010208107,true,2,26,12,2,100,8,1,21,10,74,TD
Kent State,Mid-American,Miami (OH),Mid-American,401020810,4010208108,false,2,95,8,2,94,6,55,6,3,1,PUNT
Arkansas State,Sun Belt,Appalachian State,Sun Belt,401021672,4010216721,false,1,25,15,1,25,14,33,27,3,0,PUNT
Appalachian State,Sun Belt,Arkansas State,Sun Belt,401021672,4010216722,false,1,35,14,1,32,13,26,7,4,3,DOWNS
Arkansas State,Sun Belt,Appalachian State,Sun Belt,401021672,4010216723,true,1,32,13,1,86,9,39,47,11,54,FG
Appalachian State,Sun Belt,Arkansas State,Sun Belt,401021672,4010216724,false,1,83,9,1,70,7,39,,5,13,PUNT
Arkansas State,Sun Belt,Appalachian State,Sun Belt,401021672,4010216725,false,1,16,7,1,20,6,27,12,3,4,PUNT
Appalachian State,Sun Belt,Arkansas State,Sun Belt,401021672,4010216726,false,1,68,6,1,67,5,36,51,3,1,PUNT
Arkansas State,Sun Belt,Appalachian State,Sun Belt,401021672,4010216727,false,1,27,5,1,35,3,51,45,3,8,PUNT
Appalachian State,Sun Belt,Arkansas State,Sun Belt,401021672,4010216728,false,1,82,3,1,68,1,53,58,5,14,PUNT
Arkansas State,Sun Belt,Appalachian State,Sun Belt,401021672,4010216729,true,1,25,1,2,70,12,54,59,10,45,FG
Texas State,Sun Belt,Georgia Southern,Sun Belt,401021673,4010216731,false,1,39,15,1,99,8,46,14,15,59,DOWNS
Georgia Southern,Sun Belt,Texas State,Sun Belt,401021673,4010216732,false,1,98,8,1,91,6,44,2,3,7,PUNT
Texas State,Sun Belt,Georgia Southern,Sun Belt,401021673,4010216733,false,1,38,6,1,57,3,21,23,5,19,PUNT
Georgia Southern,Sun Belt,Texas State,Sun Belt,401021673,4010216734,true,1,77,3,2,0,11,59,22,13,77,TD
Texas State,Sun Belt,Georgia Southern,Sun Belt,401021673,4010216735,false,2,25,11,2,21,9,53,6,3,-4,PUNT
Georgia Southern,Sun Belt,Texas State,Sun Belt,401021673,4010216736,false,2,53,9,2,55,8,14,39,3,-2,PUNT
Texas State,Sun Belt,Georgia Southern,Sun Belt,401021673,4010216737,false,2,6,8,2,8,7,41,33,3,2,PUNT
Georgia Southern,Sun Belt,Texas State,Sun Belt,401021673,4010216738,false,2,45,7,2,37,5,38,3,4,4,DOWNS
Texas State,Sun Belt,Georgia Southern,Sun Belt,401021673,4010216739,false,2,41,5,2,64,3,50,48,5,23,PUNT
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,401021674,4010216741,true,1,75,15,1,0,12,44,16,6,75,TD
Coastal Carolina,Sun Belt,Louisiana Monroe,Sun Belt,401021674,4010216742,false,1,16,12,1,42,10,4,40,5,26,FUMBLE
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,401021674,4010216743,true,1,42,10,1,0,8,30,34,4,42,TD
Coastal Carolina,Sun Belt,Louisiana Monroe,Sun Belt,401021674,4010216744,false,1,25,8,1,41,6,14,16,5,16,PUNT
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,401021674,4010216745,false,1,97,6,1,94,5,,14,3,3,PUNT
Coastal Carolina,Sun Belt,Louisiana Monroe,Sun Belt,401021674,4010216746,true,1,53,5,1,89,1,1,59,8,36,FG
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,401021674,4010216747,false,1,79,1,1,77,,8,53,3,2,PUNT
Coastal Carolina,Sun Belt,Louisiana Monroe,Sun Belt,401021674,4010216748,true,1,36,,2,100,9,10,58,13,64,TD
Louisiana Monroe,Sun Belt,Coastal Carolina,Sun Belt,401021674,4010216749,true,2,75,9,2,0,7,38,32,4,75,TD
San Diego State,Mountain West,Air Force,Mountain West,401022533,4010225331,true,1,35,15,1,100,13,49,11,3,65,TD
Air Force,Mountain West,San Diego State,Mountain West,401022533,4010225332,false,1,75,13,1,36,9,11,38,9,39,PUNT
San Diego State,Mountain West,Air Force,Mountain West,401022533,4010225333,false,1,10,9,1,20,7,4,7,5,10,PUNT
Air Force,Mountain West,San Diego State,Mountain West,401022533,4010225334,false,1,70,7,1,62,5,52,12,3,8,PUNT
San Diego State,Mountain West,Air Force,Mountain West,401022533,4010225335,false,1,13,5,1,17,5,,52,3,4,PUNT
Air Force,Mountain West,San Diego State,Mountain West,401022533,4010225336,false,1,53,5,1,50,3,35,25,3,3,PUNT
San Diego State,Mountain West,Air Force,Mountain West,401022533,4010225337,false,1,6,3,1,6,1,28,7,3,0,PUNT
Air Force,Mountain West,San Diego State,Mountain West,401022533,4010225338,false,1,41,1,1,37,,38,50,3,4,PUNT
San Diego State,Mountain West,Air Force,Mountain West,401022533,4010225339,true,1,7,,1,0,,7,31,2,-7,SF
Nevada,Mountain West,Boise State,Mountain West,401022534,4010225341,true,1,25,15,1,83,11,44,16,9,58,FG
Boise State,Mountain West,Nevada,Mountain West,401022534,4010225342,false,1,75,11,1,75,10,13,31,3,0,PUNT
Nevada,Mountain West,Boise State,Mountain West,401022534,4010225343,false,1,35,10,1,93,6,37,36,8,58,FUMBLE
Boise State,Mountain West,Nevada,Mountain West,401022534,4010225344,true,1,88,6,1,0,6,15,22,1,88,TD
Nevada,Mountain West,Boise State,Mountain West,401022534,4010225345,false,1,45,6,1,60,5,29,46,4,17,PUNT
Boise State,Mountain West,Nevada,Mountain West,401022534,4010225346,false,1,99,5,1,75,2,48,41,6,24,INT
Nevada,Mountain West,Boise State,Mountain West,401022534,4010225347,true,1,56,2,1,100,2,11,37,2,44,TD
Boise State,Mountain West,Nevada,Mountain West,401022534,4010225348,false,1,78,2,2,60,14,9,2,6,18,INT
Nevada,Mountain West,Boise State,Mountain West,401022534,4010225349,true,2,71,14,2,71,13,49,20,1,0,INT TD
New Mexico,Mountain West,Colorado State,Mountain West,401022535,4010225351,false,1,85,15,1,88,14,17,43,2,-3,FUMBLE
Colorado State,Mountain West,New Mexico,Mountain West,401022535,4010225352,true,1,88,14,1,100,13,50,27,2,12,TD
New Mexico,Mountain West,Colorado State,Mountain West,401022535,4010225353,false,1,75,13,1,75,12,2,48,3,0,PUNT
Colorado State,Mountain West,New Mexico,Mountain West,401022535,4010225354,false,1,29,12,1,37,10,35,27,3,8,PUNT
New Mexico,Mountain West,Colorado State,Mountain West,401022535,4010225355,false,1,85,10,1,43,6,3,32,10,42,PUNT
Colorado State,Mountain West,New Mexico,Mountain West,401022535,4010225356,false,1,9,6,1,25,2,4,59,6,16,PUNT
New Mexico,Mountain West,Colorado State,Mountain West,401022535,4010225357,false,1,57,2,2,4,11,55,9,12,75,DOWNS
New Mexico,Mountain West,Colorado State,Mountain West,401022535,4010225359,false,2,77,4,2,12,1,12,2,7,65,FG
Utah State,Mountain West,UNLV,Mountain West,401022536,4010225361,false,1,35,15,1,90,12,41,19,8,55,MISSED FG
UNLV,Mountain West,Utah State,Mountain West,401022536,4010225362,false,1,80,12,1,39,10,5,36,6,41,PUNT
Utah State,Mountain West,UNLV,Mountain West,401022536,4010225363,false,1,1,10,1,5,8,34,31,3,4,PUNT
UNLV,Mountain West,Utah State,Mountain West,401022536,4010225364,true,1,57,8,1,0,5,38,56,9,57,TD
Utah State,Mountain West,UNLV,Mountain West,401022536,4010225365,true,1,35,5,1,100,3,17,21,8,65,TD
UNLV,Mountain West,Utah State,Mountain West,401022536,4010225366,false,1,75,3,1,45,,49,28,4,30,PUNT
Utah State,Mountain West,UNLV,Mountain West,401022536,4010225367,true,1,8,,1,100,,22,27,3,92,TD
UNLV,Mountain West,Utah State,Mountain West,401022536,4010225368,false,1,75,,1,68,,,22,3,7,INT
Utah State,Mountain West,UNLV,Mountain West,401022536,4010225369,true,2,62,14,2,100,13,48,24,2,38,TD
Wyoming,Mountain West,Fresno State,Mountain West,401022537,4010225371,true,1,75,15,1,28,11,14,46,8,47,FG
Fresno State,Mountain West,Wyoming,Mountain West,401022537,4010225372,false,1,25,11,1,42,9,29,45,4,17,PUNT
Wyoming,Mountain West,Fresno State,Mountain West,401022537,4010225373,false,1,93,9,1,90,7,50,39,3,3,PUNT
Fresno State,Mountain West,Wyoming,Mountain West,401022537,4010225374,true,1,65,7,1,100,7,,50,2,35,TD
Wyoming,Mountain West,Fresno State,Mountain West,401022537,4010225375,false,1,81,7,1,75,5,35,25,3,6,PUNT
Fresno State,Mountain West,Wyoming,Mountain West,401022537,4010225376,false,1,40,5,1,58,3,14,21,5,18,PUNT
Wyoming,Mountain West,Fresno State,Mountain West,401022537,4010225377,false,1,97,3,1,55,,,14,14,42,PUNT
Fresno State,Mountain West,Wyoming,Mountain West,401022537,4010225378,false,2,28,11,2,56,7,33,40,6,28,PUNT
Wyoming,Mountain West,Fresno State,Mountain West,401022537,4010225379,false,2,92,7,2,88,,,33,3,4,PUNT
Missouri,SEC,Alabama,SEC,401012307,40101230710,false,2,75,11,2,69,10,15,21,3,-12,FUMBLE
Alabama,SEC,Missouri,SEC,401012307,40101230711,true,2,87,10,2,100,10,7,8,1,13,TD
Missouri,SEC,Alabama,SEC,401012307,40101230712,false,2,75,10,2,47,6,1,6,6,28,PUNT
Alabama,SEC,Missouri,SEC,401012307,40101230713,true,2,14,6,2,97,2,33,28,10,83,FG
Missouri,SEC,Alabama,SEC,401012307,40101230714,false,2,75,2,2,52,1,13,20,4,23,PUNT
Alabama,SEC,Missouri,SEC,401012307,40101230715,false,2,1,1,2,4,,,13,2,3,END OF HALF
Missouri,SEC,Alabama,SEC,401012307,40101230716,false,3,75,15,3,72,12,50,10,3,3,PUNT
