offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.seconds,plays,yards,drive_result
Missouri,SEC,Oklahoma State,Big 12,401032081,4010320817,true,2,97,13,2,0,7,49,48,16,97,TD
Oklahoma State,Big 12,Missouri,SEC,401032081,4010320818,true,2,35,7,2,100,5,31,18,9,65,TD
Missouri,SEC,Oklahoma State,Big 12,401032081,4010320819,true,2,75,5,2,0,3,35,56,5,75,TD
Texas A&M,SEC,NC State,ACC,401032082,4010320821,true,1,29,15,1,100,14,34,26,2,71,TD
NC State,ACC,Texas A&M,SEC,401032082,4010320822,false,1,75,14,1,70,13,10,24,3,5,PUNT
Texas A&M,SEC,NC State,ACC,401032082,4010320823,false,1,23,13,1,57,8,14,56,11,34,PUNT
NC State,ACC,Texas A&M,SEC,401032082,4010320824,true,1,97,8,1,26,2,21,53,12,71,FG
Texas A&M,SEC,NC State,ACC,401032082,4010320825,false,1,24,2,1,28,1,31,50,2,4,INT
NC State,ACC,Texas A&M,SEC,401032082,4010320826,true,1,27,1,2,0,14,56,35,5,27,TD
Texas A&M,SEC,NC State,ACC,401032082,4010320827,false,2,25,14,2,30,13,2,54,3,5,PUNT
NC State,ACC,Texas A&M,SEC,401032082,4010320828,true,2,67,13,2,32,10,45,17,7,35,FG
Texas A&M,SEC,NC State,ACC,401032082,4010320829,false,2,35,10,2,74,8,23,22,7,38,DOWNS
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320831,false,1,83,15,1,78,13,33,27,3,5,PUNT
Iowa,Big Ten,Mississippi State,SEC,401032083,4010320832,false,1,30,13,1,18,11,27,6,3,-12,PUNT
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320833,true,1,65,11,1,26,6,37,50,10,39,FG
Iowa,Big Ten,Mississippi State,SEC,401032083,4010320834,false,1,33,6,1,35,4,39,58,3,2,PUNT
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320835,true,1,47,4,1,24,,45,54,9,23,FG
Iowa,Big Ten,Mississippi State,SEC,401032083,4010320836,true,1,25,,2,74,10,2,43,10,49,FG
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320837,false,2,75,10,2,59,8,6,56,5,16,PUNT
Iowa,Big Ten,Mississippi State,SEC,401032083,4010320838,true,2,25,8,2,100,7,55,11,1,75,TD
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320839,false,2,78,7,2,81,7,,55,3,-9,FUMBLE
LSU,SEC,UCF,American Athletic,401032084,4010320841,true,1,16,15,1,6,12,38,22,5,10,FG
UCF,American Athletic,LSU,SEC,401032084,4010320842,true,1,31,12,1,100,10,56,42,6,69,TD
LSU,SEC,UCF,American Athletic,401032084,4010320843,true,1,75,10,1,15,6,39,17,10,60,INT TD
LSU,SEC,UCF,American Athletic,401032084,4010320844,true,1,67,6,1,0,1,27,12,11,67,TD
UCF,American Athletic,LSU,SEC,401032084,4010320845,false,1,1,1,1,44,,3,24,4,19,FUMBLE
LSU,SEC,UCF,American Athletic,401032084,4010320846,true,1,63,,2,0,12,59,4,5,63,TD
UCF,American Athletic,LSU,SEC,401032084,4010320847,false,2,25,12,2,20,12,13,46,3,-5,PUNT
LSU,SEC,UCF,American Athletic,401032084,4010320848,true,2,78,12,2,0,7,11,2,9,78,TD
UCF,American Athletic,LSU,SEC,401032084,4010320849,false,2,25,7,2,69,4,50,21,7,44,DOWNS
Ohio State,Big Ten,Washington,Pac-12,401032085,4010320851,false,1,25,15,1,18,13,15,45,3,-7,PUNT
Washington,Pac-12,Ohio State,Big Ten,401032085,4010320852,false,1,70,13,1,71,11,49,26,3,-1,PUNT
Ohio State,Big Ten,Washington,Pac-12,401032085,4010320853,true,1,23,11,1,100,9,4,45,11,77,TD
Washington,Pac-12,Ohio State,Big Ten,401032085,4010320854,false,1,75,9,1,67,7,40,24,3,8,PUNT
Ohio State,Big Ten,Washington,Pac-12,401032085,4010320855,false,1,28,7,1,35,6,16,24,3,7,PUNT
Washington,Pac-12,Ohio State,Big Ten,401032085,4010320856,true,1,76,6,1,21,1,19,57,11,55,FG
Ohio State,Big Ten,Washington,Pac-12,401032085,4010320857,true,1,25,1,2,100,12,23,56,10,75,TD
Washington,Pac-12,Ohio State,Big Ten,401032085,4010320858,false,2,75,12,2,48,9,50,33,8,27,PUNT
Ohio State,Big Ten,Washington,Pac-12,401032085,4010320859,false,2,22,9,2,27,7,52,58,3,5,PUNT
Texas,Big 12,Georgia,SEC,401032086,4010320861,true,1,75,15,1,0,10,35,25,10,75,TD
Georgia,SEC,Texas,Big 12,401032086,4010320862,false,1,25,10,1,41,7,24,11,7,2,DOWNS
Texas,Big 12,Georgia,SEC,401032086,4010320863,true,1,27,7,1,21,6,5,19,4,6,FG
Georgia,SEC,Texas,Big 12,401032086,4010320864,false,1,35,6,1,39,3,59,6,3,4,PUNT
Texas,Big 12,Georgia,SEC,401032086,4010320865,false,1,50,3,1,43,1,5,54,5,7,PUNT
Georgia,SEC,Texas,Big 12,401032086,4010320866,false,1,10,1,1,10,,52,13,2,2,FUMBLE
Texas,Big 12,Georgia,SEC,401032086,4010320867,true,1,12,,2,0,14,53,59,3,12,TD
Georgia,SEC,Texas,Big 12,401032086,4010320868,true,2,25,14,2,100,9,3,50,12,75,TD
Texas,Big 12,Georgia,SEC,401032086,4010320869,true,2,75,9,2,13,4,37,26,11,62,FG
Clemson,ACC,Alabama,SEC,401032087,4010320871,false,1,75,15,1,72,14,20,40,3,3,PUNT
Alabama,SEC,Clemson,ACC,401032087,4010320872,true,1,21,14,1,41,13,20,,3,20,INT TD
Alabama,SEC,Clemson,ACC,401032087,4010320874,true,1,25,13,1,100,12,5,15,3,75,TD
Clemson,ACC,Alabama,SEC,401032087,4010320875,true,1,75,12,1,0,10,35,30,4,75,TD
Alabama,SEC,Clemson,ACC,401032087,4010320876,true,1,25,10,1,100,6,23,12,10,75,TD
Clemson,ACC,Alabama,SEC,401032087,4010320877,false,1,75,6,1,79,5,25,58,3,-4,PUNT
Alabama,SEC,Clemson,ACC,401032087,4010320878,true,1,48,5,2,93,14,18,7,11,45,FG
Clemson,ACC,Alabama,SEC,401032087,4010320879,true,2,65,14,2,0,11,38,40,6,65,TD
Penn State,Big Ten,Kentucky,SEC,401032088,4010320881,false,1,25,15,1,33,14,15,45,4,8,DOWNS
Kentucky,SEC,Penn State,Big Ten,401032088,4010320882,true,1,33,14,1,9,12,23,52,5,24,FG
Penn State,Big Ten,Kentucky,SEC,401032088,4010320883,false,1,25,12,1,26,10,50,33,3,1,PUNT
Kentucky,SEC,Penn State,Big Ten,401032088,4010320884,false,1,97,10,1,88,8,48,2,3,9,PUNT
Penn State,Big Ten,Kentucky,SEC,401032088,4010320885,false,1,46,8,1,78,5,,48,10,32,MISSED FG
Kentucky,SEC,Penn State,Big Ten,401032088,4010320886,false,1,78,5,1,72,3,19,41,3,6,PUNT
Penn State,Big Ten,Kentucky,SEC,401032088,4010320887,true,1,5,3,1,2,,45,34,3,-3,PUNT RETURN TD
Penn State,Big Ten,Kentucky,SEC,401032088,4010320888,true,1,25,,2,100,13,56,49,5,75,TD
Kentucky,SEC,Penn State,Big Ten,401032088,4010320889,false,2,87,13,2,51,10,30,26,6,36,PUNT
Northwestern,Big Ten,Utah,Pac-12,401035250,4010352501,false,1,75,15,1,38,11,4,56,7,37,PUNT
Utah,Pac-12,Northwestern,Big Ten,401035250,4010352502,false,1,4,11,1,38,8,24,40,6,34,PUNT
Northwestern,Big Ten,Utah,Pac-12,401035250,4010352503,false,1,81,8,1,75,7,42,42,3,6,PUNT
Utah,Pac-12,Northwestern,Big Ten,401035250,4010352504,true,1,38,7,1,100,5,48,54,6,62,TD
Northwestern,Big Ten,Utah,Pac-12,401035250,4010352505,false,1,75,5,1,55,3,19,29,6,20,DOWNS
Utah,Pac-12,Northwestern,Big Ten,401035250,4010352506,true,1,55,3,1,100,1,40,39,5,45,TD
Northwestern,Big Ten,Utah,Pac-12,401035250,4010352507,false,1,75,1,2,80,14,54,46,3,-5,PUNT
Utah,Pac-12,Northwestern,Big Ten,401035250,4010352508,false,2,36,14,2,36,14,43,11,1,6,FUMBLE
Northwestern,Big Ten,Utah,Pac-12,401035250,4010352509,false,2,42,14,2,50,13,27,16,3,-8,PUNT
Stanford,Pac-12,Pittsburgh,ACC,401035251,4010352511,false,1,70,15,1,70,14,10,50,3,0,PUNT
Pittsburgh,ACC,Stanford,Pac-12,401035251,4010352512,false,1,45,14,1,61,10,53,17,6,16,PUNT
Stanford,Pac-12,Pittsburgh,ACC,401035251,4010352513,false,1,80,10,1,75,9,49,4,3,5,PUNT
Pittsburgh,ACC,Stanford,Pac-12,401035251,4010352514,false,1,33,9,1,60,4,33,16,10,27,PUNT
Stanford,Pac-12,Pittsburgh,ACC,401035251,4010352515,false,1,90,4,1,94,2,18,15,3,-4,PUNT
Pittsburgh,ACC,Stanford,Pac-12,401035251,4010352516,true,1,35,2,2,89,14,14,4,6,54,FG
Stanford,Pac-12,Pittsburgh,ACC,401035251,4010352517,false,2,75,14,2,73,13,17,57,3,2,PUNT
Pittsburgh,ACC,Stanford,Pac-12,401035251,4010352518,false,2,22,13,2,26,11,39,38,3,4,PUNT
Stanford,Pac-12,Pittsburgh,ACC,401035251,4010352519,true,2,64,11,2,0,7,39,,7,64,TD
Arkansas State,Sun Belt,Nevada,Mountain West,401035252,4010352521,false,1,88,15,1,81,13,48,12,3,7,PUNT
Nevada,Mountain West,Arkansas State,Sun Belt,401035252,4010352522,false,1,19,13,1,21,11,57,51,3,2,PUNT
Arkansas State,Sun Belt,Nevada,Mountain West,401035252,4010352523,false,1,62,11,1,26,9,49,8,5,36,DOWNS
Nevada,Mountain West,Arkansas State,Sun Belt,401035252,4010352524,false,1,26,9,1,30,8,20,29,3,4,PUNT
Arkansas State,Sun Belt,Nevada,Mountain West,401035252,4010352525,false,1,77,8,1,30,4,43,37,12,47,MISSED FG
Nevada,Mountain West,Arkansas State,Sun Belt,401035252,4010352526,false,1,30,4,1,61,2,27,16,7,31,DOWNS
Arkansas State,Sun Belt,Nevada,Mountain West,401035252,4010352527,false,1,61,2,1,47,1,16,11,3,14,INT
Nevada,Mountain West,Arkansas State,Sun Belt,401035252,4010352528,false,1,20,1,1,20,,19,57,3,0,PUNT
Arkansas State,Sun Belt,Nevada,Mountain West,401035252,4010352529,false,1,55,,2,32,13,7,12,7,23,DOWNS
Louisiana,Sun Belt,Tulane,American Athletic,401035253,4010352531,true,1,25,15,1,100,12,25,35,6,75,TD
Tulane,American Athletic,Louisiana,Sun Belt,401035253,4010352532,true,1,75,12,1,0,9,49,36,7,75,TD
Louisiana,Sun Belt,Tulane,American Athletic,401035253,4010352533,false,1,15,9,1,13,8,20,29,3,-2,PUNT
Tulane,American Athletic,Louisiana,Sun Belt,401035253,4010352534,true,1,55,8,1,0,5,21,59,6,55,TD
Louisiana,Sun Belt,Tulane,American Athletic,401035253,4010352535,false,1,36,5,1,34,3,24,57,3,-2,PUNT
Tulane,American Athletic,Louisiana,Sun Belt,401035253,4010352536,true,1,63,3,1,0,,48,36,8,63,TD
Louisiana,Sun Belt,Tulane,American Athletic,401035253,4010352537,false,1,25,,2,28,14,46,2,3,3,PUNT
Tulane,American Athletic,Louisiana,Sun Belt,401035253,4010352538,true,2,56,14,2,21,10,14,32,9,35,FG
Louisiana,Sun Belt,Tulane,American Athletic,401035253,4010352539,false,2,26,10,2,42,7,9,5,7,16,PUNT
Oregon,Pac-12,Michigan State,Big Ten,401035254,4010352541,false,1,33,15,1,33,14,30,30,3,0,PUNT
Michigan State,Big Ten,Oregon,Pac-12,401035254,4010352542,false,1,68,14,1,66,12,34,56,3,2,PUNT
Oregon,Pac-12,Michigan State,Big Ten,401035254,4010352543,false,1,20,12,1,41,10,31,3,6,21,PUNT
Michigan State,Big Ten,Oregon,Pac-12,401035254,4010352544,false,1,77,10,1,58,7,28,3,6,19,PUNT
Oregon,Pac-12,Michigan State,Big Ten,401035254,4010352545,false,1,22,7,1,32,5,28,,5,10,PUNT
Michigan State,Big Ten,Oregon,Pac-12,401035254,4010352546,false,1,68,5,1,66,4,26,2,3,2,PUNT
Oregon,Pac-12,Michigan State,Big Ten,401035254,4010352547,false,1,22,4,1,30,3,11,15,3,8,PUNT
Michigan State,Big Ten,Oregon,Pac-12,401035254,4010352548,false,1,66,3,2,20,15,,20,8,46,INT
Oregon,Pac-12,Michigan State,Big Ten,401035254,4010352549,false,2,16,15,2,58,12,9,51,7,42,PUNT
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205410,false,1,20,,1,28,,,42,3,8,DOWNS
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205411,false,2,28,15,2,28,15,,,0,0,Uncategorized
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205412,true,2,78,15,2,0,12,8,52,10,78,TD
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205413,false,2,25,12,2,12,10,11,57,3,-13,PUNT
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205414,true,2,52,10,2,0,9,43,28,2,52,TD
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205415,false,2,25,9,2,25,9,33,10,1,0,INT
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205416,true,2,67,9,2,0,8,55,38,3,67,TD
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205417,false,2,25,8,2,52,5,29,26,8,27,PUNT
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205418,false,2,98,5,2,95,4,42,47,3,3,PUNT
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205419,false,2,57,4,2,71,3,4,38,5,14,INT
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205420,true,2,48,3,2,65,,,4,13,23,END OF HALF
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205421,true,3,25,15,3,100,14,50,10,1,75,TD
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205422,false,3,77,14,3,25,12,41,9,8,52,DOWNS
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205423,false,3,25,12,3,28,10,56,45,5,3,PUNT
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205424,false,3,60,10,3,43,10,1,55,5,17,PUNT
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205425,false,3,20,10,3,43,5,51,10,9,28,DOWNS
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205426,true,3,42,5,3,0,5,1,50,4,42,TD
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205427,false,3,25,5,3,25,5,1,,1,0,INT
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205428,false,3,63,5,3,76,3,47,14,3,-12,PUNT
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205429,false,3,23,3,3,57,,40,7,5,35,PUNT
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205430,true,3,90,,4,0,8,30,10,14,90,TD
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205431,false,4,40,8,4,69,5,17,13,7,29,DOWNS
Utah State,Mountain West,North Texas,Conference USA,401032054,40103205432,false,4,69,5,4,63,3,8,9,3,6,PUNT
North Texas,Conference USA,Utah State,Mountain West,401032054,40103205433,false,4,20,3,4,68,,,8,6,48,Uncategorized
Fresno State,Mountain West,Arizona State,Pac-12,401032055,40103205510,false,2,25,,2,23,,,51,2,-2,END OF HALF
Arizona State,Pac-12,Fresno State,Mountain West,401032055,40103205511,false,3,71,15,3,68,13,35,25,3,3,PUNT
Fresno State,Mountain West,Arizona State,Pac-12,401032055,40103205512,false,3,61,13,3,70,11,45,50,5,38,FUMBLE
Arizona State,Pac-12,Fresno State,Mountain West,401032055,40103205513,false,3,80,11,3,80,10,31,14,3,0,PUNT
Fresno State,Mountain West,Arizona State,Pac-12,401032055,40103205514,false,3,33,10,3,37,9,43,48,3,4,INT
Arizona State,Pac-12,Fresno State,Mountain West,401032055,40103205515,true,3,39,9,3,26,5,33,10,7,13,FG
Fresno State,Mountain West,Arizona State,Pac-12,401032055,40103205516,false,3,25,5,3,27,4,2,31,3,2,INT
Arizona State,Pac-12,Fresno State,Mountain West,401032055,40103205517,false,3,53,4,3,49,1,59,3,3,4,PUNT
Fresno State,Mountain West,Arizona State,Pac-12,401032055,40103205518,true,3,20,1,3,100,1,,59,4,80,TD
Arizona State,Pac-12,Fresno State,Mountain West,401032055,40103205519,false,3,69,1,3,70,,,,3,1,Uncategorized
Fresno State,Mountain West,Arizona State,Pac-12,401032055,40103205520,false,4,4,15,4,40,10,40,20,7,36,PUNT
Arizona State,Pac-12,Fresno State,Mountain West,401032055,40103205521,false,4,84,10,4,80,8,38,2,3,4,PUNT
Fresno State,Mountain West,Arizona State,Pac-12,401032055,40103205522,true,4,45,8,4,100,5,19,19,7,55,TD
Arizona State,Pac-12,Fresno State,Mountain West,401032055,40103205523,false,4,64,5,4,36,3,31,48,7,28,INT
Fresno State,Mountain West,Arizona State,Pac-12,401032055,40103205524,false,4,11,3,4,68,,,31,7,57,Uncategorized
Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,401032056,40103205610,true,3,25,15,3,100,14,47,13,1,75,TD
Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,401032056,40103205611,false,3,75,14,3,62,10,50,57,5,13,PUNT
Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,401032056,40103205612,false,3,18,10,3,36,8,52,58,5,18,PUNT
Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,401032056,40103205613,false,3,73,8,3,72,6,36,16,3,1,PUNT
Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,401032056,40103205614,false,3,38,6,3,57,4,50,46,4,19,PUNT
Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,401032056,40103205615,false,3,80,4,3,60,1,39,11,5,20,PUNT
Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,401032056,40103205616,false,3,35,1,4,56,14,1,38,6,21,DOWNS
Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,401032056,40103205617,true,4,56,14,4,18,9,49,12,8,38,FG
Eastern Michigan,Mid-American,Georgia Southern,Sun Belt,401032056,40103205618,true,4,25,9,4,100,3,33,16,16,75,TD
Georgia Southern,Sun Belt,Eastern Michigan,Mid-American,401032056,40103205619,true,4,75,3,4,65,,,33,9,52,END OF 4TH QUARTER
Appalachian State,Sun Belt,Middle Tennessee,Conference USA,401032057,40103205710,false,2,59,9,2,100,6,38,2,7,41,TD
Middle Tennessee,Conference USA,Appalachian State,Sun Belt,401032057,40103205711,false,2,75,6,2,52,2,46,52,7,23,PUNT
Appalachian State,Sun Belt,Middle Tennessee,Conference USA,401032057,40103205712,true,2,15,2,2,100,,45,1,8,85,TD
Middle Tennessee,Conference USA,Appalachian State,Sun Belt,401032057,40103205713,true,2,75,,2,65,,,45,6,59,END OF HALF
Appalachian State,Sun Belt,Middle Tennessee,Conference USA,401032057,40103205714,true,3,25,15,3,100,11,6,54,10,75,TD
Middle Tennessee,Conference USA,Appalachian State,Sun Belt,401032057,40103205715,false,3,75,11,3,55,8,47,19,4,20,PUNT
Appalachian State,Sun Belt,Middle Tennessee,Conference USA,401032057,40103205716,true,3,36,8,3,100,8,1,46,2,64,TD
Middle Tennessee,Conference USA,Appalachian State,Sun Belt,401032057,40103205717,true,3,75,8,3,0,5,56,5,5,75,TD
Appalachian State,Sun Belt,Middle Tennessee,Conference USA,401032057,40103205718,false,3,25,5,3,55,3,22,34,5,30,INT
Middle Tennessee,Conference USA,Appalachian State,Sun Belt,401032057,40103205719,false,3,91,3,3,78,,17,5,6,13,PUNT
Appalachian State,Sun Belt,Middle Tennessee,Conference USA,401032057,40103205720,true,3,34,,4,100,13,6,11,6,66,TD
Middle Tennessee,Conference USA,Appalachian State,Sun Belt,401032057,40103205721,false,4,75,13,4,42,7,46,20,10,27,DOWNS
Appalachian State,Sun Belt,Middle Tennessee,Conference USA,401032057,40103205722,false,4,48,7,4,39,3,3,43,5,-9,PUNT
Middle Tennessee,Conference USA,Appalachian State,Sun Belt,401032057,40103205723,false,4,99,3,4,149,,,3,5,50,Uncategorized
Northern Illinois,Mid-American,UAB,Conference USA,401032058,40103205810,false,2,25,5,2,41,2,21,50,6,6,FUMBLE
UAB,Conference USA,Northern Illinois,Mid-American,401032058,40103205811,true,2,31,2,2,65,,,21,6,13,END OF HALF
Northern Illinois,Mid-American,UAB,Conference USA,401032058,40103205812,true,3,25,15,3,96,7,38,22,16,71,FG
UAB,Conference USA,Northern Illinois,Mid-American,401032058,40103205813,true,3,87,7,3,0,5,15,23,6,87,TD
Northern Illinois,Mid-American,UAB,Conference USA,401032058,40103205814,false,3,25,5,3,30,3,33,42,3,5,PUNT
UAB,Conference USA,Northern Illinois,Mid-American,401032058,40103205815,true,3,65,3,3,25,,22,11,8,40,FG
Northern Illinois,Mid-American,UAB,Conference USA,401032058,40103205816,false,3,25,,4,66,12,46,36,8,46,DOWNS
UAB,Conference USA,Northern Illinois,Mid-American,401032058,40103205817,false,4,71,12,4,75,11,27,19,4,-4,INT
Northern Illinois,Mid-American,UAB,Conference USA,401032058,40103205818,false,4,71,11,4,98,6,54,33,10,28,FUMBLE
UAB,Conference USA,Northern Illinois,Mid-American,401032058,40103205819,false,4,80,6,4,59,2,15,39,8,21,PUNT
Northern Illinois,Mid-American,UAB,Conference USA,401032058,40103205820,false,4,6,2,4,35,,,15,5,29,Uncategorized
Ohio,Mid-American,San Diego State,Mountain West,401032059,40103205910,true,3,25,15,3,91,11,33,27,7,66,FG
San Diego State,Mountain West,Ohio,Mid-American,401032059,40103205911,false,3,83,11,3,11,5,43,50,12,67,FUMBLE
Ohio,Mid-American,San Diego State,Mountain West,401032059,40103205912,false,3,16,5,3,50,2,,43,8,34,FUMBLE
San Diego State,Mountain West,Ohio,Mid-American,401032059,40103205913,false,3,87,2,4,75,14,43,17,6,12,PUNT
Ohio,Mid-American,San Diego State,Mountain West,401032059,40103205914,true,4,44,14,4,100,12,41,2,4,56,TD
San Diego State,Mountain West,Ohio,Mid-American,401032059,40103205915,false,4,90,12,4,17,6,8,33,13,73,DOWNS
Ohio,Mid-American,San Diego State,Mountain West,401032059,40103205916,false,4,17,6,4,74,2,30,38,6,65,FUMBLE
San Diego State,Mountain West,Ohio,Mid-American,401032059,40103205917,false,4,82,2,4,148,,,30,9,66,Uncategorized
South Florida,American Athletic,Marshall,Conference USA,401032060,40103206010,false,1,26,,2,27,13,55,30,3,1,PUNT
Marshall,Conference USA,South Florida,American Athletic,401032060,40103206011,false,2,68,13,2,41,10,5,50,7,27,DOWNS
South Florida,American Athletic,Marshall,Conference USA,401032060,40103206012,false,2,3,10,2,71,8,1,4,10,58,DOWNS
Marshall,Conference USA,South Florida,American Athletic,401032060,40103206013,false,2,61,8,2,34,3,59,2,6,27,PUNT
South Florida,American Athletic,Marshall,Conference USA,401032060,40103206014,false,2,1,3,2,6,2,40,19,3,5,PUNT
Marshall,Conference USA,South Florida,American Athletic,401032060,40103206015,true,2,17,2,2,0,1,30,10,3,17,TD
South Florida,American Athletic,Marshall,Conference USA,401032060,40103206016,true,2,27,1,2,84,,4,26,10,69,DOWNS
Marshall,Conference USA,South Florida,American Athletic,401032060,40103206017,false,2,84,,2,84,,,4,0,0,Uncategorized
South Florida,American Athletic,Marshall,Conference USA,401032060,40103206018,true,3,25,15,3,86,9,13,47,14,61,FG
Marshall,Conference USA,South Florida,American Athletic,401032060,40103206019,true,3,65,9,3,11,5,19,54,9,54,FG
South Florida,American Athletic,Marshall,Conference USA,401032060,40103206020,true,3,28,5,3,100,3,16,3,4,72,TD
Marshall,Conference USA,South Florida,American Athletic,401032060,40103206021,false,3,60,3,3,43,,41,35,6,17,PUNT
South Florida,American Athletic,Marshall,Conference USA,401032060,40103206022,false,3,3,,4,19,12,11,30,6,16,PUNT
Marshall,Conference USA,South Florida,American Athletic,401032060,40103206023,true,4,64,12,4,0,6,24,47,11,64,TD
South Florida,American Athletic,Marshall,Conference USA,401032060,40103206024,false,4,25,6,4,23,5,43,41,3,-2,PUNT
Marshall,Conference USA,South Florida,American Athletic,401032060,40103206025,false,4,83,5,4,10,,,43,8,73,END OF 4TH QUARTER
Florida International,Conference USA,Toledo,Mid-American,401032061,40103206110,true,2,96,6,2,0,2,57,21,7,96,TD
Toledo,Mid-American,Florida International,Conference USA,401032061,40103206111,false,2,25,2,2,54,1,8,49,6,29,PUNT
Florida International,Conference USA,Toledo,Mid-American,401032061,40103206112,false,2,80,1,2,44,,,8,6,36,DOWNS
Toledo,Mid-American,Florida International,Conference USA,401032061,40103206114,true,3,25,15,3,100,10,35,25,8,75,TD
Florida International,Conference USA,Toledo,Mid-American,401032061,40103206115,false,3,75,10,3,66,9,16,19,3,9,PUNT
Toledo,Mid-American,Florida International,Conference USA,401032061,40103206116,false,3,24,9,3,26,8,3,13,3,2,PUNT
Florida International,Conference USA,Toledo,Mid-American,401032061,40103206117,true,3,80,8,3,0,3,47,16,8,80,TD
Toledo,Mid-American,Florida International,Conference USA,401032061,40103206118,false,3,35,3,3,51,1,29,18,5,16,PUNT
Florida International,Conference USA,Toledo,Mid-American,401032061,40103206119,true,3,88,1,4,0,11,12,17,9,88,TD
Toledo,Mid-American,Florida International,Conference USA,401032061,40103206120,true,4,25,11,4,100,7,21,51,9,75,TD
Florida International,Conference USA,Toledo,Mid-American,401032061,40103206121,true,4,83,7,4,0,,41,40,13,83,TD
Toledo,Mid-American,Florida International,Conference USA,401032061,40103206122,true,4,25,,4,100,,2,39,5,75,TD
Florida International,Conference USA,Toledo,Mid-American,401032061,40103206123,false,4,49,,4,49,,,2,0,0,Uncategorized
BYU,FBS Independents,Western Michigan,Mid-American,401032062,40103206210,false,2,35,3,2,31,1,38,29,3,-4,PUNT
Western Michigan,Mid-American,BYU,FBS Independents,401032062,40103206211,true,2,71,1,2,20,,24,14,11,51,FG
BYU,FBS Independents,Western Michigan,Mid-American,401032062,40103206212,false,2,23,,2,25,,,24,1,2,END OF HALF
BYU,FBS Independents,Western Michigan,Mid-American,401032062,40103206213,true,3,31,15,3,100,13,14,46,3,69,TD
Western Michigan,Mid-American,BYU,FBS Independents,401032062,40103206214,false,3,81,13,3,59,8,56,18,6,22,PUNT
BYU,FBS Independents,Western Michigan,Mid-American,401032062,40103206215,true,3,26,8,3,100,7,29,27,4,74,TD
Western Michigan,Mid-American,BYU,FBS Independents,401032062,40103206216,false,3,77,7,3,77,5,49,40,3,0,FUMBLE
BYU,FBS Independents,Western Michigan,Mid-American,401032062,40103206217,true,3,37,5,3,100,5,4,45,2,63,TD
Western Michigan,Mid-American,BYU,FBS Independents,401032062,40103206218,false,3,75,5,3,67,4,6,58,2,8,INT
BYU,FBS Independents,Western Michigan,Mid-American,401032062,40103206219,true,3,68,4,3,100,2,47,19,3,32,TD
Western Michigan,Mid-American,BYU,FBS Independents,401032062,40103206220,false,3,80,2,4,46,13,25,22,11,34,DOWNS
BYU,FBS Independents,Western Michigan,Mid-American,401032062,40103206221,true,4,46,13,4,100,11,38,47,4,54,TD
Western Michigan,Mid-American,BYU,FBS Independents,401032062,40103206222,true,4,75,11,4,0,7,37,1,9,75,TD
BYU,FBS Independents,Western Michigan,Mid-American,401032062,40103206223,true,4,25,7,4,100,4,7,30,7,75,TD
Western Michigan,Mid-American,BYU,FBS Independents,401032062,40103206224,false,4,63,4,4,60,2,26,41,3,3,PUNT
BYU,FBS Independents,Western Michigan,Mid-American,401032062,40103206225,false,4,32,2,4,53,,,26,4,21,END OF 4TH QUARTER
Wake Forest,ACC,Memphis,American Athletic,401032063,40103206310,true,2,25,11,2,100,7,9,55,12,75,TD
Memphis,American Athletic,Wake Forest,ACC,401032063,40103206311,false,2,79,7,2,79,5,59,10,3,0,PUNT
