offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.seconds,plays,yards,drive_result
Florida International,Conference USA,Miami,ACC,401013124,40101312419,false,3,75,7,3,54,5,58,52,5,21,PUNT
Miami,ACC,Florida International,Conference USA,401013124,40101312420,false,3,20,5,3,35,3,8,50,6,15,INT
Florida International,Conference USA,Miami,ACC,401013124,40101312421,false,3,75,3,3,58,,,8,6,17,PUNT
Miami,ACC,Florida International,Conference USA,401013124,40101312422,false,3,20,,4,97,10,4,56,12,65,DOWNS
Florida International,Conference USA,Miami,ACC,401013124,40101312423,true,4,85,10,4,0,6,57,7,7,85,TD
Miami,ACC,Florida International,Conference USA,401013124,40101312424,false,4,25,6,4,22,4,14,43,5,-14,FUMBLE
Florida International,Conference USA,Miami,ACC,401013124,40101312425,true,4,11,4,4,11,3,19,55,4,0,FG
Florida International,Conference USA,Miami,ACC,401013124,40101312426,true,4,54,3,4,0,1,35,44,5,54,TD
Miami,ACC,Florida International,Conference USA,401013124,40101312427,false,4,55,1,4,65,,,35,3,10,Uncategorized
North Carolina,ACC,Pittsburgh,ACC,401013125,40101312510,false,2,25,3,2,27,1,35,32,3,2,PUNT
Pittsburgh,ACC,North Carolina,ACC,401013125,40101312511,true,2,56,1,2,0,,35,,6,56,TD
North Carolina,ACC,Pittsburgh,ACC,401013125,40101312512,false,2,25,,2,28,,7,28,3,3,PUNT
Pittsburgh,ACC,North Carolina,ACC,401013125,40101312513,false,2,64,,2,65,,,7,1,-1,END OF HALF
North Carolina,ACC,Pittsburgh,ACC,401013125,40101312514,false,3,25,15,3,32,13,7,53,3,7,PUNT
Pittsburgh,ACC,North Carolina,ACC,401013125,40101312515,false,3,92,13,3,78,9,53,14,6,14,PUNT
North Carolina,ACC,Pittsburgh,ACC,401013125,40101312516,true,3,44,9,3,100,7,13,40,7,56,TD
Pittsburgh,ACC,North Carolina,ACC,401013125,40101312517,false,3,79,7,3,91,5,48,25,3,-12,PUNT
North Carolina,ACC,Pittsburgh,ACC,401013125,40101312518,true,3,63,5,3,100,4,12,36,5,37,TD
Pittsburgh,ACC,North Carolina,ACC,401013125,40101312519,false,3,72,4,3,72,4,4,8,0,0,FUMBLE
North Carolina,ACC,Pittsburgh,ACC,401013125,40101312520,true,3,57,4,3,81,1,36,28,7,24,FG
Pittsburgh,ACC,North Carolina,ACC,401013125,40101312521,false,3,75,1,3,76,,,36,3,-1,PUNT
North Carolina,ACC,Pittsburgh,ACC,401013125,40101312522,false,4,0,14,4,45,13,7,1,4,12,PUNT
Pittsburgh,ACC,North Carolina,ACC,401013125,40101312523,false,4,85,13,4,65,10,2,5,6,20,PUNT
North Carolina,ACC,Pittsburgh,ACC,401013125,40101312524,false,4,15,10,4,79,5,7,55,9,64,MISSED FG
Pittsburgh,ACC,North Carolina,ACC,401013125,40101312525,true,4,79,5,4,0,3,12,55,8,79,TD
North Carolina,ACC,Pittsburgh,ACC,401013125,40101312526,false,4,35,3,4,62,,,12,7,27,END OF GAME
NC State,ACC,Marshall,Conference USA,401013126,40101312610,true,2,70,6,2,0,2,33,6,8,70,TD
Marshall,Conference USA,NC State,ACC,401013126,40101312611,false,2,37,2,2,68,,30,3,8,31,FUMBLE
NC State,ACC,Marshall,Conference USA,401013126,40101312612,true,2,56,,2,9,,,30,6,47,FG
NC State,ACC,Marshall,Conference USA,401013126,40101312613,false,3,78,15,3,61,12,40,20,5,17,PUNT
Marshall,Conference USA,NC State,ACC,401013126,40101312614,true,3,29,12,3,85,9,20,20,8,56,FG
NC State,ACC,Marshall,Conference USA,401013126,40101312615,true,3,83,9,3,78,9,11,9,0,5,FUMBLE TD
NC State,ACC,Marshall,Conference USA,401013126,40101312617,true,3,75,9,3,0,7,24,47,6,75,TD
Marshall,Conference USA,NC State,ACC,401013126,40101312618,true,3,30,7,3,88,3,5,19,12,58,FG
NC State,ACC,Marshall,Conference USA,401013126,40101312619,false,3,75,3,3,75,1,24,41,3,0,PUNT
Marshall,Conference USA,NC State,ACC,401013126,40101312620,true,3,43,1,3,44,,28,56,3,1,INT TD
NC State,ACC,Marshall,Conference USA,401013126,40101312621,false,3,0,,3,0,,28,,0,0,TD
Marshall,Conference USA,NC State,ACC,401013126,40101312622,false,3,35,,4,36,14,12,16,3,1,PUNT
NC State,ACC,Marshall,Conference USA,401013126,40101312623,false,4,71,14,4,51,8,55,17,9,20,PUNT
Marshall,Conference USA,NC State,ACC,401013126,40101312624,false,4,25,8,4,25,8,48,7,1,0,INT
NC State,ACC,Marshall,Conference USA,401013126,40101312625,false,4,54,8,4,14,4,18,30,8,40,MISSED FG
Marshall,Conference USA,NC State,ACC,401013126,40101312626,false,4,20,4,4,56,,,18,9,36,END OF GAME
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312710,true,2,30,11,2,100,9,10,31,8,70,TD
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312711,false,2,97,9,2,80,7,8,2,3,-5,PUNT
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312712,false,2,36,7,2,100,5,16,52,4,64,FUMBLE
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312713,false,2,80,5,2,76,4,22,54,3,4,PUNT
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312714,false,2,27,4,2,51,3,19,3,4,24,PUNT
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312715,false,2,90,3,2,86,2,10,9,3,4,PUNT
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312716,false,2,42,2,2,38,1,21,49,3,-4,PUNT
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312717,false,2,89,1,2,75,,6,15,4,14,PUNT
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312718,false,2,21,,2,20,,,6,1,-1,END OF HALF
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312719,false,3,25,15,3,25,13,57,3,3,0,PUNT
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312720,true,3,84,13,3,79,10,35,22,5,5,PUNT RETURN TD
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312722,false,3,93,10,3,66,8,12,23,5,27,PUNT
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312723,true,3,21,8,3,91,4,27,45,13,70,FG
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312724,true,3,75,4,4,0,14,18,9,10,75,TD
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312725,true,4,25,14,4,100,11,21,57,7,75,TD
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312726,false,4,75,11,4,73,10,,21,3,2,PUNT
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312727,false,4,33,10,4,40,8,51,9,3,7,PUNT
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312728,false,4,86,8,4,86,8,46,5,1,0,FUMBLE
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312729,true,4,86,8,4,93,7,43,3,4,7,FG
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312730,false,4,99,7,4,16,5,36,7,5,59,INT
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312731,false,4,5,5,4,10,3,46,50,3,5,PUNT
Connecticut,American Athletic,Syracuse,ACC,401013127,40101312732,false,4,61,3,4,56,2,13,33,3,5,PUNT
Syracuse,ACC,Connecticut,American Athletic,401013127,40101312733,false,4,27,2,4,39,,,13,3,12,END OF GAME
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312810,false,2,98,13,2,63,10,11,23,7,35,PUNT
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312811,false,2,20,10,2,25,9,14,57,3,5,PUNT
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312812,true,2,55,9,2,0,7,42,32,5,55,TD
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312813,false,2,25,7,2,80,3,50,52,9,55,MISSED FG
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312814,false,2,80,3,2,56,1,39,11,6,24,INT
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312815,true,2,21,1,2,100,,7,32,9,79,TD
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312816,false,2,75,,2,77,,,7,1,-2,END OF HALF
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312817,true,3,84,14,3,0,9,38,17,11,84,TD
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312818,false,3,25,9,3,21,7,58,40,3,-4,PUNT
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312819,false,3,83,7,3,77,7,18,40,3,6,PUNT
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312820,true,3,35,7,3,100,3,40,38,9,65,TD
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312821,false,3,75,3,3,63,1,56,44,5,12,PUNT
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312822,false,3,30,1,3,38,,43,13,3,8,PUNT
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312823,true,3,72,,3,0,,32,11,1,72,TD
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312824,true,3,25,,4,100,12,48,37,7,75,TD
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312825,false,4,86,12,4,77,11,7,41,4,9,PUNT
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312826,true,4,33,11,4,100,9,57,10,5,67,TD
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312827,true,4,75,9,4,0,7,15,42,7,75,TD
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312828,true,4,25,7,4,100,5,11,4,8,75,TD
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312829,false,4,65,5,4,21,2,33,38,9,44,DOWNS
Old Dominion,Conference USA,Virginia Tech,ACC,401013128,40101312830,true,4,21,2,4,100,1,34,59,6,79,TD
Virginia Tech,ACC,Old Dominion,Conference USA,401013128,40101312831,false,4,75,1,4,25,,,34,9,50,END OF GAME
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312910,false,2,18,11,2,10,9,29,56,3,-8,PUNT
Notre Dame,FBS Independents,Wake Forest,ACC,401013129,40101312911,true,2,4,9,2,0,9,19,10,2,4,TD
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312912,true,2,25,9,2,100,6,26,53,10,75,TD
Notre Dame,FBS Independents,Wake Forest,ACC,401013129,40101312913,true,2,75,6,2,0,5,24,2,4,75,TD
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312914,false,2,25,5,2,41,3,12,12,5,16,PUNT
Notre Dame,FBS Independents,Wake Forest,ACC,401013129,40101312915,false,2,70,3,2,53,1,52,20,5,17,PUNT
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312916,false,2,13,1,2,80,,,52,11,67,DOWNS
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312918,false,3,22,15,3,25,13,4,56,4,3,PUNT
Notre Dame,FBS Independents,Wake Forest,ACC,401013129,40101312919,true,3,74,13,3,0,9,46,18,9,74,TD
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312920,false,3,14,9,3,27,7,40,6,6,13,PUNT
Notre Dame,FBS Independents,Wake Forest,ACC,401013129,40101312921,true,3,71,7,3,0,5,15,25,7,71,TD
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312922,false,3,25,5,3,25,5,5,10,1,0,INT
Notre Dame,FBS Independents,Wake Forest,ACC,401013129,40101312923,true,3,47,5,3,0,4,18,47,3,47,TD
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312924,true,3,25,4,3,100,,44,34,9,75,TD
Notre Dame,FBS Independents,Wake Forest,ACC,401013129,40101312925,true,3,75,,4,0,11,27,17,11,75,TD
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312926,true,4,21,11,4,100,4,53,34,13,79,TD
Notre Dame,FBS Independents,Wake Forest,ACC,401013129,40101312927,false,4,75,4,4,52,3,21,32,5,23,PUNT
Wake Forest,ACC,Notre Dame,FBS Independents,401013129,40101312928,false,4,34,3,4,37,,53,28,3,3,PUNT
Notre Dame,FBS Independents,Wake Forest,ACC,401013129,40101312929,false,4,81,,4,85,,,53,2,-4,END OF GAME
Texas Tech,Big 12,Oklahoma State,Big 12,401013324,40101332410,true,2,75,10,2,0,7,15,25,8,75,TD
Oklahoma State,Big 12,Texas Tech,Big 12,401013324,40101332411,false,2,25,7,2,31,6,4,11,3,6,PUNT
Texas Tech,Big 12,Oklahoma State,Big 12,401013324,40101332412,true,2,76,6,2,13,1,40,24,11,63,FG
Oklahoma State,Big 12,Texas Tech,Big 12,401013324,40101332413,false,2,25,1,2,37,,,40,6,12,END OF HALF
Texas Tech,Big 12,Oklahoma State,Big 12,401013324,40101332414,false,3,75,15,3,5,11,59,1,9,70,INT
Oklahoma State,Big 12,Texas Tech,Big 12,401013324,40101332415,false,3,20,11,3,20,10,51,8,3,0,PUNT
Texas Tech,Big 12,Oklahoma State,Big 12,401013324,40101332416,true,3,62,10,3,0,8,57,54,7,62,TD
Oklahoma State,Big 12,Texas Tech,Big 12,401013324,40101332417,false,3,25,8,3,81,7,29,28,6,56,MISSED FG
Texas Tech,Big 12,Oklahoma State,Big 12,401013324,40101332418,false,3,80,7,3,76,,,29,5,4,PUNT
Texas Tech,Big 12,Oklahoma State,Big 12,401013324,40101332420,true,3,41,4,3,14,1,25,26,7,27,FG
Oklahoma State,Big 12,Texas Tech,Big 12,401013324,40101332421,false,3,15,1,3,27,,,25,4,12,PUNT
Texas Tech,Big 12,Oklahoma State,Big 12,401013324,40101332422,false,4,73,14,4,14,11,31,17,9,59,MISSED FG
Oklahoma State,Big 12,Texas Tech,Big 12,401013324,40101332423,false,4,20,11,4,36,10,30,1,5,16,INT
Texas Tech,Big 12,Oklahoma State,Big 12,401013324,40101332424,true,4,72,10,4,0,4,29,1,10,72,TD
Oklahoma State,Big 12,Texas Tech,Big 12,401013324,40101332425,false,4,35,4,4,32,3,31,58,3,-3,PUNT
Texas Tech,Big 12,Oklahoma State,Big 12,401013324,40101332426,false,4,80,3,4,68,,,31,5,12,END OF GAME
Tulane,American Athletic,Ohio State,Big Ten,401013346,40101334610,false,2,75,7,2,84,5,11,44,3,-9,PUNT
Ohio State,Big Ten,Tulane,American Athletic,401013346,40101334611,true,2,35,5,2,100,3,31,40,6,59,TD
Tulane,American Athletic,Ohio State,Big Ten,401013346,40101334612,false,2,75,3,2,71,2,39,52,3,4,PUNT
Tulane,American Athletic,Ohio State,Big Ten,401013346,40101334614,false,2,71,,2,54,,,52,3,21,END OF HALF
Tulane,American Athletic,Ohio State,Big Ten,401013346,40101334615,false,3,91,15,3,94,11,16,44,6,-3,PUNT
Ohio State,Big Ten,Tulane,American Athletic,401013346,40101334616,false,3,45,11,3,51,8,42,34,4,6,PUNT
Tulane,American Athletic,Ohio State,Big Ten,401013346,40101334617,false,3,89,8,3,82,5,57,45,5,7,PUNT
Ohio State,Big Ten,Tulane,American Athletic,401013346,40101334618,false,3,49,5,3,48,3,51,6,3,-1,PUNT
Tulane,American Athletic,Ohio State,Big Ten,401013346,40101334619,false,3,98,3,4,36,14,19,32,9,62,PUNT
Ohio State,Big Ten,Tulane,American Athletic,401013346,40101334620,false,4,20,14,4,84,7,45,34,14,65,DOWNS
Tulane,American Athletic,Ohio State,Big Ten,401013346,40101334621,false,4,85,7,4,35,3,32,13,7,55,DOWNS
Ohio State,Big Ten,Tulane,American Athletic,401013346,40101334622,true,4,30,3,4,100,1,1,31,8,70,TD
Tulane,American Athletic,Ohio State,Big Ten,401013346,40101334623,false,4,75,1,4,79,,,1,2,4,Uncategorized
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336010,false,1,72,3,1,64,1,21,8,3,8,PUNT
UMass,FBS Independents,Charlotte,Conference USA,401013360,40101336011,false,1,24,1,2,97,10,43,38,14,73,MISSED FG
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336012,false,2,80,10,2,81,9,,43,3,-1,PUNT
UMass,FBS Independents,Charlotte,Conference USA,401013360,40101336013,false,2,34,9,2,33,7,51,9,3,-1,PUNT
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336014,true,2,62,7,2,0,4,37,14,7,62,TD
UMass,FBS Independents,Charlotte,Conference USA,401013360,40101336015,true,2,25,4,2,100,1,5,32,9,75,TD
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336016,true,2,70,1,2,16,,,5,7,54,FG
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336017,false,3,82,15,3,48,10,59,1,7,34,DOWNS
UMass,FBS Independents,Charlotte,Conference USA,401013360,40101336018,true,3,48,10,3,100,7,52,7,7,52,TD
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336019,true,3,72,7,3,0,5,50,2,5,72,TD
UMass,FBS Independents,Charlotte,Conference USA,401013360,40101336020,false,3,24,5,3,26,4,16,34,3,2,PUNT
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336021,false,3,68,4,3,50,,19,57,7,18,DOWNS
UMass,FBS Independents,Charlotte,Conference USA,401013360,40101336022,true,3,50,,4,100,14,52,27,2,50,TD
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336023,true,4,75,14,4,0,11,31,21,7,75,TD
UMass,FBS Independents,Charlotte,Conference USA,401013360,40101336024,false,4,25,11,4,33,9,4,27,3,8,PUNT
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336025,false,4,68,9,4,36,6,5,59,7,32,DOWNS
UMass,FBS Independents,Charlotte,Conference USA,401013360,40101336026,false,4,36,6,4,57,3,25,40,5,21,FUMBLE
Charlotte,Conference USA,UMass,FBS Independents,401013360,40101336027,true,4,58,3,4,0,,22,3,10,58,TD
UMass,FBS Independents,Charlotte,Conference USA,401013360,40101336028,false,4,25,,4,22,,,22,1,-3,Uncategorized
New Mexico State,,UTEP,Conference USA,401013440,40101344010,false,2,85,1,2,57,,53,54,5,28,FUMBLE
UTEP,Conference USA,New Mexico State,,401013440,40101344011,true,2,57,,2,55,,37,16,1,-2,FUMBLE TD
UTEP,Conference USA,New Mexico State,,401013440,40101344013,false,2,45,,2,37,,,29,2,-8,END OF HALF
New Mexico State,,UTEP,Conference USA,401013440,40101344014,false,3,75,15,3,68,14,6,54,3,7,PUNT
UTEP,Conference USA,New Mexico State,,401013440,40101344015,true,3,21,14,3,100,12,2,4,4,79,TD
New Mexico State,,UTEP,Conference USA,401013440,40101344016,false,3,75,12,3,66,10,28,34,3,9,PUNT
UTEP,Conference USA,New Mexico State,,401013440,40101344017,false,3,35,10,3,74,4,7,21,13,39,MISSED FG
New Mexico State,,UTEP,Conference USA,401013440,40101344018,true,3,73,4,3,0,2,41,26,4,73,TD
UTEP,Conference USA,New Mexico State,,401013440,40101344019,true,3,20,2,4,84,8,15,21,19,64,FG
New Mexico State,,UTEP,Conference USA,401013440,40101344020,true,4,80,8,4,5,3,24,51,13,75,FG
UTEP,Conference USA,New Mexico State,,401013440,40101344021,false,4,25,3,4,27,,49,35,8,2,INT
New Mexico State,,UTEP,Conference USA,401013440,40101344022,false,4,55,,4,46,,,49,2,-9,Uncategorized
North Texas,Conference USA,Liberty,,401013450,40101345010,false,2,65,7,2,62,6,43,47,3,3,PUNT
Liberty,,North Texas,Conference USA,401013450,40101345011,false,2,24,6,2,48,4,54,49,5,24,PUNT
North Texas,Conference USA,Liberty,,401013450,40101345012,false,2,68,4,2,63,2,,54,6,5,PUNT
Liberty,,North Texas,Conference USA,401013450,40101345013,false,2,19,2,2,19,1,32,28,3,0,PUNT
North Texas,Conference USA,Liberty,,401013450,40101345014,true,2,59,1,2,0,,12,20,6,59,TD
Liberty,,North Texas,Conference USA,401013450,40101345015,false,2,25,,2,31,,,12,1,6,END OF HALF
North Texas,Conference USA,Liberty,,401013450,40101345016,false,3,79,14,3,48,11,38,16,7,31,PUNT
Liberty,,North Texas,Conference USA,401013450,40101345017,false,3,16,11,3,85,7,30,8,12,69,MISSED FG
North Texas,Conference USA,Liberty,,401013450,40101345018,true,3,80,7,3,0,5,,30,6,80,TD
Liberty,,North Texas,Conference USA,401013450,40101345019,false,3,44,5,3,50,,50,10,7,6,PUNT
North Texas,Conference USA,Liberty,,401013450,40101345020,true,3,46,,4,0,13,28,16,6,46,TD
Liberty,,North Texas,Conference USA,401013450,40101345021,false,4,12,13,4,12,12,10,18,3,0,PUNT
North Texas,Conference USA,Liberty,,401013450,40101345022,true,4,22,12,4,0,10,32,38,4,22,TD
Liberty,,North Texas,Conference USA,401013450,40101345023,false,4,25,10,4,66,6,42,50,11,41,DOWNS
North Texas,Conference USA,Liberty,,401013450,40101345024,true,4,66,6,4,0,6,21,21,2,66,TD
Liberty,,North Texas,Conference USA,401013450,40101345025,false,4,25,6,4,38,5,11,10,4,13,PUNT
North Texas,Conference USA,Liberty,,401013450,40101345026,false,4,72,5,4,18,,,11,8,54,END OF GAME
Rice,Conference USA,Southern Mississippi,Conference USA,401014998,40101499810,true,2,59,13,2,0,7,24,34,12,59,TD
Southern Mississippi,Conference USA,Rice,Conference USA,401014998,40101499811,false,2,25,7,2,54,4,39,45,6,29,INT
Rice,Conference USA,Southern Mississippi,Conference USA,401014998,40101499812,false,2,54,4,2,62,3,19,20,3,-8,INT
Southern Mississippi,Conference USA,Rice,Conference USA,401014998,40101499813,true,2,99,3,2,100,3,9,10,1,1,TD
Rice,Conference USA,Southern Mississippi,Conference USA,401014998,40101499814,false,2,82,3,2,64,,56,13,6,18,PUNT
Southern Mississippi,Conference USA,Rice,Conference USA,401014998,40101499815,false,2,22,,2,40,,,56,4,18,END OF HALF
Rice,Conference USA,Southern Mississippi,Conference USA,401014998,40101499816,false,3,75,15,3,69,13,26,34,3,6,PUNT
Southern Mississippi,Conference USA,Rice,Conference USA,401014998,40101499817,true,3,26,13,3,100,8,58,28,10,74,TD
Rice,Conference USA,Southern Mississippi,Conference USA,401014998,40101499818,false,3,75,8,3,83,6,46,12,3,-8,PUNT
Southern Mississippi,Conference USA,Rice,Conference USA,401014998,40101499819,true,3,32,6,3,73,2,4,42,8,41,FG
Rice,Conference USA,Southern Mississippi,Conference USA,401014998,40101499820,false,3,70,2,4,42,13,15,49,8,28,PUNT
Southern Mississippi,Conference USA,Rice,Conference USA,401014998,40101499821,true,4,9,13,4,100,10,52,23,4,91,TD
Rice,Conference USA,Southern Mississippi,Conference USA,401014998,40101499822,true,4,58,10,4,0,6,49,3,8,58,TD
Southern Mississippi,Conference USA,Rice,Conference USA,401014998,40101499823,false,4,6,6,4,67,,,49,9,61,END OF GAME
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499910,false,2,37,13,2,45,11,32,14,3,8,PUNT
Texas State,Sun Belt,UT San Antonio,Conference USA,401014999,40101499911,false,2,80,11,2,17,6,44,48,10,63,MISSED FG
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499912,false,2,20,6,2,23,5,6,38,3,3,PUNT
Texas State,Sun Belt,UT San Antonio,Conference USA,401014999,40101499913,false,2,74,5,2,85,3,41,25,3,-11,PUNT
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499914,true,2,50,3,2,77,,40,1,11,27,FG
Texas State,Sun Belt,UT San Antonio,Conference USA,401014999,40101499915,false,2,72,,2,49,,15,25,2,23,INT
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499916,false,2,53,,2,59,,,15,3,6,END OF HALF
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499917,false,3,20,15,3,30,12,31,29,6,10,PUNT
Texas State,Sun Belt,UT San Antonio,Conference USA,401014999,40101499918,false,3,47,12,3,55,10,17,14,3,-8,PUNT
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499919,false,3,24,10,3,42,7,56,21,4,18,PUNT
Texas State,Sun Belt,UT San Antonio,Conference USA,401014999,40101499920,true,3,82,7,3,0,2,3,53,10,82,TD
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499921,true,3,30,2,4,77,13,31,32,11,47,FG
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499922,true,4,46,13,4,73,10,14,17,8,27,FG
Texas State,Sun Belt,UT San Antonio,Conference USA,401014999,40101499923,false,4,75,10,4,76,8,40,34,3,-1,PUNT
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499924,false,4,38,8,4,45,7,20,20,3,7,PUNT
Texas State,Sun Belt,UT San Antonio,Conference USA,401014999,40101499925,true,4,14,7,4,0,5,8,12,5,14,TD
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499926,false,4,25,5,4,45,2,1,7,5,20,PUNT
Texas State,Sun Belt,UT San Antonio,Conference USA,401014999,40101499927,true,4,98,2,4,100,1,49,12,1,-2,SF
UT San Antonio,Conference USA,Texas State,Sun Belt,401014999,40101499928,false,4,49,1,4,46,,,49,3,-3,END OF GAME
Ball State,Mid-American,Western Kentucky,Conference USA,401015000,40101500010,false,2,8,,2,14,,,36,1,6,END OF HALF
Ball State,Mid-American,Western Kentucky,Conference USA,401015000,40101500011,true,3,25,15,3,93,9,8,52,15,68,FG
Western Kentucky,Conference USA,Ball State,Mid-American,401015000,40101500012,true,3,75,9,3,0,2,45,23,13,75,TD
Ball State,Mid-American,Western Kentucky,Conference USA,401015000,40101500013,false,3,48,2,3,56,,9,36,6,8,PUNT
Western Kentucky,Conference USA,Ball State,Mid-American,401015000,40101500014,false,3,97,,3,58,,,9,9,39,PUNT
Ball State,Mid-American,Western Kentucky,Conference USA,401015000,40101500015,true,4,30,12,4,100,8,39,22,9,70,TD
Western Kentucky,Conference USA,Ball State,Mid-American,401015000,40101500016,true,4,75,8,4,0,4,34,5,11,75,TD
Ball State,Mid-American,Western Kentucky,Conference USA,401015000,40101500017,false,4,25,4,4,25,4,8,26,3,0,PUNT
Western Kentucky,Conference USA,Ball State,Mid-American,401015000,40101500018,true,4,70,4,4,0,,59,9,8,70,TD
Ball State,Mid-American,Western Kentucky,Conference USA,401015000,40101500019,false,4,25,,4,67,,,59,6,42,END OF GAME
BYU,FBS Independents,McNeese,,401016406,40101640610,true,2,69,8,2,100,6,37,37,5,31,TD
McNeese,,BYU,FBS Independents,401016406,40101640611,false,2,75,6,2,78,2,37,,5,-3,PUNT
BYU,FBS Independents,McNeese,,401016406,40101640612,true,2,65,2,2,100,1,2,35,4,35,TD
McNeese,,BYU,FBS Independents,401016406,40101640613,false,2,75,1,2,75,,53,9,1,0,FUMBLE
BYU,FBS Independents,McNeese,,401016406,40101640614,true,2,75,,2,87,,,53,4,12,FG
BYU,FBS Independents,McNeese,,401016406,40101640615,true,3,25,15,3,95,8,53,7,12,70,FG
McNeese,,BYU,FBS Independents,401016406,40101640616,false,3,75,8,3,66,7,8,45,3,9,PUNT
BYU,FBS Independents,McNeese,,401016406,40101640617,false,3,20,7,3,31,5,6,2,4,11,PUNT
McNeese,,BYU,FBS Independents,401016406,40101640618,false,3,62,5,3,50,3,5,1,5,12,INT
BYU,FBS Independents,McNeese,,401016406,40101640619,true,3,64,3,3,71,1,49,16,4,7,FG
McNeese,,BYU,FBS Independents,401016406,40101640620,false,3,75,1,3,66,,,49,3,9,PUNT
BYU,FBS Independents,McNeese,,401016406,40101640621,false,4,22,15,4,63,9,10,50,12,41,DOWNS
McNeese,,BYU,FBS Independents,401016406,40101640622,false,4,63,9,4,38,5,,10,8,25,DOWNS
BYU,FBS Independents,McNeese,,401016406,40101640623,false,4,38,5,4,25,2,33,27,3,-13,PUNT
McNeese,,BYU,FBS Independents,401016406,40101640624,false,4,73,2,4,71,2,25,8,1,2,FUMBLE
