offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Louisiana,Sun Belt,Appalachian State,Sun Belt,401056701,40105670113,false,2,65,,2,67,,,,9,2,-2,END OF HALF
Appalachian State,Sun Belt,Louisiana,Sun Belt,401056701,40105670114,true,3,25,15,3,76,12,19,2,41,6,51,FG
Louisiana,Sun Belt,Appalachian State,Sun Belt,401056701,40105670115,true,3,36,12,3,0,10,34,1,45,4,36,TD
Appalachian State,Sun Belt,Louisiana,Sun Belt,401056701,40105670116,false,3,25,10,3,34,8,24,2,10,4,9,DOWNS
Louisiana,Sun Belt,Appalachian State,Sun Belt,401056701,40105670117,true,3,34,8,3,6,5,,3,24,7,28,FG
Appalachian State,Sun Belt,Louisiana,Sun Belt,401056701,40105670118,true,3,24,5,3,76,,,5,,10,52,FG
Louisiana,Sun Belt,Appalachian State,Sun Belt,401056701,40105670119,false,4,68,15,4,55,13,15,1,45,3,13,INT
Appalachian State,Sun Belt,Louisiana,Sun Belt,401056701,40105670120,true,4,56,13,4,100,11,43,1,32,4,44,TD
Louisiana,Sun Belt,Appalachian State,Sun Belt,401056701,40105670121,true,4,67,11,4,7,6,1,5,42,12,60,FG
Appalachian State,Sun Belt,Louisiana,Sun Belt,401056701,40105670122,true,4,25,6,4,75,2,9,3,52,7,50,FG
Louisiana,Sun Belt,Appalachian State,Sun Belt,401056701,40105670123,false,4,66,2,4,40,1,23,,46,5,26,DOWNS
Appalachian State,Sun Belt,Louisiana,Sun Belt,401056701,40105670124,false,4,40,1,4,49,,,1,23,4,9,Uncategorized
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670210,false,2,84,11,2,61,9,35,1,41,7,23,FUMBLE
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670211,true,2,54,9,2,75,6,9,3,26,8,21,FG
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670212,false,2,75,6,2,72,5,14,,55,3,3,PUNT
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670213,true,2,22,5,2,100,1,21,3,53,9,78,TD
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670214,false,2,65,1,2,62,,43,,38,3,3,PUNT
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670215,false,2,15,,2,23,,,,43,1,8,END OF HALF
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670216,true,3,75,15,3,0,13,23,1,37,5,75,TD
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670217,false,3,32,13,3,40,11,27,1,56,4,8,PUNT
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670218,true,3,85,11,3,0,8,3,3,24,11,85,TD
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670219,false,3,25,8,3,19,6,41,1,22,3,-6,PUNT
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670220,false,3,70,6,3,70,6,9,,32,2,2,DOWNS
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670221,false,3,66,6,3,80,4,51,1,18,4,12,FUMBLE
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670222,false,3,61,4,3,55,2,50,2,1,3,6,PUNT
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670223,true,3,40,2,3,100,1,21,1,29,6,60,TD
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670224,false,3,75,1,3,82,,24,,57,3,-7,PUNT
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670225,false,3,40,,4,90,12,24,3,,8,50,MISSED FG
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670226,true,4,80,12,4,4,10,34,1,50,7,76,FG
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670227,true,4,25,10,4,100,9,11,1,23,4,75,TD
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670228,false,4,75,9,4,46,6,41,2,30,8,29,DOWNS
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670229,true,4,46,6,4,100,4,9,2,32,8,54,TD
Northwestern,Big Ten,Ohio State,Big Ten,401056702,40105670230,false,4,75,4,4,73,2,1,2,8,4,2,PUNT
Ohio State,Big Ten,Northwestern,Big Ten,401056702,40105670231,false,4,31,2,4,32,,,2,1,3,1,Uncategorized
UAB,Conference USA,Middle Tennessee,Conference USA,401056703,40105670310,true,2,35,3,2,0,3,20,,35,3,35,TD
Middle Tennessee,Conference USA,UAB,Conference USA,401056703,40105670311,true,2,10,3,2,35,,,3,20,13,80,END OF HALF
UAB,Conference USA,Middle Tennessee,Conference USA,401056703,40105670312,false,3,75,15,3,80,14,53,,7,1,-5,INT
Middle Tennessee,Conference USA,UAB,Conference USA,401056703,40105670313,false,3,52,14,3,74,11,17,3,36,7,22,DOWNS
UAB,Conference USA,Middle Tennessee,Conference USA,401056703,40105670314,false,3,74,11,3,43,6,28,4,49,9,31,DOWNS
Middle Tennessee,Conference USA,UAB,Conference USA,401056703,40105670315,true,3,43,6,3,100,3,52,2,36,5,57,TD
UAB,Conference USA,Middle Tennessee,Conference USA,401056703,40105670316,false,3,75,3,3,69,2,21,1,31,3,6,PUNT
Middle Tennessee,Conference USA,UAB,Conference USA,401056703,40105670317,false,3,36,2,3,41,1,29,,52,3,5,INT
UAB,Conference USA,Middle Tennessee,Conference USA,401056703,40105670318,false,3,62,1,4,45,13,2,3,27,6,17,PUNT
Middle Tennessee,Conference USA,UAB,Conference USA,401056703,40105670319,true,4,20,13,4,84,10,8,2,54,6,64,FG
UAB,Conference USA,Middle Tennessee,Conference USA,401056703,40105670320,false,4,75,10,4,61,7,57,2,11,5,14,PUNT
Middle Tennessee,Conference USA,UAB,Conference USA,401056703,40105670321,false,4,16,7,4,12,5,55,2,2,3,-4,PUNT
UAB,Conference USA,Middle Tennessee,Conference USA,401056703,40105670322,true,4,50,5,4,11,3,23,2,32,5,39,FG
Middle Tennessee,Conference USA,UAB,Conference USA,401056703,40105670323,false,4,25,3,4,54,1,21,2,2,7,29,DOWNS
UAB,Conference USA,Middle Tennessee,Conference USA,401056703,40105670324,false,4,54,1,4,44,,,1,21,5,10,END OF 4TH QUARTER
Utah,Pac-12,Washington,Pac-12,401056704,40105670410,false,2,75,3,2,45,,,3,8,8,30,END OF HALF
Utah,Pac-12,Washington,Pac-12,401056704,40105670411,true,3,82,15,3,36,11,17,3,43,10,46,FG
Washington,Pac-12,Utah,Pac-12,401056704,40105670412,false,3,20,11,3,68,4,11,7,6,14,52,DOWNS
Utah,Pac-12,Washington,Pac-12,401056704,40105670413,true,3,72,4,3,47,1,5,3,6,6,25,INT TD
Utah,Pac-12,Washington,Pac-12,401056704,40105670414,false,3,58,1,3,47,,13,,52,2,11,INT
Washington,Pac-12,Utah,Pac-12,401056704,40105670415,false,3,6,,4,79,5,10,10,3,17,73,MISSED FG
Utah,Pac-12,Washington,Pac-12,401056704,40105670416,false,4,79,5,4,75,4,27,,43,3,4,INT
Washington,Pac-12,Utah,Pac-12,401056704,40105670417,false,4,64,4,4,64,3,24,1,3,3,0,PUNT
Utah,Pac-12,Washington,Pac-12,401056704,40105670418,false,4,93,3,4,42,,27,2,57,11,51,DOWNS
Washington,Pac-12,Utah,Pac-12,401056704,40105670419,false,4,42,,4,41,,,,27,1,-1,END OF 4TH QUARTER
Alabama,SEC,Georgia,SEC,401056705,40105670510,true,2,75,4,2,0,2,18,1,47,4,75,TD
Georgia,SEC,Alabama,SEC,401056705,40105670511,false,2,6,2,2,18,,,2,18,6,12,PUNT
Alabama,SEC,Georgia,SEC,401056705,40105670513,false,3,75,15,3,85,13,53,1,7,3,-10,PUNT
Georgia,SEC,Alabama,SEC,401056705,40105670514,true,3,49,13,3,100,12,39,1,14,3,51,TD
Alabama,SEC,Georgia,SEC,401056705,40105670515,false,3,75,12,3,71,11,13,1,26,3,4,PUNT
Georgia,SEC,Alabama,SEC,401056705,40105670516,false,3,25,11,3,87,8,20,2,53,6,62,MISSED FG
Alabama,SEC,Georgia,SEC,401056705,40105670517,false,3,80,8,3,28,6,48,1,32,5,52,INT
Georgia,SEC,Alabama,SEC,401056705,40105670518,false,3,3,6,3,12,4,31,2,17,3,9,PUNT
Alabama,SEC,Georgia,SEC,401056705,40105670519,true,3,72,4,3,0,3,2,1,29,4,72,TD
Georgia,SEC,Alabama,SEC,401056705,40105670520,false,3,25,3,3,47,,11,2,51,5,22,PUNT
Alabama,SEC,Georgia,SEC,401056705,40105670521,false,3,80,,4,63,14,31,,40,4,17,PUNT
Georgia,SEC,Alabama,SEC,401056705,40105670522,false,4,27,14,4,52,12,27,2,4,5,25,PUNT
Alabama,SEC,Georgia,SEC,401056705,40105670523,true,4,80,12,4,0,5,19,7,8,16,80,TD
Georgia,SEC,Alabama,SEC,401056705,40105670524,false,4,24,5,4,50,3,4,2,15,6,28,DOWNS
Alabama,SEC,Georgia,SEC,401056705,40105670525,true,4,52,3,4,0,1,4,2,,5,52,TD
Georgia,SEC,Alabama,SEC,401056705,40105670526,false,4,36,1,4,61,,,1,4,8,25,Uncategorized
Liberty,,Norfolk State,,401081953,40108195311,true,2,50,5,2,100,3,7,2,39,8,50,TD
Norfolk State,,Liberty,,401081953,40108195312,true,2,75,3,2,75,2,57,,10,1,0,INT TD
Norfolk State,,Liberty,,401081953,40108195314,true,2,75,2,2,0,1,,1,57,7,75,TD
Liberty,,Norfolk State,,401081953,40108195315,false,2,36,1,2,70,,,1,,6,34,MISSED FG
Norfolk State,,Liberty,,401081953,40108195317,false,3,75,15,3,71,12,14,2,46,6,4,PUNT
Liberty,,Norfolk State,,401081953,40108195318,false,3,45,12,3,89,7,57,4,17,10,44,MISSED FG
Norfolk State,,Liberty,,401081953,40108195319,false,3,80,7,3,59,4,40,3,17,6,21,INT
Liberty,,Norfolk State,,401081953,40108195320,true,3,72,4,3,100,4,11,,29,2,28,TD
Norfolk State,,Liberty,,401081953,40108195321,true,3,75,4,4,0,14,44,4,21,8,75,TD
Liberty,,Norfolk State,,401081953,40108195322,true,4,34,14,4,100,11,31,3,13,7,66,TD
Norfolk State,,Liberty,,401081953,40108195323,false,4,73,11,4,72,10,36,,55,3,1,PUNT
Liberty,,Norfolk State,,401081953,40108195324,false,4,15,10,4,32,7,33,3,3,5,17,PUNT
Norfolk State,,Liberty,,401081953,40108195325,false,4,71,7,4,34,3,24,4,9,7,37,PUNT
Liberty,,Norfolk State,,401081953,40108195326,false,4,17,3,4,52,,,3,24,6,35,Uncategorized
Iowa State,Big 12,Drake,,401082044,40108204410,true,2,78,4,2,100,2,7,2,28,5,22,TD
Drake,,Iowa State,Big 12,401082044,40108204411,false,2,80,2,2,74,1,6,1,1,3,6,PUNT
Iowa State,Big 12,Drake,,401082044,40108204412,false,2,38,1,2,71,,11,,55,5,33,DOWNS
Drake,,Iowa State,Big 12,401082044,40108204413,false,2,70,,2,72,,,,11,1,-2,END OF HALF
Iowa State,Big 12,Drake,,401082044,40108204414,false,3,37,14,3,29,13,11,1,42,4,-8,FUMBLE
Drake,,Iowa State,Big 12,401082044,40108204415,true,3,29,13,3,9,10,57,2,14,6,20,FG
Iowa State,Big 12,Drake,,401082044,40108204416,false,3,43,10,3,52,7,38,3,19,6,9,INT
Drake,,Iowa State,Big 12,401082044,40108204417,true,3,54,7,3,0,3,31,4,7,8,54,TD
Iowa State,Big 12,Drake,,401082044,40108204418,true,3,33,3,3,100,,20,3,11,10,67,TD
Drake,,Iowa State,Big 12,401082044,40108204419,false,3,73,,3,56,,,,20,6,17,PUNT
Iowa State,Big 12,Drake,,401082044,40108204420,false,4,19,12,4,28,10,12,2,13,3,9,PUNT
Drake,,Iowa State,Big 12,401082044,40108204421,false,4,75,10,4,56,7,33,2,39,4,18,PUNT
Iowa State,Big 12,Drake,,401082044,40108204422,false,4,13,7,4,16,6,4,1,29,3,3,PUNT
Drake,,Iowa State,Big 12,401082044,40108204423,false,4,46,6,4,45,3,1,3,3,6,1,PUNT
Iowa State,Big 12,Drake,,401082044,40108204424,false,4,20,3,4,44,,,3,1,7,24,END OF GAME
East Carolina,American Athletic,NC State,ACC,401088766,40108876610,false,2,94,6,2,88,5,2,1,29,3,6,PUNT
NC State,ACC,East Carolina,American Athletic,401088766,40108876611,false,2,54,5,2,68,2,1,3,1,7,14,INT
East Carolina,American Athletic,NC State,ACC,401088766,40108876612,false,2,68,2,2,62,1,34,,27,3,6,PUNT
East Carolina,American Athletic,NC State,ACC,401088766,40108876614,false,2,43,1,2,55,,45,,49,3,-12,PUNT
NC State,ACC,East Carolina,American Athletic,401088766,40108876615,true,2,23,,2,89,,2,,43,6,66,FG
East Carolina,American Athletic,NC State,ACC,401088766,40108876616,false,2,78,,2,78,,,,2,0,0,Uncategorized
East Carolina,American Athletic,NC State,ACC,401088766,40108876617,false,3,75,15,3,75,14,4,,56,3,0,PUNT
NC State,ACC,East Carolina,American Athletic,401088766,40108876618,false,3,33,14,3,49,11,55,2,9,5,16,PUNT
East Carolina,American Athletic,NC State,ACC,401088766,40108876619,false,3,89,11,3,96,10,38,1,17,3,-7,PUNT
NC State,ACC,East Carolina,American Athletic,401088766,40108876620,true,3,60,10,3,100,6,43,3,55,8,40,TD
East Carolina,American Athletic,NC State,ACC,401088766,40108876621,false,3,78,6,3,76,5,17,1,26,3,2,INT
NC State,ACC,East Carolina,American Athletic,401088766,40108876622,true,3,95,5,3,100,4,35,,42,2,5,TD
East Carolina,American Athletic,NC State,ACC,401088766,40108876623,false,3,75,4,3,77,2,23,2,12,3,-2,PUNT
NC State,ACC,East Carolina,American Athletic,401088766,40108876624,true,3,32,2,4,91,12,47,4,36,10,59,FG
East Carolina,American Athletic,NC State,ACC,401088766,40108876625,false,4,75,12,4,87,11,56,,51,2,-12,FUMBLE
NC State,ACC,East Carolina,American Athletic,401088766,40108876626,true,4,99,11,4,100,11,44,,12,1,1,TD
East Carolina,American Athletic,NC State,ACC,401088766,40108876627,false,4,57,11,4,55,9,28,2,16,3,2,PUNT
NC State,ACC,East Carolina,American Athletic,401088766,40108876628,true,4,3,9,4,100,8,31,,57,2,97,TD
East Carolina,American Athletic,NC State,ACC,401088766,40108876629,false,4,75,8,4,76,6,52,1,39,3,-1,PUNT
NC State,ACC,East Carolina,American Athletic,401088766,40108876630,false,4,39,6,4,78,1,51,5,1,9,39,FUMBLE
East Carolina,American Athletic,NC State,ACC,401088766,40108876631,true,4,78,1,4,29,,,1,51,5,49,FG
Akron,Mid-American,South Carolina,SEC,401098253,40109825310,true,2,98,10,2,100,8,9,2,45,6,-2,FUMBLE TD
Akron,Mid-American,South Carolina,SEC,401098253,40109825312,false,2,75,8,2,53,5,33,2,36,4,22,PUNT
South Carolina,SEC,Akron,Mid-American,401098253,40109825313,true,2,10,5,2,100,1,33,4,,10,90,TD
Akron,Mid-American,South Carolina,SEC,401098253,40109825314,false,2,75,1,2,42,,,1,33,5,33,END OF HALF
Akron,Mid-American,South Carolina,SEC,401098253,40109825315,false,3,75,15,3,81,12,56,2,4,3,-6,PUNT
South Carolina,SEC,Akron,Mid-American,401098253,40109825316,false,3,49,12,3,45,12,4,,52,3,-4,PUNT
Akron,Mid-American,South Carolina,SEC,401098253,40109825317,false,3,82,12,3,80,11,7,,57,3,2,PUNT
South Carolina,SEC,Akron,Mid-American,401098253,40109825318,false,3,48,11,3,65,10,57,,10,1,17,FUMBLE
Akron,Mid-American,South Carolina,SEC,401098253,40109825319,false,3,65,10,3,25,8,35,2,22,8,40,DOWNS
South Carolina,SEC,Akron,Mid-American,401098253,40109825320,false,3,25,8,3,88,6,32,2,3,5,63,INT
Akron,Mid-American,South Carolina,SEC,401098253,40109825321,false,3,94,6,3,81,4,23,2,9,4,13,PUNT
South Carolina,SEC,Akron,Mid-American,401098253,40109825322,false,3,41,4,3,55,3,37,,46,3,14,FUMBLE
Akron,Mid-American,South Carolina,SEC,401098253,40109825323,false,3,54,3,3,62,2,38,,59,3,-7,FUMBLE
South Carolina,SEC,Akron,Mid-American,401098253,40109825324,false,3,47,2,3,80,,,2,38,10,33,DOWNS
Akron,Mid-American,South Carolina,SEC,401098253,40109825325,false,4,80,14,4,75,12,53,1,32,3,5,PUNT
South Carolina,SEC,Akron,Mid-American,401098253,40109825326,false,4,37,12,4,38,11,54,,59,3,1,PUNT
Akron,Mid-American,South Carolina,SEC,401098253,40109825327,false,4,53,11,4,44,10,22,1,32,4,9,DOWNS
South Carolina,SEC,Akron,Mid-American,401098253,40109825328,false,4,44,10,4,53,8,15,2,7,4,9,PUNT
Akron,Mid-American,South Carolina,SEC,401098253,40109825329,false,4,98,8,4,82,5,21,2,54,5,16,PUNT
South Carolina,SEC,Akron,Mid-American,401098253,40109825330,false,4,33,5,4,39,4,4,1,17,3,6,PUNT
Akron,Mid-American,South Carolina,SEC,401098253,40109825331,false,4,77,4,4,41,,,4,4,7,36,END OF GAME
California,Pac-12,Stanford,Pac-12,401099853,40109985310,false,2,37,3,2,58,1,22,1,42,5,21,FUMBLE
Stanford,Pac-12,California,Pac-12,401099853,40109985311,true,2,54,1,2,1,,1,1,21,9,53,FG
California,Pac-12,Stanford,Pac-12,401099853,40109985312,false,2,25,,2,24,,,,1,1,-1,END OF HALF
California,Pac-12,Stanford,Pac-12,401099853,40109985313,false,3,25,15,3,52,12,39,2,21,5,27,PUNT
Stanford,Pac-12,California,Pac-12,401099853,40109985314,false,3,83,12,3,65,9,34,3,5,6,18,PUNT
California,Pac-12,Stanford,Pac-12,401099853,40109985315,false,3,35,9,3,41,8,12,1,22,3,6,PUNT
Stanford,Pac-12,California,Pac-12,401099853,40109985316,false,3,72,8,3,52,4,30,3,42,5,20,PUNT
California,Pac-12,Stanford,Pac-12,401099853,40109985317,false,3,20,4,3,38,2,2,2,28,5,18,PUNT
Stanford,Pac-12,California,Pac-12,401099853,40109985318,false,3,77,2,3,84,,1,2,1,3,-7,PUNT
California,Pac-12,Stanford,Pac-12,401099853,40109985319,false,3,20,,4,66,12,57,2,4,6,46,INT
Stanford,Pac-12,California,Pac-12,401099853,40109985320,false,4,80,12,4,77,12,49,,8,1,3,FUMBLE
California,Pac-12,Stanford,Pac-12,401099853,40109985321,false,4,77,12,4,81,10,50,1,59,4,4,MISSED FG
Stanford,Pac-12,California,Pac-12,401099853,40109985322,true,4,80,10,4,3,3,37,7,13,13,77,FG
California,Pac-12,Stanford,Pac-12,401099853,40109985323,false,4,24,3,4,38,2,32,1,5,5,14,INT
Stanford,Pac-12,California,Pac-12,401099853,40109985324,true,4,3,2,4,0,2,27,,5,1,3,TD
California,Pac-12,Stanford,Pac-12,401099853,40109985325,true,4,25,2,4,100,,9,2,18,13,75,TD
Stanford,Pac-12,California,Pac-12,401099853,40109985326,false,4,48,,4,49,,,,9,1,-1,END OF GAME
Virginia Tech,ACC,Marshall,Conference USA,401100159,40110015910,false,2,42,11,2,50,9,47,1,25,3,8,PUNT
Marshall,Conference USA,Virginia Tech,ACC,401100159,40110015911,false,2,72,9,2,32,6,19,3,28,5,40,PUNT
Virginia Tech,ACC,Marshall,Conference USA,401100159,40110015912,true,2,20,6,2,100,4,10,2,9,6,80,TD
Marshall,Conference USA,Virginia Tech,ACC,401100159,40110015913,false,2,75,4,2,66,2,1,2,9,5,9,PUNT
Virginia Tech,ACC,Marshall,Conference USA,401100159,40110015914,true,2,37,2,2,100,1,6,,55,4,63,TD
Marshall,Conference USA,Virginia Tech,ACC,401100159,40110015915,false,2,81,1,2,74,,,1,6,2,7,END OF HALF
Virginia Tech,ACC,Marshall,Conference USA,401100159,40110015916,false,3,25,15,3,54,11,42,3,18,5,29,PUNT
Marshall,Conference USA,Virginia Tech,ACC,401100159,40110015917,false,3,96,11,3,93,10,11,1,31,3,3,PUNT
Virginia Tech,ACC,Marshall,Conference USA,401100159,40110015918,false,3,57,10,3,60,8,35,1,36,3,3,PUNT
Marshall,Conference USA,Virginia Tech,ACC,401100159,40110015919,false,3,93,8,3,89,6,56,1,39,3,4,PUNT
Virginia Tech,ACC,Marshall,Conference USA,401100159,40110015920,true,3,42,6,3,86,2,41,4,15,10,44,FG
Marshall,Conference USA,Virginia Tech,ACC,401100159,40110015921,true,3,75,2,4,0,14,49,2,47,6,75,TD
Virginia Tech,ACC,Marshall,Conference USA,401100159,40110015922,false,4,18,14,4,32,13,1,1,48,4,14,PUNT
Marshall,Conference USA,Virginia Tech,ACC,401100159,40110015923,false,4,85,13,4,16,9,49,3,12,8,69,DOWNS
Virginia Tech,ACC,Marshall,Conference USA,401100159,40110015924,true,4,16,9,4,100,4,56,4,53,9,84,TD
Marshall,Conference USA,Virginia Tech,ACC,401100159,40110015925,true,4,75,4,4,0,1,43,3,13,10,75,TD
Virginia Tech,ACC,Marshall,Conference USA,401100159,40110015926,false,4,59,1,4,58,,,1,43,3,-1,Uncategorized
