offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Florida International,Conference USA,Old Dominion,Conference USA,401014982,4010149828,false,1,70,,2,62,14,41,,54,4,8,PUNT
Old Dominion,Conference USA,Florida International,Conference USA,401014982,4010149829,true,2,17,14,2,100,14,33,,8,1,83,TD
Florida Atlantic,Conference USA,Air Force,Mountain West,401014983,4010149831,true,1,25,15,1,94,10,16,4,44,13,69,FG
Air Force,Mountain West,Florida Atlantic,Conference USA,401014983,4010149832,false,1,83,10,1,71,7,21,2,55,5,12,PUNT
Florida Atlantic,Conference USA,Air Force,Mountain West,401014983,4010149833,true,1,37,7,1,84,3,22,3,59,11,47,FG
Air Force,Mountain West,Florida Atlantic,Conference USA,401014983,4010149834,false,1,75,3,2,41,14,55,3,27,7,34,DOWNS
Florida Atlantic,Conference USA,Air Force,Mountain West,401014983,4010149835,false,2,41,14,2,68,11,51,3,4,8,27,FUMBLE
Air Force,Mountain West,Florida Atlantic,Conference USA,401014983,4010149836,false,2,68,11,2,59,9,34,2,17,3,9,PUNT
Florida Atlantic,Conference USA,Air Force,Mountain West,401014983,4010149837,true,2,24,9,2,100,7,12,2,22,5,76,TD
Air Force,Mountain West,Florida Atlantic,Conference USA,401014983,4010149838,true,2,75,7,2,0,2,50,4,22,9,75,TD
Florida Atlantic,Conference USA,Air Force,Mountain West,401014983,4010149839,true,2,25,2,2,100,,27,2,23,6,75,TD
Louisiana Tech,Conference USA,Southern,,401014984,4010149841,true,1,21,15,1,100,11,41,3,19,8,79,TD
Southern,,Louisiana Tech,Conference USA,401014984,4010149842,false,1,75,11,1,64,10,31,1,10,3,11,FUMBLE
Louisiana Tech,Conference USA,Southern,,401014984,4010149843,true,1,64,10,1,100,10,5,,26,3,36,TD
Southern,,Louisiana Tech,Conference USA,401014984,4010149844,false,1,65,10,1,60,8,3,2,2,3,5,PUNT
Louisiana Tech,Conference USA,Southern,,401014984,4010149845,true,1,6,8,1,100,5,22,2,41,8,94,TD
Southern,,Louisiana Tech,Conference USA,401014984,4010149846,true,1,80,5,1,0,1,24,3,58,10,80,TD
Louisiana Tech,Conference USA,Southern,,401014984,4010149847,false,1,15,1,1,52,,,1,24,5,37,FUMBLE
Southern,,Louisiana Tech,Conference USA,401014984,4010149848,true,2,52,14,2,0,10,59,3,49,7,52,TD
Louisiana Tech,Conference USA,Southern,,401014984,4010149849,true,2,15,10,2,100,9,2,1,57,7,85,TD
Eastern Kentucky,,Marshall,Conference USA,401014985,4010149851,false,1,83,15,1,76,,,15,,5,7,PUNT
Eastern Kentucky,,Marshall,Conference USA,401014985,4010149853,false,1,37,11,1,41,9,22,2,15,3,-4,PUNT
Marshall,Conference USA,Eastern Kentucky,,401014985,4010149854,true,1,6,9,1,100,4,28,4,54,12,94,TD
Eastern Kentucky,,Marshall,Conference USA,401014985,4010149855,false,1,75,4,1,75,4,21,,7,1,0,INT
Marshall,Conference USA,Eastern Kentucky,,401014985,4010149856,true,1,62,4,1,100,1,14,3,7,6,38,TD
Eastern Kentucky,,Marshall,Conference USA,401014985,4010149857,false,1,70,1,1,67,,23,,51,2,3,INT
Marshall,Conference USA,Eastern Kentucky,,401014985,4010149858,false,1,22,,1,27,,,,23,3,5,PUNT
Eastern Kentucky,,Marshall,Conference USA,401014985,4010149859,false,2,70,14,2,63,,,14,50,3,7,PUNT
UT Martin,,Middle Tennessee,Conference USA,401014986,4010149862,true,1,75,15,1,0,13,44,1,16,6,75,TD
Middle Tennessee,Conference USA,UT Martin,,401014986,4010149863,true,1,25,13,1,100,12,10,1,34,5,75,TD
UT Martin,,Middle Tennessee,Conference USA,401014986,4010149864,false,1,75,12,1,77,10,42,1,28,3,-2,PUNT
Middle Tennessee,Conference USA,UT Martin,,401014986,4010149865,true,1,54,10,1,100,8,40,2,2,6,46,TD
UT Martin,,Middle Tennessee,Conference USA,401014986,4010149866,false,1,92,8,1,97,7,25,1,15,3,-5,PUNT
Middle Tennessee,Conference USA,UT Martin,,401014986,4010149867,false,1,57,7,1,79,4,59,2,26,6,22,FUMBLE
UT Martin,,Middle Tennessee,Conference USA,401014986,4010149868,false,1,79,4,1,79,4,52,,7,1,0,INT
Middle Tennessee,Conference USA,UT Martin,,401014986,4010149869,false,1,59,4,1,46,,,4,52,3,-13,PUNT
North Texas,Conference USA,Incarnate Word,,401014987,4010149871,true,1,25,15,1,100,10,8,4,52,15,75,TD
Incarnate Word,,North Texas,Conference USA,401014987,4010149872,false,1,84,10,1,87,8,28,1,40,3,-3,PUNT
North Texas,Conference USA,Incarnate Word,,401014987,4010149873,true,1,43,8,1,88,6,22,2,6,6,45,FG
Incarnate Word,,North Texas,Conference USA,401014987,4010149874,true,1,75,6,1,0,5,32,,50,3,75,TD
North Texas,Conference USA,Incarnate Word,,401014987,4010149875,false,1,40,5,1,46,4,29,1,3,3,6,PUNT
Incarnate Word,,North Texas,Conference USA,401014987,4010149876,false,1,93,4,1,99,2,28,2,1,3,-6,PUNT
North Texas,Conference USA,Incarnate Word,,401014987,4010149877,true,1,62,2,2,100,14,28,3,,8,38,TD
Incarnate Word,,North Texas,Conference USA,401014987,4010149878,false,2,75,14,2,75,14,21,,7,1,0,INT
North Texas,Conference USA,Incarnate Word,,401014987,4010149879,false,2,68,14,2,71,13,47,,34,2,3,INT
Rice,Conference USA,Hawai'i,Mountain West,401014988,4010149881,false,1,79,15,1,65,11,35,3,25,6,14,PUNT
Hawai'i,Mountain West,Rice,Conference USA,401014988,4010149882,true,1,35,11,1,100,9,14,2,21,7,65,TD
Rice,Conference USA,Hawai'i,Mountain West,401014988,4010149883,false,1,75,9,1,72,7,15,1,59,3,3,PUNT
Hawai'i,Mountain West,Rice,Conference USA,401014988,4010149884,true,1,25,7,1,100,3,31,3,44,7,75,TD
Rice,Conference USA,Hawai'i,Mountain West,401014988,4010149885,true,1,69,3,1,0,2,57,,34,2,69,TD
Hawai'i,Mountain West,Rice,Conference USA,401014988,4010149886,false,1,21,2,2,53,14,46,3,11,6,32,PUNT
Rice,Conference USA,Hawai'i,Mountain West,401014988,4010149887,false,2,88,14,2,34,11,49,2,57,7,54,DOWNS
Hawai'i,Mountain West,Rice,Conference USA,401014988,4010149888,true,2,35,11,2,100,8,,3,49,8,65,TD
Rice,Conference USA,Hawai'i,Mountain West,401014988,4010149889,false,2,80,8,2,49,2,48,5,12,10,31,PUNT
Southern Mississippi,Conference USA,Louisiana Monroe,Sun Belt,401014989,4010149891,true,1,25,15,1,100,14,47,,13,1,75,TD
Louisiana Monroe,Sun Belt,Southern Mississippi,Conference USA,401014989,4010149892,false,1,75,14,1,48,12,47,2,,6,27,PUNT
Southern Mississippi,Conference USA,Louisiana Monroe,Sun Belt,401014989,4010149893,true,1,9,12,1,0,12,5,,42,3,-9,FUMBLE TD
Southern Mississippi,Conference USA,Louisiana Monroe,Sun Belt,401014989,4010149895,false,1,33,11,1,43,10,43,1,12,4,10,PUNT
Louisiana Monroe,Sun Belt,Southern Mississippi,Conference USA,401014989,4010149896,false,1,79,10,1,1,7,24,3,19,8,78,FUMBLE
Southern Mississippi,Conference USA,Louisiana Monroe,Sun Belt,401014989,4010149897,false,1,1,7,1,23,4,46,2,38,6,22,INT
Louisiana Monroe,Sun Belt,Southern Mississippi,Conference USA,401014989,4010149898,true,1,49,4,1,0,4,32,,14,1,49,TD
Southern Mississippi,Conference USA,Louisiana Monroe,Sun Belt,401014989,4010149899,true,1,15,4,1,75,2,1,2,31,7,60,FG
Coastal Carolina,Sun Belt,UAB,Conference USA,401014990,4010149901,true,1,25,15,1,100,14,9,,51,3,75,TD
UAB,Conference USA,Coastal Carolina,Sun Belt,401014990,4010149902,true,1,75,14,1,0,9,6,5,3,11,75,TD
Coastal Carolina,Sun Belt,UAB,Conference USA,401014990,4010149903,false,1,25,9,1,22,7,4,2,2,3,-3,PUNT
UAB,Conference USA,Coastal Carolina,Sun Belt,401014990,4010149904,true,1,62,7,1,0,3,42,3,22,8,62,TD
Coastal Carolina,Sun Belt,UAB,Conference USA,401014990,4010149905,false,1,25,3,1,64,,57,2,45,6,39,PUNT
UAB,Conference USA,Coastal Carolina,Sun Belt,401014990,4010149906,true,1,80,,2,0,13,35,2,22,5,80,TD
Coastal Carolina,Sun Belt,UAB,Conference USA,401014990,4010149907,true,2,25,13,2,100,12,10,1,25,4,75,TD
UAB,Conference USA,Coastal Carolina,Sun Belt,401014990,4010149908,false,2,75,12,2,44,9,40,2,30,7,31,PUNT
Coastal Carolina,Sun Belt,UAB,Conference USA,401014990,4010149909,true,2,7,9,2,100,5,56,3,44,9,93,TD
UNLV,Mountain West,UTEP,Conference USA,401014991,4010149911,true,1,24,15,1,100,12,42,2,18,4,76,TD
UTEP,Conference USA,UNLV,Mountain West,401014991,4010149912,true,1,79,12,1,0,7,58,4,44,9,79,TD
UNLV,Mountain West,UTEP,Conference USA,401014991,4010149913,true,1,25,7,1,100,4,55,3,3,8,75,TD
UTEP,Conference USA,UNLV,Mountain West,401014991,4010149914,true,1,59,4,1,16,3,2,1,53,5,43,FG
UNLV,Mountain West,UTEP,Conference USA,401014991,4010149915,true,1,25,3,2,100,14,52,3,10,7,75,TD
UTEP,Conference USA,UNLV,Mountain West,401014991,4010149916,false,2,75,14,2,68,13,20,1,32,3,7,PUNT
UNLV,Mountain West,UTEP,Conference USA,401014991,4010149917,false,2,17,13,2,31,10,30,2,50,5,14,PUNT
UTEP,Conference USA,UNLV,Mountain West,401014991,4010149918,false,2,81,10,2,93,8,55,1,35,3,-12,PUNT
UNLV,Mountain West,UTEP,Conference USA,401014991,4010149919,true,2,46,8,2,100,8,23,,32,2,54,TD
Western Kentucky,Conference USA,Maine,,401014992,4010149921,true,1,34,15,1,100,14,42,,18,1,66,TD
Maine,,Western Kentucky,Conference USA,401014992,4010149922,true,1,75,14,1,56,13,17,1,25,4,19,INT TD
Maine,,Western Kentucky,Conference USA,401014992,4010149924,false,1,79,13,1,84,10,57,2,16,3,-5,PUNT
Western Kentucky,Conference USA,Maine,,401014992,4010149925,true,1,43,10,1,100,9,1,1,56,5,57,TD
Maine,,Western Kentucky,Conference USA,401014992,4010149926,false,1,83,9,1,39,3,46,5,15,10,44,PUNT
Western Kentucky,Conference USA,Maine,,401014992,4010149927,false,1,9,3,1,51,,34,3,12,8,42,PUNT
Maine,,Western Kentucky,Conference USA,401014992,4010149928,false,1,74,,2,69,14,40,,54,3,5,PUNT
Western Kentucky,Conference USA,Maine,,401014992,4010149929,false,2,32,14,2,34,,,14,40,3,2,PUNT
SMU,American Athletic,TCU,Big 12,401019477,4010194771,true,1,25,15,1,100,13,10,1,50,5,75,TD
TCU,Big 12,SMU,American Athletic,401019477,4010194772,false,1,70,13,1,59,10,39,2,31,5,11,PUNT
SMU,American Athletic,TCU,Big 12,401019477,4010194773,false,1,25,10,1,58,6,3,4,36,11,33,PUNT
TCU,Big 12,SMU,American Athletic,401019477,4010194774,true,1,90,6,1,72,5,,1,3,6,-10,SF
SMU,American Athletic,TCU,Big 12,401019477,4010194775,false,1,40,5,1,46,3,45,1,15,3,6,PUNT
TCU,Big 12,SMU,American Athletic,401019477,4010194776,false,1,98,3,2,31,13,25,5,20,11,67,MISSED FG
SMU,American Athletic,TCU,Big 12,401019477,4010194777,true,2,30,13,2,30,12,34,,51,3,0,PUNT TD
SMU,American Athletic,TCU,Big 12,401019477,4010194778,false,2,31,12,2,27,10,40,1,54,4,0,PUNT
TCU,Big 12,SMU,American Athletic,401019477,4010194779,true,2,70,10,2,0,8,13,2,27,6,70,TD
Buffalo,Mid-American,Temple,American Athletic,401019478,4010194781,false,1,50,15,1,20,11,34,3,26,9,30,DOWNS
Temple,American Athletic,Buffalo,Mid-American,401019478,4010194782,false,1,20,11,1,32,8,47,2,47,7,12,PUNT
Buffalo,Mid-American,Temple,American Athletic,401019478,4010194783,false,1,71,8,1,44,4,44,4,3,9,27,PUNT
Temple,American Athletic,Buffalo,Mid-American,401019478,4010194784,false,1,11,4,1,17,3,24,1,20,3,6,PUNT
Buffalo,Mid-American,Temple,American Athletic,401019478,4010194785,true,1,49,3,1,0,1,45,1,39,4,49,TD
Temple,American Athletic,Buffalo,Mid-American,401019478,4010194786,false,1,29,1,2,67,13,32,3,13,9,38,INT
Buffalo,Mid-American,Temple,American Athletic,401019478,4010194787,true,2,63,13,2,0,11,1,2,31,7,63,TD
Temple,American Athletic,Buffalo,Mid-American,401019478,4010194788,false,2,25,11,2,77,7,31,3,30,10,52,MISSED FG
Buffalo,Mid-American,Temple,American Athletic,401019478,4010194789,false,2,77,7,2,19,1,45,5,46,13,58,INT
Memphis,American Athletic,Navy,American Athletic,401019479,4010194791,false,1,71,15,1,62,14,45,,15,1,9,FUMBLE
Navy,American Athletic,Memphis,American Athletic,401019479,4010194792,true,1,62,14,1,94,8,6,6,39,12,32,FG
Memphis,American Athletic,Navy,American Athletic,401019479,4010194793,false,1,74,8,1,58,6,22,1,44,4,16,PUNT
Navy,American Athletic,Memphis,American Athletic,401019479,4010194794,false,1,19,6,1,38,2,51,3,31,5,19,PUNT
Memphis,American Athletic,Navy,American Athletic,401019479,4010194795,false,1,77,2,1,36,,14,2,37,7,41,FUMBLE
Navy,American Athletic,Memphis,American Athletic,401019479,4010194796,false,1,36,,2,43,14,12,1,2,3,7,PUNT
Memphis,American Athletic,Navy,American Athletic,401019479,4010194797,false,2,83,14,2,77,12,41,1,31,3,6,PUNT
Navy,American Athletic,Memphis,American Athletic,401019479,4010194798,false,2,26,12,2,52,8,33,4,8,6,26,PUNT
Memphis,American Athletic,Navy,American Athletic,401019479,4010194799,true,2,86,8,2,0,4,1,4,32,12,86,TD
Nicholls,,Tulane,American Athletic,401019480,4010194801,false,1,75,15,1,50,13,18,1,42,4,25,PUNT
Tulane,American Athletic,Nicholls,,401019480,4010194802,false,1,17,13,1,25,11,16,2,2,3,8,PUNT
Nicholls,,Tulane,American Athletic,401019480,4010194803,false,1,69,11,1,28,8,56,2,20,8,41,MISSED FG
Tulane,American Athletic,Nicholls,,401019480,4010194804,true,1,29,8,1,100,6,6,2,50,7,71,TD
Nicholls,,Tulane,American Athletic,401019480,4010194805,true,1,75,6,1,4,,,6,6,12,71,FG
Tulane,American Athletic,Nicholls,,401019480,4010194806,true,1,31,,2,100,14,46,,14,1,69,TD
Nicholls,,Tulane,American Athletic,401019480,4010194807,false,2,75,14,2,41,12,6,2,40,7,34,PUNT
Tulane,American Athletic,Nicholls,,401019480,4010194808,true,2,20,12,2,100,8,46,3,20,8,80,TD
Nicholls,,Tulane,American Athletic,401019480,4010194809,false,2,75,8,2,25,3,19,5,27,12,50,MISSED FG
UCF,American Athletic,South Carolina State,,401019481,4010194811,false,1,33,15,1,57,14,7,,53,4,24,INT
South Carolina State,,UCF,American Athletic,401019481,4010194812,false,1,60,14,1,61,11,49,2,18,3,-1,PUNT
UCF,American Athletic,South Carolina State,,401019481,4010194813,true,1,59,11,1,100,11,26,,23,3,41,TD
South Carolina State,,UCF,American Athletic,401019481,4010194814,false,1,79,11,1,35,6,52,4,34,9,44,INT
UCF,American Athletic,South Carolina State,,401019481,4010194815,false,1,12,6,1,24,6,10,,42,4,12,INT
South Carolina State,,UCF,American Athletic,401019481,4010194816,false,1,49,6,1,28,3,41,2,29,6,21,MISSED FG
UCF,American Athletic,South Carolina State,,401019481,4010194817,true,1,74,3,1,100,3,6,,35,2,26,TD
South Carolina State,,UCF,American Athletic,401019481,4010194818,false,1,83,3,2,41,12,34,5,32,10,42,DOWNS
UCF,American Athletic,South Carolina State,,401019481,4010194819,true,2,41,12,2,92,11,2,1,32,8,51,FG
Connecticut,American Athletic,Boise State,Mountain West,401019483,4010194831,false,1,75,15,1,71,13,8,1,52,3,4,PUNT
Boise State,Mountain West,Connecticut,American Athletic,401019483,4010194832,true,1,20,13,1,89,9,42,3,26,10,69,FG
Connecticut,American Athletic,Boise State,Mountain West,401019483,4010194833,false,1,75,9,1,74,7,57,1,45,3,1,PUNT
Boise State,Mountain West,Connecticut,American Athletic,401019483,4010194834,true,1,29,7,1,100,7,13,,44,2,71,TD
Connecticut,American Athletic,Boise State,Mountain West,401019483,4010194835,false,1,75,7,1,65,5,46,1,27,4,10,INT
Boise State,Mountain West,Connecticut,American Athletic,401019483,4010194836,true,1,57,5,1,100,4,25,1,21,4,43,TD
Connecticut,American Athletic,Boise State,Mountain West,401019483,4010194837,false,1,75,4,1,82,2,42,1,43,3,-7,PUNT
Boise State,Mountain West,Connecticut,American Athletic,401019483,4010194838,true,1,36,2,1,100,,45,1,57,6,64,TD
Connecticut,American Athletic,Boise State,Mountain West,401019483,4010194839,false,1,75,,1,62,,,,45,4,13,PUNT
Howard,,Kent State,Mid-American,401020677,4010206771,false,1,78,15,1,73,13,52,1,8,3,5,PUNT
Kent State,Mid-American,Howard,,401020677,4010206772,true,1,33,13,1,100,12,9,1,43,7,67,TD
Howard,,Kent State,Mid-American,401020677,4010206773,false,1,75,12,1,68,10,23,1,46,3,7,PUNT
Kent State,Mid-American,Howard,,401020677,4010206774,false,1,41,10,1,41,9,38,,45,3,0,PUNT
Howard,,Kent State,Mid-American,401020677,4010206775,false,1,67,9,1,63,8,9,1,29,3,4,PUNT
Kent State,Mid-American,Howard,,401020677,4010206776,true,1,85,8,1,100,8,,,9,1,15,TD
Howard,,Kent State,Mid-American,401020677,4010206777,false,1,65,8,1,64,6,55,1,5,4,1,INT
Kent State,Mid-American,Howard,,401020677,4010206778,false,1,50,6,1,53,5,37,1,18,3,3,PUNT
Howard,,Kent State,Mid-American,401020677,4010206779,true,1,92,5,1,100,5,19,,18,1,-8,SF
Morgan State,,Akron,Mid-American,401020678,4010206781,false,1,65,15,1,69,13,27,1,33,3,-4,PUNT
Akron,Mid-American,Morgan State,,401020678,4010206782,true,1,63,13,1,93,9,39,3,48,9,30,FG
Morgan State,,Akron,Mid-American,401020678,4010206783,false,1,75,9,1,71,8,29,1,10,3,4,INT
Akron,Mid-American,Morgan State,,401020678,4010206784,true,1,65,8,1,100,5,49,2,40,5,35,TD
Morgan State,,Akron,Mid-American,401020678,4010206785,false,1,83,5,1,96,4,35,1,14,3,-13,PUNT
Akron,Mid-American,Morgan State,,401020678,4010206786,true,1,64,4,1,100,3,50,,45,3,36,TD
Morgan State,,Akron,Mid-American,401020678,4010206787,false,1,77,3,1,63,3,3,,47,3,14,FUMBLE
Akron,Mid-American,Morgan State,,401020678,4010206788,false,1,63,3,1,78,,19,2,44,6,15,MISSED FG
Morgan State,,Akron,Mid-American,401020678,4010206789,false,1,79,,1,60,,,,19,4,19,INT
Texas Southern,,Texas State,Sun Belt,401021657,4010216571,false,1,75,15,1,73,13,30,1,30,3,2,PUNT
Texas State,Sun Belt,Texas Southern,,401021657,4010216572,true,1,50,13,1,81,10,28,3,2,7,31,FG
Texas Southern,,Texas State,Sun Belt,401021657,4010216573,false,1,75,10,1,74,8,16,2,12,3,1,PUNT
Texas State,Sun Belt,Texas Southern,,401021657,4010216574,false,1,57,8,1,72,5,20,2,56,5,15,PUNT
Texas Southern,,Texas State,Sun Belt,401021657,4010216575,false,1,90,5,1,58,1,18,4,2,6,32,PUNT
Texas State,Sun Belt,Texas Southern,,401021657,4010216576,true,1,26,1,2,83,12,38,3,40,11,57,FG
Texas Southern,,Texas State,Sun Belt,401021657,4010216577,false,2,65,12,2,36,9,2,3,36,7,29,PUNT
Texas State,Sun Belt,Texas Southern,,401021657,4010216578,true,2,12,9,2,100,6,25,2,37,6,88,TD
Texas Southern,,Texas State,Sun Belt,401021657,4010216579,false,2,87,6,2,87,,,6,25,3,0,PUNT
Florida A&M,,Troy,Sun Belt,401021658,4010216581,false,1,75,15,1,8,10,35,4,25,10,67,MISSED FG
Troy,Sun Belt,Florida A&M,,401021658,4010216582,false,1,20,10,1,26,9,12,1,23,3,6,PUNT
Florida A&M,,Troy,Sun Belt,401021658,4010216583,false,1,61,9,1,71,5,28,3,44,6,-10,PUNT
Troy,Sun Belt,Florida A&M,,401021658,4010216584,true,1,98,5,1,100,5,23,,5,1,2,TD
Florida A&M,,Troy,Sun Belt,401021658,4010216585,false,1,75,5,1,47,4,12,1,11,4,28,FUMBLE
Troy,Sun Belt,Florida A&M,,401021658,4010216586,true,1,47,4,1,100,2,47,1,25,5,53,TD
Florida A&M,,Troy,Sun Belt,401021658,4010216587,false,1,75,2,1,77,1,41,1,6,2,-2,INT
Troy,Sun Belt,Florida A&M,,401021658,4010216588,true,1,67,1,1,100,,55,,46,3,33,TD
Florida A&M,,Troy,Sun Belt,401021658,4010216589,false,1,75,,1,67,,,,55,3,8,PUNT
San Diego State,Mountain West,Sacramento State,,401022518,4010225181,false,1,19,15,1,30,13,34,1,26,4,11,PUNT
Sacramento State,,San Diego State,Mountain West,401022518,4010225182,false,1,64,13,1,31,10,21,3,13,8,33,MISSED FG
San Diego State,Mountain West,Sacramento State,,401022518,4010225183,true,1,31,10,1,100,5,42,4,39,9,69,TD
Sacramento State,,San Diego State,Mountain West,401022518,4010225184,false,1,75,5,1,73,4,47,,55,3,2,PUNT
San Diego State,Mountain West,Sacramento State,,401022518,4010225185,false,1,32,4,1,65,1,34,3,13,7,33,PUNT
Sacramento State,,San Diego State,Mountain West,401022518,4010225186,false,1,96,1,1,89,,5,1,29,3,7,PUNT
San Diego State,Mountain West,Sacramento State,,401022518,4010225187,true,1,64,,2,65,13,33,1,32,4,1,FG
Sacramento State,,San Diego State,Mountain West,401022518,4010225188,true,2,75,13,2,0,6,1,7,32,14,75,TD
San Diego State,Mountain West,Sacramento State,,401022518,4010225189,true,2,9,6,2,86,,55,5,6,10,77,FG
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226010,false,2,99,13,2,93,11,32,2,5,3,6,FUMBLE
Alabama,SEC,Arkansas State,Sun Belt,401012260,40101226011,true,2,37,11,2,100,8,52,2,40,7,63,TD
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226012,false,2,85,8,2,85,8,25,,27,3,0,PUNT
Alabama,SEC,Arkansas State,Sun Belt,401012260,40101226013,true,2,48,8,2,100,7,43,,42,3,52,TD
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226014,true,2,75,7,2,60,6,44,,59,2,15,INT TD
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226015,false,2,75,6,2,19,3,44,3,,10,56,DOWNS
Alabama,SEC,Arkansas State,Sun Belt,401012260,40101226016,false,2,19,3,2,24,1,44,2,,3,5,PUNT
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226017,false,2,63,1,2,31,,,1,44,6,32,END OF HALF
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226018,true,3,75,15,3,0,12,28,2,32,8,75,TD
Alabama,SEC,Arkansas State,Sun Belt,401012260,40101226019,true,3,55,12,3,78,9,46,2,42,6,23,FG
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226020,false,3,71,9,3,64,8,31,1,15,3,7,PUNT
Alabama,SEC,Arkansas State,Sun Belt,401012260,40101226021,true,3,11,8,3,100,1,30,7,1,15,89,TD
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226022,false,3,74,1,3,69,,40,,50,3,5,PUNT
Alabama,SEC,Arkansas State,Sun Belt,401012260,40101226023,true,3,25,,4,100,12,6,3,34,9,75,TD
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226024,false,4,75,12,4,11,8,35,3,31,12,64,MISSED FG
Alabama,SEC,Arkansas State,Sun Belt,401012260,40101226025,false,4,20,8,4,29,6,38,1,57,3,9,PUNT
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226026,false,4,65,6,4,23,2,41,3,57,12,51,DOWNS
Alabama,SEC,Arkansas State,Sun Belt,401012260,40101226027,false,4,14,2,4,21,1,2,1,39,3,7,PUNT
Arkansas State,Sun Belt,Alabama,SEC,401012260,40101226028,false,4,54,1,4,53,,,1,2,3,1,END OF GAME
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226110,false,2,14,9,2,9,9,8,,26,3,-5,PUNT
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226111,true,2,78,9,2,13,6,28,2,40,8,65,FG
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226112,true,2,25,6,2,72,3,,3,28,10,47,FG
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226113,false,2,75,3,2,53,,57,2,3,6,22,INT
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226114,true,2,56,,2,74,,32,,25,5,18,FG
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226115,false,2,75,,2,76,,,,32,1,-1,END OF HALF
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226116,false,3,20,14,3,46,12,26,2,28,4,26,PUNT
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226117,true,3,91,12,3,0,8,35,3,51,9,91,TD
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226118,false,3,25,8,3,64,7,39,,56,3,39,FUMBLE
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226119,true,3,64,7,3,0,7,21,,18,1,64,TD
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226120,false,3,15,7,3,15,6,49,,32,3,0,PUNT
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226121,false,3,28,6,3,30,5,27,1,22,4,-2,MISSED FG
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226122,true,3,30,5,3,100,2,46,2,41,7,70,TD
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226123,false,3,75,2,3,50,,,2,46,5,25,PUNT
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226124,true,4,4,14,4,100,11,1,3,35,9,96,TD
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226125,false,4,74,11,4,72,9,22,1,39,3,2,PUNT
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226126,true,4,36,9,4,96,5,9,4,13,11,60,FG
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226127,false,4,80,5,4,81,2,38,2,31,4,-1,PUNT
Colorado State,Mountain West,Arkansas,SEC,401012261,40101226128,true,4,41,2,4,100,,6,2,32,6,59,TD
Arkansas,SEC,Colorado State,Mountain West,401012261,40101226129,false,4,72,,4,62,,,,6,1,10,END OF GAME
Alabama State,,Auburn,SEC,401012262,40101226210,false,2,85,13,2,63,13,12,,8,6,22,PUNT
Auburn,SEC,Alabama State,,401012262,40101226211,true,2,11,13,2,100,11,30,1,42,6,89,TD
Alabama State,,Auburn,SEC,401012262,40101226212,false,2,75,11,2,70,9,53,1,37,3,5,PUNT
Auburn,SEC,Alabama State,,401012262,40101226213,false,2,26,9,2,48,8,44,1,9,5,22,PUNT
Alabama State,,Auburn,SEC,401012262,40101226214,true,2,84,8,2,78,7,42,1,2,3,6,PUNT TD
Alabama State,,Auburn,SEC,401012262,40101226216,false,2,70,7,2,71,7,6,,29,2,-1,INT
Auburn,SEC,Alabama State,,401012262,40101226217,true,2,77,7,2,100,6,56,,10,1,23,TD
Alabama State,,Auburn,SEC,401012262,40101226218,false,2,75,6,2,73,4,48,2,8,3,2,PUNT
Auburn,SEC,Alabama State,,401012262,40101226219,true,2,4,4,2,0,4,36,,12,1,-4,SF
Alabama State,,Auburn,SEC,401012262,40101226220,false,2,65,4,2,63,1,43,2,53,5,2,PUNT
Auburn,SEC,Alabama State,,401012262,40101226221,false,2,20,1,2,57,,,1,43,5,37,END OF HALF
Alabama State,,Auburn,SEC,401012262,40101226222,false,3,75,15,3,44,11,14,3,46,9,31,DOWNS
Auburn,SEC,Alabama State,,401012262,40101226223,false,3,44,11,3,60,10,14,1,,3,16,FUMBLE
