offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Notre Dame,FBS Independents,Navy,American Athletic,401013189,4010131897,false,1,89,,2,87,14,47,1,6,3,2,PUNT
Navy,American Athletic,Notre Dame,FBS Independents,401013189,4010131898,false,2,53,14,2,49,12,34,2,13,3,-4,PUNT
Notre Dame,FBS Independents,Navy,American Athletic,401013189,4010131899,true,2,67,12,2,0,7,7,5,27,13,67,TD
Oklahoma State,Big 12,Texas,Big 12,401013320,4010133201,true,1,47,15,1,100,13,12,1,48,4,68,TD
Texas,Big 12,Oklahoma State,Big 12,401013320,4010133202,true,1,65,13,1,0,9,58,3,14,7,65,TD
Oklahoma State,Big 12,Texas,Big 12,401013320,4010133203,true,1,25,9,1,100,6,43,3,15,9,75,TD
Texas,Big 12,Oklahoma State,Big 12,401013320,4010133204,false,1,75,6,1,65,5,41,1,2,5,10,PUNT
Oklahoma State,Big 12,Texas,Big 12,401013320,4010133205,true,1,34,5,1,93,3,59,1,42,8,59,FG
Texas,Big 12,Oklahoma State,Big 12,401013320,4010133206,false,1,99,3,1,99,3,59,,,0,0,Uncategorized
Texas,Big 12,Oklahoma State,Big 12,401013320,4010133207,false,1,75,3,1,70,2,39,1,20,3,5,PUNT
Oklahoma State,Big 12,Texas,Big 12,401013320,4010133208,false,1,18,2,2,76,14,30,3,9,9,58,MISSED FG
Texas,Big 12,Oklahoma State,Big 12,401013320,4010133209,false,2,76,14,2,69,13,28,1,2,3,7,PUNT
Wisconsin,Big Ten,Northwestern,Big Ten,401013344,4010133441,false,1,65,15,1,46,11,8,3,52,6,19,PUNT
Northwestern,Big Ten,Wisconsin,Big Ten,401013344,4010133442,false,1,15,11,1,19,10,24,,44,3,4,INT
Wisconsin,Big Ten,Northwestern,Big Ten,401013344,4010133443,true,1,29,10,1,0,8,4,2,20,5,29,TD
Northwestern,Big Ten,Wisconsin,Big Ten,401013344,4010133444,true,1,25,8,1,100,2,13,5,51,15,75,TD
Wisconsin,Big Ten,Northwestern,Big Ten,401013344,4010133445,false,1,90,2,2,76,14,49,2,24,4,14,PUNT
Northwestern,Big Ten,Wisconsin,Big Ten,401013344,4010133446,false,2,43,14,2,42,13,26,1,23,3,-1,PUNT
Wisconsin,Big Ten,Northwestern,Big Ten,401013344,4010133447,false,2,84,13,2,77,11,55,1,31,3,7,PUNT
Northwestern,Big Ten,Wisconsin,Big Ten,401013344,4010133448,false,2,39,11,2,99,9,4,2,51,7,60,DOWNS
Wisconsin,Big Ten,Northwestern,Big Ten,401013344,4010133449,false,2,99,9,2,85,6,49,2,15,5,14,FUMBLE
Connecticut,American Athletic,UMass,FBS Independents,401013364,4010133641,true,1,18,15,1,100,11,24,3,36,7,82,TD
UMass,FBS Independents,Connecticut,American Athletic,401013364,4010133642,true,1,65,11,1,3,8,1,3,23,9,62,FG
Connecticut,American Athletic,UMass,FBS Independents,401013364,4010133643,false,1,28,8,1,32,5,59,2,2,3,4,PUNT
UMass,FBS Independents,Connecticut,American Athletic,401013364,4010133644,false,1,64,5,1,44,3,24,2,35,7,20,DOWNS
Connecticut,American Athletic,UMass,FBS Independents,401013364,4010133645,false,1,44,3,1,53,2,6,1,18,3,9,PUNT
UMass,FBS Independents,Connecticut,American Athletic,401013364,4010133646,false,1,85,2,1,76,,,2,6,3,9,PUNT
Connecticut,American Athletic,UMass,FBS Independents,401013364,4010133647,false,2,33,15,2,77,9,47,5,13,10,44,DOWNS
UMass,FBS Independents,Connecticut,American Athletic,401013364,4010133648,false,2,77,9,2,64,7,44,2,3,5,13,PUNT
Connecticut,American Athletic,UMass,FBS Independents,401013364,4010133649,false,2,35,7,2,42,,,7,44,3,7,PUNT
Eastern Michigan,Mid-American,Army,FBS Independents,401013372,4010133721,false,1,25,15,1,29,13,24,1,36,3,4,PUNT
Army,FBS Independents,Eastern Michigan,Mid-American,401013372,4010133722,true,1,70,13,1,6,2,56,10,28,19,64,FG
Eastern Michigan,Mid-American,Army,FBS Independents,401013372,4010133723,false,1,25,2,1,29,,20,2,36,3,4,PUNT
Army,FBS Independents,Eastern Michigan,Mid-American,401013372,4010133724,true,1,80,,2,6,8,37,6,43,12,74,FG
Eastern Michigan,Mid-American,Army,FBS Independents,401013372,4010133725,false,2,25,8,2,21,7,5,1,32,3,-4,PUNT
Army,FBS Independents,Eastern Michigan,Mid-American,401013372,4010133726,true,2,58,7,2,10,2,25,4,40,8,48,FG
Eastern Michigan,Mid-American,Army,FBS Independents,401013372,4010133727,false,2,25,2,2,18,1,35,,50,3,-7,PUNT
Army,FBS Independents,Eastern Michigan,Mid-American,401013372,4010133728,true,2,62,1,2,0,,18,1,17,5,62,TD
Eastern Michigan,Mid-American,Army,FBS Independents,401013372,4010133729,false,2,25,,2,27,,,,18,1,2,END OF HALF
New Mexico State,,Texas State,Sun Belt,401013444,4010134441,false,1,75,15,1,65,13,2,1,58,5,10,PUNT
Texas State,Sun Belt,New Mexico State,,401013444,4010134442,true,1,72,13,1,100,12,7,,55,3,28,TD
New Mexico State,,Texas State,Sun Belt,401013444,4010134443,false,1,75,12,1,20,8,22,3,45,12,55,MISSED FG
Texas State,Sun Belt,New Mexico State,,401013444,4010134444,false,1,20,8,1,23,7,15,1,7,3,3,PUNT
New Mexico State,,Texas State,Sun Belt,401013444,4010134445,false,1,57,7,1,60,5,30,1,45,3,-3,INT
Texas State,Sun Belt,New Mexico State,,401013444,4010134446,true,1,68,5,1,100,3,36,1,54,6,32,TD
New Mexico State,,Texas State,Sun Belt,401013444,4010134447,true,1,75,3,2,4,12,28,6,1,16,71,FG
Texas State,Sun Belt,New Mexico State,,401013444,4010134448,false,2,39,12,2,33,9,48,2,40,4,-6,PUNT
New Mexico State,,Texas State,Sun Belt,401013444,4010134449,true,2,51,9,2,0,9,2,,46,3,51,TD
Southern Mississippi,Conference USA,Charlotte,Conference USA,401015026,4010150262,false,1,85,15,1,66,13,21,1,39,4,19,PUNT
Charlotte,Conference USA,Southern Mississippi,Conference USA,401015026,4010150263,true,1,25,13,1,100,8,18,5,3,11,75,TD
Southern Mississippi,Conference USA,Charlotte,Conference USA,401015026,4010150264,false,1,75,8,1,71,5,41,2,37,5,4,PUNT
Charlotte,Conference USA,Southern Mississippi,Conference USA,401015026,4010150265,false,1,30,5,1,31,3,43,1,58,3,1,PUNT
Southern Mississippi,Conference USA,Charlotte,Conference USA,401015026,4010150266,true,1,55,3,1,23,,,3,43,7,32,INT TD
Charlotte,Conference USA,Southern Mississippi,Conference USA,401015026,4010150267,false,2,100,15,2,100,15,,,,0,0,TD
Southern Mississippi,Conference USA,Charlotte,Conference USA,401015026,4010150268,false,2,75,15,2,80,12,59,2,1,3,-5,PUNT
Charlotte,Conference USA,Southern Mississippi,Conference USA,401015026,4010150269,false,2,51,12,2,72,10,10,2,49,5,21,INT
Western Kentucky,Conference USA,Florida International,Conference USA,401015027,4010150271,false,1,25,15,1,75,11,28,3,32,11,50,DOWNS
Florida International,Conference USA,Western Kentucky,Conference USA,401015027,4010150272,true,1,75,11,1,0,2,22,9,6,16,75,TD
Western Kentucky,Conference USA,Florida International,Conference USA,401015027,4010150273,false,1,25,2,1,12,,13,2,9,3,-13,PUNT
Florida International,Conference USA,Western Kentucky,Conference USA,401015027,4010150274,false,1,45,,1,36,,,,13,4,9,DOWNS
Western Kentucky,Conference USA,Florida International,Conference USA,401015027,4010150275,false,2,36,14,2,96,9,45,4,25,10,60,MISSED FG
Florida International,Conference USA,Western Kentucky,Conference USA,401015027,4010150276,false,2,80,9,2,75,9,7,,38,3,5,PUNT
Western Kentucky,Conference USA,Florida International,Conference USA,401015027,4010150277,false,2,23,9,2,30,8,1,1,6,3,7,PUNT
Florida International,Conference USA,Western Kentucky,Conference USA,401015027,4010150278,true,2,39,8,2,0,5,3,2,58,6,39,TD
Western Kentucky,Conference USA,Florida International,Conference USA,401015027,4010150279,true,2,25,5,2,94,,20,4,43,14,69,FG
Florida Atlantic,Conference USA,Louisiana Tech,Conference USA,401015028,4010150281,true,1,25,15,1,100,13,11,1,49,6,75,TD
Louisiana Tech,Conference USA,Florida Atlantic,Conference USA,401015028,4010150282,false,1,78,13,1,55,8,6,5,5,9,23,PUNT
Florida Atlantic,Conference USA,Louisiana Tech,Conference USA,401015028,4010150283,false,1,20,8,1,43,5,45,2,21,5,23,PUNT
Louisiana Tech,Conference USA,Florida Atlantic,Conference USA,401015028,4010150284,false,1,55,5,1,52,4,50,,55,3,3,PUNT
Florida Atlantic,Conference USA,Louisiana Tech,Conference USA,401015028,4010150285,true,1,4,4,1,88,,25,4,25,13,84,FG
Louisiana Tech,Conference USA,Florida Atlantic,Conference USA,401015028,4010150286,false,1,79,,1,73,,,,25,3,6,PUNT
Florida Atlantic,Conference USA,Louisiana Tech,Conference USA,401015028,4010150287,false,2,24,14,2,21,11,8,2,55,6,-3,PUNT
Louisiana Tech,Conference USA,Florida Atlantic,Conference USA,401015028,4010150288,false,2,50,11,2,40,9,14,1,54,4,10,PUNT
Florida Atlantic,Conference USA,Louisiana Tech,Conference USA,401015028,4010150289,false,2,4,9,2,28,7,12,2,2,4,24,PUNT
Middle Tennessee,Conference USA,Old Dominion,Conference USA,401015029,4010150291,true,1,75,15,1,14,8,10,6,50,16,61,FG
Old Dominion,Conference USA,Middle Tennessee,Conference USA,401015029,4010150292,false,1,22,8,1,28,6,14,1,56,3,6,PUNT
Middle Tennessee,Conference USA,Old Dominion,Conference USA,401015029,4010150293,true,1,71,6,1,0,5,51,,23,1,71,TD
Old Dominion,Conference USA,Middle Tennessee,Conference USA,401015029,4010150294,false,1,19,5,1,23,2,14,3,37,9,4,DOWNS
Middle Tennessee,Conference USA,Old Dominion,Conference USA,401015029,4010150295,true,1,23,2,1,0,1,20,,54,3,23,TD
Old Dominion,Conference USA,Middle Tennessee,Conference USA,401015029,4010150296,true,1,37,1,1,100,,34,,46,2,63,TD
Middle Tennessee,Conference USA,Old Dominion,Conference USA,401015029,4010150297,false,1,75,,2,31,10,24,5,10,11,44,MISSED FG
Old Dominion,Conference USA,Middle Tennessee,Conference USA,401015029,4010150298,true,2,31,10,2,93,6,49,3,35,10,62,FG
Middle Tennessee,Conference USA,Old Dominion,Conference USA,401015029,4010150299,true,2,75,6,2,0,3,18,3,31,8,75,TD
Rice,Conference USA,North Texas,Conference USA,401015030,4010150301,true,1,75,15,1,0,10,17,4,43,11,75,TD
North Texas,Conference USA,Rice,Conference USA,401015030,4010150302,true,1,25,10,1,75,6,2,4,15,9,50,FG
Rice,Conference USA,North Texas,Conference USA,401015030,4010150303,false,1,75,6,1,56,2,40,3,22,5,19,PUNT
North Texas,Conference USA,Rice,Conference USA,401015030,4010150304,true,1,11,2,1,100,2,9,,31,3,89,TD
Rice,Conference USA,North Texas,Conference USA,401015030,4010150305,false,1,75,2,1,67,,,2,9,3,8,PUNT
North Texas,Conference USA,Rice,Conference USA,401015030,4010150306,true,2,15,15,2,100,13,4,1,56,4,85,TD
Rice,Conference USA,North Texas,Conference USA,401015030,4010150307,false,2,75,13,2,39,9,2,4,2,8,36,DOWNS
North Texas,Conference USA,Rice,Conference USA,401015030,4010150308,false,2,39,9,2,41,8,9,,53,3,2,PUNT
Rice,Conference USA,North Texas,Conference USA,401015030,4010150309,false,2,90,8,2,95,,,8,9,3,-5,PUNT
UAB,Conference USA,UTEP,Conference USA,401015031,4010150311,false,1,75,15,1,73,13,43,1,17,3,2,PUNT
UTEP,Conference USA,UAB,Conference USA,401015031,4010150312,false,1,41,13,1,50,12,27,1,16,3,9,PUNT
UAB,Conference USA,UTEP,Conference USA,401015031,4010150313,true,1,85,12,1,0,9,53,2,34,6,85,TD
UTEP,Conference USA,UAB,Conference USA,401015031,4010150314,false,1,25,9,1,29,7,3,2,50,4,4,PUNT
UAB,Conference USA,UTEP,Conference USA,401015031,4010150315,true,1,75,7,1,19,2,,5,3,12,56,FG
UTEP,Conference USA,UAB,Conference USA,401015031,4010150316,false,1,25,2,1,38,,,2,,6,13,PUNT
UAB,Conference USA,UTEP,Conference USA,401015031,4010150317,false,2,69,14,2,23,10,32,3,37,8,46,MISSED FG
UTEP,Conference USA,UAB,Conference USA,401015031,4010150318,false,2,28,10,2,59,7,37,2,55,7,31,PUNT
UAB,Conference USA,UTEP,Conference USA,401015031,4010150319,false,2,92,7,2,63,,,7,37,6,29,PUNT
BYU,FBS Independents,Northern Illinois,Mid-American,401016409,4010164091,false,1,39,15,1,47,12,32,2,28,3,8,PUNT
Northern Illinois,Mid-American,BYU,FBS Independents,401016409,4010164092,false,1,83,12,1,48,9,36,2,56,5,35,PUNT
BYU,FBS Independents,Northern Illinois,Mid-American,401016409,4010164093,true,1,10,9,1,82,3,3,6,33,13,72,FG
Northern Illinois,Mid-American,BYU,FBS Independents,401016409,4010164094,false,1,76,3,1,70,1,42,1,21,3,6,PUNT
BYU,FBS Independents,Northern Illinois,Mid-American,401016409,4010164095,false,1,29,1,1,30,,36,1,6,3,1,PUNT
Northern Illinois,Mid-American,BYU,FBS Independents,401016409,4010164096,false,1,74,,1,73,,,,36,3,1,PUNT
BYU,FBS Independents,Northern Illinois,Mid-American,401016409,4010164097,false,2,34,13,2,68,11,27,2,20,5,34,DOWNS
Northern Illinois,Mid-American,BYU,FBS Independents,401016409,4010164098,false,2,68,11,2,48,9,26,2,1,4,20,PUNT
BYU,FBS Independents,Northern Illinois,Mid-American,401016409,4010164099,false,2,20,9,2,56,4,44,4,42,7,36,PUNT
Cincinnati,American Athletic,SMU,American Athletic,401019514,4010195141,true,1,74,15,1,0,13,37,1,23,4,74,TD
SMU,American Athletic,Cincinnati,American Athletic,401019514,4010195142,false,1,25,13,1,50,11,57,1,40,5,25,PUNT
Cincinnati,American Athletic,SMU,American Athletic,401019514,4010195143,false,1,87,11,1,92,11,52,,5,1,-5,FUMBLE
SMU,American Athletic,Cincinnati,American Athletic,401019514,4010195144,true,1,92,11,1,100,11,41,,11,1,8,TD
Cincinnati,American Athletic,SMU,American Athletic,401019514,4010195145,false,1,73,11,1,12,4,39,7,2,13,61,INT
SMU,American Athletic,Cincinnati,American Athletic,401019514,4010195146,false,1,4,4,1,6,3,25,1,14,3,2,PUNT
Cincinnati,American Athletic,SMU,American Athletic,401019514,4010195147,false,1,45,3,1,30,1,53,1,32,6,15,DOWNS
SMU,American Athletic,Cincinnati,American Athletic,401019514,4010195148,false,1,30,1,1,39,,30,1,23,3,9,PUNT
Cincinnati,American Athletic,SMU,American Athletic,401019514,4010195149,false,1,81,,2,75,13,45,1,45,3,6,PUNT
Houston,American Athletic,South Florida,American Athletic,401019515,4010195151,true,1,25,15,1,100,13,7,1,53,7,75,TD
South Florida,American Athletic,Houston,American Athletic,401019515,4010195152,false,1,82,13,1,75,12,9,,58,3,7,PUNT
Houston,American Athletic,South Florida,American Athletic,401019515,4010195153,true,1,26,12,1,100,9,38,2,31,8,74,TD
South Florida,American Athletic,Houston,American Athletic,401019515,4010195154,false,1,57,9,1,39,6,,3,38,6,18,PUNT
Houston,American Athletic,South Florida,American Athletic,401019515,4010195155,false,1,20,6,1,25,4,39,1,21,3,5,PUNT
South Florida,American Athletic,Houston,American Athletic,401019515,4010195156,false,1,71,4,1,55,1,24,3,15,9,16,PUNT
Houston,American Athletic,South Florida,American Athletic,401019515,4010195157,false,1,15,1,1,34,,46,,38,3,19,PUNT
South Florida,American Athletic,Houston,American Athletic,401019515,4010195158,true,1,79,,2,0,10,33,5,13,15,79,TD
Houston,American Athletic,South Florida,American Athletic,401019515,4010195159,false,2,25,10,2,25,10,28,,5,1,0,INT
Tulsa,American Athletic,Tulane,American Athletic,401019516,4010195161,false,1,13,15,1,19,13,44,1,16,3,6,PUNT
Tulane,American Athletic,Tulsa,American Athletic,401019516,4010195162,false,1,56,13,1,17,8,26,5,18,10,39,DOWNS
Tulsa,American Athletic,Tulane,American Athletic,401019516,4010195163,false,1,17,8,1,26,6,51,1,35,3,9,PUNT
Tulane,American Athletic,Tulsa,American Athletic,401019516,4010195164,false,1,67,6,1,70,6,,,51,3,-3,PUNT
Tulsa,American Athletic,Tulane,American Athletic,401019516,4010195165,true,1,80,6,1,82,5,23,,37,4,2,FG
Tulane,American Athletic,Tulsa,American Athletic,401019516,4010195166,false,1,78,5,1,68,4,39,,44,2,10,FUMBLE
Tulsa,American Athletic,Tulane,American Athletic,401019516,4010195167,false,1,68,4,1,70,3,27,1,12,4,2,DOWNS
Tulane,American Athletic,Tulsa,American Athletic,401019516,4010195168,false,1,70,3,1,53,,35,2,52,5,17,PUNT
Tulsa,American Athletic,Tulane,American Athletic,401019516,4010195169,false,1,20,,2,80,12,53,2,42,8,60,MISSED FG
Ball State,Mid-American,Ohio,Mid-American,401020766,4010207661,false,1,98,15,1,89,13,43,1,17,3,9,PUNT
Ohio,Mid-American,Ball State,Mid-American,401020766,4010207662,false,1,34,13,1,37,13,4,,39,3,3,PUNT
Ball State,Mid-American,Ohio,Mid-American,401020766,4010207663,false,1,80,13,1,46,9,10,3,54,9,34,PUNT
Ohio,Mid-American,Ball State,Mid-American,401020766,4010207664,false,1,17,9,1,50,6,40,2,30,6,33,INT
Ball State,Mid-American,Ohio,Mid-American,401020766,4010207665,true,1,52,6,1,0,4,,2,40,7,52,TD
Ohio,Mid-American,Ball State,Mid-American,401020766,4010207666,true,1,30,4,2,100,14,50,4,6,8,70,TD
Ball State,Mid-American,Ohio,Mid-American,401020766,4010207667,false,2,78,14,2,79,13,53,,57,3,-1,PUNT
Ohio,Mid-American,Ball State,Mid-American,401020766,4010207668,true,2,40,13,2,94,9,47,4,6,9,54,FG
Ball State,Mid-American,Ohio,Mid-American,401020766,4010207669,false,2,90,9,2,60,,,9,47,3,30,FUMBLE
Western Michigan,Mid-American,Toledo,Mid-American,401020767,4010207671,false,1,25,15,1,34,13,30,1,30,4,9,PUNT
Toledo,Mid-American,Western Michigan,Mid-American,401020767,4010207672,false,1,62,13,1,53,12,25,1,5,3,9,PUNT
Western Michigan,Mid-American,Toledo,Mid-American,401020767,4010207673,false,1,14,12,1,20,10,52,1,33,3,6,PUNT
Toledo,Mid-American,Western Michigan,Mid-American,401020767,4010207674,true,1,43,10,1,0,9,34,1,18,4,43,TD
Western Michigan,Mid-American,Toledo,Mid-American,401020767,4010207675,true,1,25,9,1,100,7,48,1,46,4,75,TD
Toledo,Mid-American,Western Michigan,Mid-American,401020767,4010207676,true,1,78,7,1,0,4,39,3,9,9,78,TD
Western Michigan,Mid-American,Toledo,Mid-American,401020767,4010207677,false,1,25,4,1,44,,57,3,42,6,19,PUNT
Toledo,Mid-American,Western Michigan,Mid-American,401020767,4010207678,true,1,71,,2,8,12,8,3,49,11,63,FG
Western Michigan,Mid-American,Toledo,Mid-American,401020767,4010207679,true,2,25,12,2,92,4,4,8,4,15,67,FG
Akron,Mid-American,Central Michigan,Mid-American,401020768,4010207681,false,1,30,15,1,36,13,33,1,27,4,6,PUNT
Central Michigan,Mid-American,Akron,Mid-American,401020768,4010207682,false,1,84,13,1,75,11,36,1,57,3,9,PUNT
Akron,Mid-American,Central Michigan,Mid-American,401020768,4010207683,false,1,36,11,1,40,10,42,,54,3,4,PUNT
Central Michigan,Mid-American,Akron,Mid-American,401020768,4010207684,false,1,77,10,1,61,8,26,2,16,5,16,PUNT
Akron,Mid-American,Central Michigan,Mid-American,401020768,4010207685,false,1,29,8,1,40,8,11,,15,2,11,FUMBLE
Central Michigan,Mid-American,Akron,Mid-American,401020768,4010207686,false,1,40,8,1,42,6,41,1,30,3,-2,PUNT
Akron,Mid-American,Central Michigan,Mid-American,401020768,4010207687,true,1,12,6,1,100,3,5,3,36,8,88,TD
Central Michigan,Mid-American,Akron,Mid-American,401020768,4010207688,false,1,75,3,1,64,1,,2,5,5,11,FUMBLE
Akron,Mid-American,Central Michigan,Mid-American,401020768,4010207689,true,1,64,1,2,74,14,48,1,12,5,10,FG
Troy,Sun Belt,South Alabama,Sun Belt,401021679,4010216791,true,1,70,15,1,0,13,7,1,53,5,70,TD
South Alabama,Sun Belt,Troy,Sun Belt,401021679,4010216792,false,1,25,13,1,13,11,10,1,57,3,-12,PUNT
Troy,Sun Belt,South Alabama,Sun Belt,401021679,4010216793,true,1,55,11,1,20,6,9,5,1,11,35,FG
South Alabama,Sun Belt,Troy,Sun Belt,401021679,4010216794,true,1,29,6,1,100,3,58,2,11,5,71,TD
Troy,Sun Belt,South Alabama,Sun Belt,401021679,4010216795,true,1,74,3,1,0,3,9,,49,2,74,TD
South Alabama,Sun Belt,Troy,Sun Belt,401021679,4010216796,false,1,25,3,1,43,1,38,1,31,5,18,PUNT
Troy,Sun Belt,South Alabama,Sun Belt,401021679,4010216797,true,1,98,1,2,0,14,53,1,45,5,98,TD
South Alabama,Sun Belt,Troy,Sun Belt,401021679,4010216798,true,2,25,14,2,73,8,59,5,54,12,48,FG
Troy,Sun Belt,South Alabama,Sun Belt,401021679,4010216799,true,2,67,8,2,0,7,8,1,51,4,67,TD
Georgia Southern,Sun Belt,Appalachian State,Sun Belt,401021680,4010216801,false,1,25,15,1,33,12,50,2,10,3,8,PUNT
Appalachian State,Sun Belt,Georgia Southern,Sun Belt,401021680,4010216802,false,1,53,12,1,53,10,54,1,56,3,0,PUNT
Georgia Southern,Sun Belt,Appalachian State,Sun Belt,401021680,4010216803,false,1,20,10,1,38,6,6,4,48,8,18,PUNT
Appalachian State,Sun Belt,Georgia Southern,Sun Belt,401021680,4010216804,false,1,72,6,1,72,4,55,1,11,3,0,PUNT
Georgia Southern,Sun Belt,Appalachian State,Sun Belt,401021680,4010216805,false,1,32,4,1,55,1,30,3,25,5,23,PUNT
Appalachian State,Sun Belt,Georgia Southern,Sun Belt,401021680,4010216806,false,1,31,1,2,30,14,55,1,35,4,1,INT
Georgia Southern,Sun Belt,Appalachian State,Sun Belt,401021680,4010216807,true,2,43,14,2,100,14,37,,18,1,57,TD
Appalachian State,Sun Belt,Georgia Southern,Sun Belt,401021680,4010216808,true,2,75,14,2,0,12,11,2,26,5,75,TD
Georgia Southern,Sun Belt,Appalachian State,Sun Belt,401021680,4010216809,false,2,25,12,2,34,10,20,1,51,3,9,FUMBLE
Louisiana,Sun Belt,Arkansas State,Sun Belt,401021681,4010216811,true,1,20,15,1,100,13,4,1,56,4,80,TD
Arkansas State,Sun Belt,Louisiana,Sun Belt,401021681,4010216812,true,1,75,13,1,0,8,50,4,14,9,75,TD
Louisiana,Sun Belt,Arkansas State,Sun Belt,401021681,4010216813,false,1,22,8,1,27,7,26,1,24,3,5,INT
Arkansas State,Sun Belt,Louisiana,Sun Belt,401021681,4010216814,false,1,35,7,1,37,5,10,2,16,5,-2,PUNT
Louisiana,Sun Belt,Arkansas State,Sun Belt,401021681,4010216815,true,1,11,5,1,100,4,39,,31,2,89,TD
Arkansas State,Sun Belt,Louisiana,Sun Belt,401021681,4010216816,true,1,75,4,1,0,1,34,3,5,7,75,TD
Louisiana,Sun Belt,Arkansas State,Sun Belt,401021681,4010216817,true,1,28,1,1,100,1,13,,21,1,72,TD
Arkansas State,Sun Belt,Louisiana,Sun Belt,401021681,4010216818,false,1,78,1,1,69,,,1,13,3,9,PUNT
Louisiana,Sun Belt,Arkansas State,Sun Belt,401021681,4010216819,true,2,23,13,2,100,9,11,4,48,12,77,TD
Coastal Carolina,Sun Belt,Georgia State,Sun Belt,401021682,4010216821,true,1,75,15,1,15,9,58,5,2,9,60,FG
Georgia State,Sun Belt,Coastal Carolina,Sun Belt,401021682,4010216822,false,1,26,9,1,63,7,26,2,32,5,37,PUNT
Coastal Carolina,Sun Belt,Georgia State,Sun Belt,401021682,4010216823,true,1,89,7,1,0,5,49,1,37,3,89,TD
Georgia State,Sun Belt,Coastal Carolina,Sun Belt,401021682,4010216824,false,1,24,5,1,23,3,53,1,56,3,-1,PUNT
Coastal Carolina,Sun Belt,Georgia State,Sun Belt,401021682,4010216825,true,1,28,3,1,0,3,3,,50,2,28,TD
Georgia State,Sun Belt,Coastal Carolina,Sun Belt,401021682,4010216826,true,1,0,3,1,100,1,59,1,4,4,75,TD
Coastal Carolina,Sun Belt,Georgia State,Sun Belt,401021682,4010216827,true,1,65,1,2,4,10,18,6,41,13,61,FG
Georgia State,Sun Belt,Coastal Carolina,Sun Belt,401021682,4010216828,true,2,25,10,2,100,3,8,7,10,15,75,TD
Coastal Carolina,Sun Belt,Georgia State,Sun Belt,401021682,4010216829,false,2,75,3,2,56,,8,3,,5,19,PUNT
Boise State,Mountain West,Air Force,Mountain West,401022544,4010225441,true,1,75,15,1,0,12,52,2,8,5,75,TD
Air Force,Mountain West,Boise State,Mountain West,401022544,4010225442,true,1,25,12,1,100,9,57,2,55,6,75,TD
Boise State,Mountain West,Air Force,Mountain West,401022544,4010225443,true,1,75,9,1,0,5,56,4,1,9,75,TD
Air Force,Mountain West,Boise State,Mountain West,401022544,4010225444,true,1,25,5,2,100,14,51,6,,11,75,TD
Boise State,Mountain West,Air Force,Mountain West,401022544,4010225445,true,2,79,14,2,0,11,38,3,13,8,79,TD
Air Force,Mountain West,Boise State,Mountain West,401022544,4010225446,true,2,25,11,2,100,9,23,2,15,5,75,TD
Boise State,Mountain West,Air Force,Mountain West,401022544,4010225447,false,2,81,9,2,46,7,11,2,12,5,35,PUNT
Air Force,Mountain West,Boise State,Mountain West,401022544,4010225448,false,2,20,7,2,10,3,29,3,42,3,-10,PUNT
Boise State,Mountain West,Air Force,Mountain West,401022544,4010225449,false,2,57,3,2,40,2,35,,54,7,17,DOWNS
Utah State,Mountain West,New Mexico,Mountain West,401022545,4010225451,false,1,25,15,1,27,14,25,,35,3,2,PUNT
New Mexico,Mountain West,Utah State,Mountain West,401022545,4010225452,true,1,64,14,1,36,12,34,1,51,7,28,FG
Utah State,Mountain West,New Mexico,Mountain West,401022545,4010225453,true,1,13,12,1,100,10,18,2,16,8,87,TD
New Mexico,Mountain West,Utah State,Mountain West,401022545,4010225454,true,1,75,10,1,10,6,33,3,45,9,65,INT TD
New Mexico,Mountain West,Utah State,Mountain West,401022545,4010225456,false,1,75,6,1,55,3,40,2,53,6,20,PUNT
Utah State,Mountain West,New Mexico,Mountain West,401022545,4010225457,true,1,31,3,1,100,2,21,1,19,6,69,TD
New Mexico,Mountain West,Utah State,Mountain West,401022545,4010225458,false,1,75,2,1,68,1,25,,56,3,7,PUNT
Utah State,Mountain West,New Mexico,Mountain West,401022545,4010225459,true,1,28,1,1,100,,58,,27,3,72,TD
Colorado State,Mountain West,Wyoming,Mountain West,401022546,4010225461,false,1,25,15,1,14,13,29,1,31,3,-11,PUNT
Wyoming,Mountain West,Colorado State,Mountain West,401022546,4010225462,false,1,51,13,1,42,10,26,3,3,5,9,PUNT
Colorado State,Mountain West,Wyoming,Mountain West,401022546,4010225463,false,1,18,10,1,51,6,57,3,29,9,33,PUNT
Wyoming,Mountain West,Colorado State,Mountain West,401022546,4010225464,false,1,89,6,1,59,3,25,3,32,5,30,PUNT
Colorado State,Mountain West,Wyoming,Mountain West,401022546,4010225465,false,1,1,3,1,9,1,21,2,4,3,8,PUNT
Wyoming,Mountain West,Colorado State,Mountain West,401022546,4010225466,true,1,63,1,2,13,11,21,4,54,11,50,FG
Colorado State,Mountain West,Wyoming,Mountain West,401022546,4010225467,false,2,6,11,2,41,8,30,2,51,7,35,PUNT
Wyoming,Mountain West,Colorado State,Mountain West,401022546,4010225468,false,2,97,8,2,68,5,18,3,12,5,29,PUNT
Colorado State,Mountain West,Wyoming,Mountain West,401022546,4010225469,false,2,21,5,2,60,,,5,18,11,39,PUNT
Hawai'i,Mountain West,Fresno State,Mountain West,401022547,4010225471,true,1,75,15,1,25,10,21,4,39,8,50,FG
