offense,offense_conference,defense,defense_conference,game_id,id,scoring,start_period,start_yardline,start_time.minutes,end_period,end_yardline,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result
Oklahoma State,Big 12,TCU,Big 12,401013078,4010130788,false,2,86,14,2,91,13,,1,4,3,-5,PUNT
TCU,Big 12,Oklahoma State,Big 12,401013078,4010130789,false,2,48,13,2,47,11,34,1,26,3,-1,PUNT
Virginia Tech,ACC,Virginia,ACC,401013183,4010131831,false,1,25,15,1,74,10,13,4,47,12,49,MISSED FG
Virginia,ACC,Virginia Tech,ACC,401013183,4010131832,false,1,74,10,1,84,8,43,1,30,3,-10,PUNT
Virginia Tech,ACC,Virginia,ACC,401013183,4010131833,false,1,41,8,1,65,6,46,1,57,3,24,PUNT
Virginia,ACC,Virginia Tech,ACC,401013183,4010131834,false,1,80,6,1,77,5,44,1,2,3,3,PUNT
Virginia Tech,ACC,Virginia,ACC,401013183,4010131835,false,1,29,5,1,49,3,40,2,4,6,20,PUNT
Virginia,ACC,Virginia Tech,ACC,401013183,4010131836,false,1,85,3,2,14,11,9,7,31,16,71,FUMBLE
Virginia Tech,ACC,Virginia,ACC,401013183,4010131837,false,2,12,11,2,56,9,,2,9,4,44,PUNT
Virginia,ACC,Virginia Tech,ACC,401013183,4010131838,false,2,91,9,2,87,5,47,3,13,6,4,PUNT
Virginia Tech,ACC,Virginia,ACC,401013183,4010131839,true,2,38,5,2,100,2,44,3,3,7,62,TD
Boston College,ACC,Syracuse,ACC,401013184,4010131841,false,1,56,15,1,84,10,47,4,13,10,28,MISSED FG
Syracuse,ACC,Boston College,ACC,401013184,4010131842,false,1,80,10,1,26,7,28,3,19,9,54,MISSED FG
Boston College,ACC,Syracuse,ACC,401013184,4010131843,true,1,26,7,1,100,3,14,4,14,11,74,TD
Syracuse,ACC,Boston College,ACC,401013184,4010131844,true,1,75,3,1,0,3,3,,11,1,75,TD
Syracuse,ACC,Boston College,ACC,401013184,4010131845,true,1,36,3,1,0,,46,2,17,4,36,TD
Boston College,ACC,Syracuse,ACC,401013184,4010131846,false,1,30,,2,31,14,42,1,4,3,1,PUNT
Syracuse,ACC,Boston College,ACC,401013184,4010131847,true,2,67,14,2,0,12,40,2,2,7,67,TD
Boston College,ACC,Syracuse,ACC,401013184,4010131848,false,2,25,12,2,25,10,46,1,54,3,0,PUNT
Syracuse,ACC,Boston College,ACC,401013184,4010131849,false,2,64,10,2,56,8,21,2,25,6,8,PUNT
Wake Forest,ACC,Duke,ACC,401013185,4010131851,true,1,74,15,1,0,12,4,2,56,9,74,TD
Duke,ACC,Wake Forest,ACC,401013185,4010131852,false,1,27,12,1,35,10,14,1,50,5,8,PUNT
Wake Forest,ACC,Duke,ACC,401013185,4010131853,false,1,74,10,1,40,8,8,2,6,4,34,PUNT
Duke,ACC,Wake Forest,ACC,401013185,4010131854,false,1,11,8,1,17,8,,,8,1,6,FUMBLE
Wake Forest,ACC,Duke,ACC,401013185,4010131855,true,1,17,8,1,0,6,54,1,6,3,17,TD
Duke,ACC,Wake Forest,ACC,401013185,4010131856,false,1,30,6,1,41,5,22,1,32,6,11,PUNT
Wake Forest,ACC,Duke,ACC,401013185,4010131857,true,1,80,5,1,0,1,23,3,59,12,80,TD
Duke,ACC,Wake Forest,ACC,401013185,4010131858,true,1,17,1,2,100,12,42,3,35,14,83,TD
Wake Forest,ACC,Duke,ACC,401013185,4010131859,false,2,72,12,2,78,,,12,42,3,-6,PUNT
Miami,ACC,Pittsburgh,ACC,401013186,4010131861,false,1,25,15,1,32,14,6,,54,3,7,PUNT
Pittsburgh,ACC,Miami,ACC,401013186,4010131862,false,1,68,14,1,40,11,26,2,40,4,28,PUNT
Miami,ACC,Pittsburgh,ACC,401013186,4010131863,true,1,18,11,1,80,10,17,1,9,6,62,FG
Pittsburgh,ACC,Miami,ACC,401013186,4010131864,false,1,75,10,1,57,7,38,2,39,4,18,PUNT
Miami,ACC,Pittsburgh,ACC,401013186,4010131865,false,1,25,7,1,25,5,36,2,2,3,0,PUNT
Pittsburgh,ACC,Miami,ACC,401013186,4010131866,false,1,81,5,1,47,2,48,2,48,5,35,FUMBLE
Miami,ACC,Pittsburgh,ACC,401013186,4010131867,false,1,46,2,1,59,1,35,1,13,4,13,PUNT
Pittsburgh,ACC,Miami,ACC,401013186,4010131868,false,1,95,1,2,81,12,32,4,3,6,14,PUNT
Miami,ACC,Pittsburgh,ACC,401013186,4010131869,false,2,33,12,2,55,10,54,1,38,6,22,PUNT
North Carolina,ACC,NC State,ACC,401013187,4010131871,false,1,25,15,1,26,14,11,,49,3,1,PUNT
NC State,ACC,North Carolina,ACC,401013187,4010131872,false,1,60,14,1,38,10,47,3,24,6,22,PUNT
North Carolina,ACC,NC State,ACC,401013187,4010131873,false,1,1,10,1,3,9,57,,50,3,2,PUNT
NC State,ACC,North Carolina,ACC,401013187,4010131874,true,1,4,9,1,0,9,5,,52,2,4,TD
North Carolina,ACC,NC State,ACC,401013187,4010131875,false,1,18,9,1,25,7,35,1,30,3,7,PUNT
NC State,ACC,North Carolina,ACC,401013187,4010131876,false,1,72,7,1,46,5,44,1,51,4,18,INT
North Carolina,ACC,NC State,ACC,401013187,4010131877,false,1,50,5,1,62,3,20,2,24,6,12,INT
NC State,ACC,North Carolina,ACC,401013187,4010131878,false,1,72,3,1,37,1,9,2,11,3,9,PUNT
North Carolina,ACC,NC State,ACC,401013187,4010131879,true,1,48,1,2,93,13,7,3,2,11,45,FG
Minnesota,Big Ten,Wisconsin,Big Ten,401013335,4010133351,false,1,75,15,1,52,14,4,,56,4,23,PUNT
Wisconsin,Big Ten,Minnesota,Big Ten,401013335,4010133352,false,1,26,14,1,87,7,41,6,23,13,61,MISSED FG
Minnesota,Big Ten,Wisconsin,Big Ten,401013335,4010133353,true,1,80,7,1,15,2,37,5,4,10,65,FG
Wisconsin,Big Ten,Minnesota,Big Ten,401013335,4010133354,false,1,25,2,2,56,13,27,4,10,8,31,PUNT
Minnesota,Big Ten,Wisconsin,Big Ten,401013335,4010133355,false,2,95,13,2,95,11,48,1,39,3,0,PUNT
Wisconsin,Big Ten,Minnesota,Big Ten,401013335,4010133356,false,2,61,11,2,74,8,7,3,41,6,13,INT
Minnesota,Big Ten,Wisconsin,Big Ten,401013335,4010133357,true,2,59,8,2,0,2,21,5,46,9,59,TD
Wisconsin,Big Ten,Minnesota,Big Ten,401013335,4010133358,true,2,25,2,2,27,1,5,1,16,3,2,PUNT RETURN TD
Liberty,,New Mexico State,,401013447,4010134471,false,1,24,15,1,29,13,55,1,5,3,5,PUNT
New Mexico State,,Liberty,,401013447,4010134472,false,1,67,13,1,59,12,42,1,13,3,8,PUNT
Liberty,,New Mexico State,,401013447,4010134473,true,1,59,12,1,100,10,22,2,20,7,41,TD
New Mexico State,,Liberty,,401013447,4010134474,false,1,91,10,1,74,9,10,1,12,4,17,FUMBLE
Liberty,,New Mexico State,,401013447,4010134475,true,1,74,9,1,92,6,46,2,24,7,18,FG
New Mexico State,,Liberty,,401013447,4010134476,true,1,84,6,1,80,6,9,,37,2,4,INT TD
New Mexico State,,Liberty,,401013447,4010134478,true,1,0,5,1,0,5,52,,,0,0,TD
Liberty,,New Mexico State,,401013447,4010134479,false,1,25,5,1,32,,,5,52,3,7,PUNT
Florida International,Conference USA,Marshall,Conference USA,401015051,4010150511,false,1,25,15,1,51,10,55,4,5,9,26,PUNT
Marshall,Conference USA,Florida International,Conference USA,401015051,4010150512,true,1,80,10,1,0,8,54,2,1,6,80,TD
Florida International,Conference USA,Marshall,Conference USA,401015051,4010150513,false,1,25,8,1,45,6,53,2,1,5,20,PUNT
Marshall,Conference USA,Florida International,Conference USA,401015051,4010150514,false,1,79,6,1,77,5,47,1,6,3,2,PUNT
Florida International,Conference USA,Marshall,Conference USA,401015051,4010150515,true,1,14,5,1,19,4,41,1,6,3,5,INT TD
Florida International,Conference USA,Marshall,Conference USA,401015051,4010150517,true,1,25,4,1,95,1,32,3,9,7,70,FG
Marshall,Conference USA,Florida International,Conference USA,401015051,4010150518,false,1,80,1,1,75,,28,1,4,3,5,PUNT
Florida International,Conference USA,Marshall,Conference USA,401015051,4010150519,true,1,44,,2,100,11,25,4,3,10,56,TD
Western Kentucky,Conference USA,Louisiana Tech,Conference USA,401015052,4010150521,true,1,82,15,1,0,10,3,4,57,11,82,TD
Louisiana Tech,Conference USA,Western Kentucky,Conference USA,401015052,4010150522,false,1,25,10,1,25,9,56,,7,1,0,INT
Western Kentucky,Conference USA,Louisiana Tech,Conference USA,401015052,4010150523,true,1,33,9,1,0,5,1,4,55,10,33,TD
Louisiana Tech,Conference USA,Western Kentucky,Conference USA,401015052,4010150524,false,1,25,5,1,33,2,54,2,7,3,8,PUNT
Western Kentucky,Conference USA,Louisiana Tech,Conference USA,401015052,4010150525,false,1,71,2,1,64,1,24,1,30,3,7,PUNT
Louisiana Tech,Conference USA,Western Kentucky,Conference USA,401015052,4010150526,false,1,24,1,1,12,,,1,24,3,-12,PUNT
Western Kentucky,Conference USA,Louisiana Tech,Conference USA,401015052,4010150527,false,2,49,15,2,53,13,32,1,28,3,-4,PUNT
Louisiana Tech,Conference USA,Western Kentucky,Conference USA,401015052,4010150528,true,2,10,13,2,0,13,26,,6,1,-10,SF
Western Kentucky,Conference USA,Louisiana Tech,Conference USA,401015052,4010150529,true,2,44,13,2,0,12,16,1,10,3,44,TD
UAB,Conference USA,Middle Tennessee,Conference USA,401015053,4010150532,true,1,58,15,1,18,8,35,6,25,13,40,FG
Middle Tennessee,Conference USA,UAB,Conference USA,401015053,4010150533,false,1,25,8,1,55,4,47,3,48,7,30,PUNT
UAB,Conference USA,Middle Tennessee,Conference USA,401015053,4010150534,false,1,75,4,1,85,2,40,2,7,3,-10,PUNT
Middle Tennessee,Conference USA,UAB,Conference USA,401015053,4010150535,true,1,52,2,2,89,14,55,2,45,6,37,FG
UAB,Conference USA,Middle Tennessee,Conference USA,401015053,4010150536,false,2,82,14,2,87,14,30,,25,3,-5,PUNT
Middle Tennessee,Conference USA,UAB,Conference USA,401015053,4010150537,true,2,47,14,2,93,9,57,4,33,9,46,FG
UAB,Conference USA,Middle Tennessee,Conference USA,401015053,4010150538,false,2,75,9,2,41,7,23,2,34,5,34,PUNT
Middle Tennessee,Conference USA,UAB,Conference USA,401015053,4010150539,true,2,6,7,2,100,2,35,4,48,9,94,TD
UT San Antonio,Conference USA,North Texas,Conference USA,401015054,4010150541,false,1,25,15,1,86,10,58,4,2,9,61,INT
North Texas,Conference USA,UT San Antonio,Conference USA,401015054,4010150542,true,1,80,10,1,0,8,27,2,31,6,80,TD
UT San Antonio,Conference USA,North Texas,Conference USA,401015054,4010150543,false,1,32,8,1,45,5,46,2,41,5,13,PUNT
North Texas,Conference USA,UT San Antonio,Conference USA,401015054,4010150544,true,1,91,5,1,3,,23,5,23,13,88,FG
UT San Antonio,Conference USA,North Texas,Conference USA,401015054,4010150545,false,1,11,,1,37,,,,23,5,26,PUNT
North Texas,Conference USA,UT San Antonio,Conference USA,401015054,4010150546,true,2,85,13,2,0,10,,3,43,10,85,TD
UT San Antonio,Conference USA,North Texas,Conference USA,401015054,4010150547,true,2,10,10,2,100,8,33,1,27,5,90,TD
North Texas,Conference USA,UT San Antonio,Conference USA,401015054,4010150548,false,2,75,8,2,22,6,6,2,27,5,53,INT
UT San Antonio,Conference USA,North Texas,Conference USA,401015054,4010150549,false,2,6,6,2,10,5,3,1,3,3,4,PUNT
Old Dominion,Conference USA,Rice,Conference USA,401015055,4010150551,false,1,75,15,1,68,13,36,1,24,3,7,PUNT
Rice,Conference USA,Old Dominion,Conference USA,401015055,4010150552,false,1,37,13,1,51,10,11,3,25,7,14,PUNT
Old Dominion,Conference USA,Rice,Conference USA,401015055,4010150553,true,1,90,10,1,17,5,51,4,20,11,73,FG
Rice,Conference USA,Old Dominion,Conference USA,401015055,4010150554,true,1,12,5,1,100,1,44,4,7,8,88,TD
Old Dominion,Conference USA,Rice,Conference USA,401015055,4010150555,true,1,75,1,2,9,12,58,3,42,12,66,FG
Rice,Conference USA,Old Dominion,Conference USA,401015055,4010150556,false,2,33,12,2,40,10,13,2,45,4,7,PUNT
Old Dominion,Conference USA,Rice,Conference USA,401015055,4010150557,false,2,86,10,2,86,9,35,,38,2,0,FUMBLE
Rice,Conference USA,Old Dominion,Conference USA,401015055,4010150558,true,2,86,9,2,100,8,47,,48,2,14,TD
Old Dominion,Conference USA,Rice,Conference USA,401015055,4010150559,false,2,75,8,2,51,,,8,47,9,24,PUNT
Southern Mississippi,Conference USA,UTEP,Conference USA,401015056,4010150561,true,1,75,15,1,22,10,57,4,3,10,53,FG
UTEP,Conference USA,Southern Mississippi,Conference USA,401015056,4010150562,true,1,25,10,1,30,9,18,1,39,3,5,INT TD
Southern Mississippi,Conference USA,UTEP,Conference USA,401015056,4010150563,false,1,0,9,1,0,9,9,,9,0,0,TD
UTEP,Conference USA,Southern Mississippi,Conference USA,401015056,4010150564,false,1,53,9,1,65,7,40,1,29,5,12,MISSED FG
Southern Mississippi,Conference USA,UTEP,Conference USA,401015056,4010150565,false,1,65,7,1,62,6,25,1,15,3,3,PUNT
UTEP,Conference USA,Southern Mississippi,Conference USA,401015056,4010150566,false,1,34,6,1,34,4,55,1,30,3,0,PUNT
Southern Mississippi,Conference USA,UTEP,Conference USA,401015056,4010150567,true,1,80,4,1,0,,13,4,42,12,80,TD
UTEP,Conference USA,Southern Mississippi,Conference USA,401015056,4010150568,false,1,27,,1,27,,3,,10,1,0,INT
Southern Mississippi,Conference USA,UTEP,Conference USA,401015056,4010150569,true,1,20,,2,22,14,12,,51,4,-2,FG
South Florida,American Athletic,UCF,American Athletic,401019535,4010195351,false,1,13,15,1,36,13,17,1,43,4,23,PUNT
UCF,American Athletic,South Florida,American Athletic,401019535,4010195352,false,1,74,13,1,34,10,32,2,45,9,40,PUNT
South Florida,American Athletic,UCF,American Athletic,401019535,4010195353,false,1,12,10,1,63,6,,4,32,11,51,INT
UCF,American Athletic,South Florida,American Athletic,401019535,4010195354,false,1,83,6,1,77,5,15,,45,3,6,INT
South Florida,American Athletic,UCF,American Athletic,401019535,4010195355,false,1,88,5,1,97,3,17,1,58,4,9,DOWNS
UCF,American Athletic,South Florida,American Athletic,401019535,4010195356,true,1,97,3,1,0,,25,2,52,10,97,TD
South Florida,American Athletic,UCF,American Athletic,401019535,4010195357,false,1,39,,2,65,13,3,2,22,7,26,DOWNS
UCF,American Athletic,South Florida,American Athletic,401019535,4010195358,true,2,65,13,2,25,11,,2,3,7,40,FG
South Florida,American Athletic,UCF,American Athletic,401019535,4010195359,false,2,8,11,2,16,9,29,1,31,3,8,PUNT
Cincinnati,American Athletic,East Carolina,American Athletic,401019536,4010195361,true,1,25,15,1,100,10,46,4,14,8,75,TD
East Carolina,American Athletic,Cincinnati,American Athletic,401019536,4010195362,false,1,75,10,1,85,9,15,1,31,3,-10,PUNT
Cincinnati,American Athletic,East Carolina,American Athletic,401019536,4010195363,false,1,42,9,1,77,5,6,4,9,8,35,DOWNS
East Carolina,American Athletic,Cincinnati,American Athletic,401019536,4010195364,false,1,76,5,1,84,3,15,1,51,3,-8,PUNT
Cincinnati,American Athletic,East Carolina,American Athletic,401019536,4010195365,true,1,44,3,1,100,1,21,1,54,5,56,TD
East Carolina,American Athletic,Cincinnati,American Athletic,401019536,4010195366,false,1,75,1,1,72,,33,,48,3,3,PUNT
Cincinnati,American Athletic,East Carolina,American Athletic,401019536,4010195367,true,1,38,,1,100,,,,33,2,62,TD
East Carolina,American Athletic,Cincinnati,American Athletic,401019536,4010195368,false,2,74,14,2,37,13,16,1,43,5,37,FUMBLE
Cincinnati,American Athletic,East Carolina,American Athletic,401019536,4010195369,true,2,45,13,2,100,13,6,,10,1,55,TD
Memphis,American Athletic,Houston,American Athletic,401019537,4010195371,false,1,25,15,1,33,13,35,1,25,3,8,PUNT
Houston,American Athletic,Memphis,American Athletic,401019537,4010195372,true,1,73,13,1,0,11,31,2,4,9,73,TD
Memphis,American Athletic,Houston,American Athletic,401019537,4010195373,false,1,21,11,1,20,10,38,,53,3,-1,PUNT
Houston,American Athletic,Memphis,American Athletic,401019537,4010195374,false,1,66,10,1,63,9,42,,56,3,3,PUNT
Memphis,American Athletic,Houston,American Athletic,401019537,4010195375,false,1,14,9,1,18,7,37,2,5,6,4,PUNT
Houston,American Athletic,Memphis,American Athletic,401019537,4010195376,false,1,50,7,1,46,6,54,,43,3,4,PUNT
Memphis,American Athletic,Houston,American Athletic,401019537,4010195377,true,1,1,6,1,82,4,31,2,23,7,81,FG
Houston,American Athletic,Memphis,American Athletic,401019537,4010195378,false,1,75,4,1,30,,47,3,44,12,45,DOWNS
Memphis,American Athletic,Houston,American Athletic,401019537,4010195379,true,1,31,,2,100,13,39,2,8,6,69,TD
Temple,American Athletic,Connecticut,American Athletic,401019538,4010195381,true,1,71,15,1,0,13,,2,,6,71,TD
Connecticut,American Athletic,Temple,American Athletic,401019538,4010195382,true,1,25,13,1,100,6,53,6,7,15,75,TD
Temple,American Athletic,Connecticut,American Athletic,401019538,4010195383,true,1,0,6,1,0,6,53,,,0,0,TD
Connecticut,American Athletic,Temple,American Athletic,401019538,4010195384,false,1,36,6,1,55,1,40,5,13,11,19,PUNT
Temple,American Athletic,Connecticut,American Athletic,401019538,4010195385,true,1,92,1,2,0,14,24,2,16,6,92,TD
Connecticut,American Athletic,Temple,American Athletic,401019538,4010195386,false,2,19,14,2,60,10,24,4,,8,41,DOWNS
Temple,American Athletic,Connecticut,American Athletic,401019538,4010195387,false,2,60,10,2,40,9,16,1,8,3,20,INT
Connecticut,American Athletic,Temple,American Athletic,401019538,4010195388,false,2,8,9,2,47,5,43,3,33,8,39,INT
Temple,American Athletic,Connecticut,American Athletic,401019538,4010195389,true,2,36,5,2,0,5,19,,24,2,36,TD
Tulane,American Athletic,Navy,American Athletic,401019539,4010195391,false,1,20,15,1,57,11,44,3,16,6,37,PUNT
Navy,American Athletic,Tulane,American Athletic,401019539,4010195392,false,1,92,11,1,84,9,37,2,7,3,8,PUNT
Tulane,American Athletic,Navy,American Athletic,401019539,4010195393,false,1,35,9,1,42,8,19,1,18,3,7,PUNT
Navy,American Athletic,Tulane,American Athletic,401019539,4010195394,false,1,83,8,1,81,7,15,1,4,3,2,PUNT
Tulane,American Athletic,Navy,American Athletic,401019539,4010195395,false,1,25,7,1,25,5,54,1,21,3,0,PUNT
Navy,American Athletic,Tulane,American Athletic,401019539,4010195396,false,1,46,5,1,9,1,2,4,52,9,37,MISSED FG
Tulane,American Athletic,Navy,American Athletic,401019539,4010195397,true,1,20,1,2,100,14,53,1,9,3,80,TD
Navy,American Athletic,Tulane,American Athletic,401019539,4010195398,true,2,75,14,2,31,7,33,7,20,13,44,FG
Tulane,American Athletic,Navy,American Athletic,401019539,4010195399,true,2,23,7,2,100,4,26,3,7,7,77,TD
SMU,American Athletic,Tulsa,American Athletic,401019540,4010195401,false,1,75,15,1,75,12,4,2,56,7,0,PUNT
Tulsa,American Athletic,SMU,American Athletic,401019540,4010195402,false,1,46,12,1,56,9,24,2,40,6,10,PUNT
SMU,American Athletic,Tulsa,American Athletic,401019540,4010195403,false,1,80,9,1,75,8,48,,36,2,5,INT
Tulsa,American Athletic,SMU,American Athletic,401019540,4010195404,true,1,83,8,1,100,8,15,,33,2,17,TD
SMU,American Athletic,Tulsa,American Athletic,401019540,4010195405,false,1,75,8,1,59,5,57,2,18,5,16,PUNT
Tulsa,American Athletic,SMU,American Athletic,401019540,4010195406,false,1,24,5,1,75,1,54,4,3,9,51,MISSED FG
SMU,American Athletic,Tulsa,American Athletic,401019540,4010195407,false,1,75,1,1,66,,39,1,15,3,9,PUNT
Tulsa,American Athletic,SMU,American Athletic,401019540,4010195408,true,1,19,,2,100,12,53,2,33,6,81,TD
SMU,American Athletic,Tulsa,American Athletic,401019540,4010195409,false,2,77,12,2,41,,,12,53,4,36,PUNT
Ball State,Mid-American,Miami (OH),Mid-American,401020785,4010207851,false,1,75,15,1,70,13,46,1,14,3,5,PUNT
Miami (OH),Mid-American,Ball State,Mid-American,401020785,4010207852,false,1,34,13,1,59,12,21,1,25,4,25,PUNT
Ball State,Mid-American,Miami (OH),Mid-American,401020785,4010207853,true,1,87,12,1,0,9,11,3,10,8,87,TD
Miami (OH),Mid-American,Ball State,Mid-American,401020785,4010207854,false,1,25,9,1,59,5,35,3,36,5,34,PUNT
Ball State,Mid-American,Miami (OH),Mid-American,401020785,4010207855,false,1,91,5,1,90,4,59,,36,3,1,INT
Miami (OH),Mid-American,Ball State,Mid-American,401020785,4010207856,true,1,48,4,1,100,3,28,1,31,5,52,TD
Ball State,Mid-American,Miami (OH),Mid-American,401020785,4010207857,true,1,75,3,1,0,1,14,2,14,6,75,TD
Miami (OH),Mid-American,Ball State,Mid-American,401020785,4010207858,false,1,21,1,2,61,13,10,3,4,5,40,PUNT
Ball State,Mid-American,Miami (OH),Mid-American,401020785,4010207859,false,2,85,13,2,55,9,42,3,28,8,30,PUNT
Western Michigan,Mid-American,Northern Illinois,Mid-American,401020786,4010207861,true,1,25,15,1,100,12,1,2,59,8,75,TD
Northern Illinois,Mid-American,Western Michigan,Mid-American,401020786,4010207862,false,1,77,12,1,81,9,15,2,46,6,-4,FUMBLE
Western Michigan,Mid-American,Northern Illinois,Mid-American,401020786,4010207863,false,1,81,9,1,81,7,20,1,55,4,0,MISSED FG
Northern Illinois,Mid-American,Western Michigan,Mid-American,401020786,4010207864,true,1,80,7,1,0,5,5,2,15,6,80,TD
Western Michigan,Mid-American,Northern Illinois,Mid-American,401020786,4010207865,false,1,25,5,1,44,2,17,2,48,6,19,PUNT
Northern Illinois,Mid-American,Western Michigan,Mid-American,401020786,4010207866,false,1,79,2,1,28,,,2,17,10,51,DOWNS
Western Michigan,Mid-American,Northern Illinois,Mid-American,401020786,4010207867,true,2,28,14,2,72,10,9,4,3,9,44,FG
Northern Illinois,Mid-American,Western Michigan,Mid-American,401020786,4010207868,false,2,85,10,2,84,8,58,1,11,3,1,PUNT
Western Michigan,Mid-American,Northern Illinois,Mid-American,401020786,4010207869,true,2,48,8,2,76,4,52,4,6,9,28,FG
Akron,Mid-American,Ohio,Mid-American,401020787,4010207871,false,1,75,15,1,67,13,28,1,32,3,8,PUNT
Ohio,Mid-American,Akron,Mid-American,401020787,4010207872,true,1,20,13,1,100,10,56,2,32,5,80,TD
Akron,Mid-American,Ohio,Mid-American,401020787,4010207873,false,1,85,10,1,89,8,48,2,8,3,-4,PUNT
Ohio,Mid-American,Akron,Mid-American,401020787,4010207874,false,1,40,8,1,41,7,54,,54,3,1,PUNT
Akron,Mid-American,Ohio,Mid-American,401020787,4010207875,false,1,90,7,1,88,6,45,1,9,2,2,INT
Ohio,Mid-American,Akron,Mid-American,401020787,4010207876,true,1,80,6,1,100,4,17,2,28,6,20,TD
Akron,Mid-American,Ohio,Mid-American,401020787,4010207877,true,1,92,4,1,99,2,38,1,39,3,-7,PUNT RETURN TD
Akron,Mid-American,Ohio,Mid-American,401020787,4010207879,true,1,69,2,2,0,14,48,2,43,8,69,TD
Bowling Green,Mid-American,Buffalo,Mid-American,401020788,4010207881,false,1,25,15,1,23,13,36,1,24,3,-2,PUNT
Buffalo,Mid-American,Bowling Green,Mid-American,401020788,4010207882,false,1,60,13,1,57,12,22,1,14,3,3,PUNT
Bowling Green,Mid-American,Buffalo,Mid-American,401020788,4010207883,false,1,20,12,1,23,10,53,1,29,3,3,PUNT
Buffalo,Mid-American,Bowling Green,Mid-American,401020788,4010207884,true,1,56,10,1,0,9,33,1,20,5,56,TD
Bowling Green,Mid-American,Buffalo,Mid-American,401020788,4010207885,true,1,25,9,1,100,6,55,2,38,7,75,TD
Buffalo,Mid-American,Bowling Green,Mid-American,401020788,4010207886,true,1,75,6,1,0,2,27,4,28,10,75,TD
Bowling Green,Mid-American,Buffalo,Mid-American,401020788,4010207887,true,1,25,2,2,69,14,40,2,47,6,44,FUMBLE TD
Bowling Green,Mid-American,Buffalo,Mid-American,401020788,4010207889,false,2,25,14,2,28,,,14,40,3,3,PUNT
Toledo,Mid-American,Central Michigan,Mid-American,401020789,4010207891,false,1,25,15,1,48,13,8,1,52,5,23,PUNT
Central Michigan,Mid-American,Toledo,Mid-American,401020789,4010207892,false,1,89,13,1,55,11,26,1,42,4,34,PUNT
Toledo,Mid-American,Central Michigan,Mid-American,401020789,4010207893,true,1,28,11,1,100,8,25,3,1,9,72,TD
Central Michigan,Mid-American,Toledo,Mid-American,401020789,4010207894,false,1,75,8,1,80,7,25,1,,3,-5,PUNT
Toledo,Mid-American,Central Michigan,Mid-American,401020789,4010207895,true,1,63,7,1,100,5,55,1,30,4,37,TD
Central Michigan,Mid-American,Toledo,Mid-American,401020789,4010207896,false,1,76,5,1,73,4,56,,59,3,3,PUNT
Toledo,Mid-American,Central Michigan,Mid-American,401020789,4010207897,false,1,56,4,1,85,2,27,2,29,6,29,INT
Central Michigan,Mid-American,Toledo,Mid-American,401020789,4010207898,false,1,83,2,1,83,1,36,,51,3,0,PUNT
Toledo,Mid-American,Central Michigan,Mid-American,401020789,4010207899,true,1,64,1,2,84,14,57,1,39,5,20,FG
Kent State,Mid-American,Eastern Michigan,Mid-American,401020790,4010207901,true,1,29,15,1,94,11,30,3,30,10,65,FG
Eastern Michigan,Mid-American,Kent State,Mid-American,401020790,4010207902,true,1,90,11,1,84,11,19,,11,1,6,FUMBLE TD
Eastern Michigan,Mid-American,Kent State,Mid-American,401020790,4010207904,true,1,69,11,1,0,9,12,2,1,5,69,TD
Kent State,Mid-American,Eastern Michigan,Mid-American,401020790,4010207905,false,1,25,9,1,89,7,3,2,9,8,64,MISSED FG
Eastern Michigan,Mid-American,Kent State,Mid-American,401020790,4010207906,false,1,80,7,1,81,6,10,,53,3,-1,PUNT
Kent State,Mid-American,Eastern Michigan,Mid-American,401020790,4010207907,false,1,28,6,1,53,2,51,3,19,8,25,PUNT
Eastern Michigan,Mid-American,Kent State,Mid-American,401020790,4010207908,true,1,82,2,2,0,12,47,4,51,11,82,TD
Kent State,Mid-American,Eastern Michigan,Mid-American,401020790,4010207909,false,2,67,12,2,66,12,43,,4,1,-1,FUMBLE
Troy,Sun Belt,Appalachian State,Sun Belt,401021697,4010216971,false,1,75,15,1,75,12,55,2,5,3,0,PUNT
Appalachian State,Sun Belt,Troy,Sun Belt,401021697,4010216972,false,1,78,12,1,83,11,14,1,41,4,5,MISSED FG
Troy,Sun Belt,Appalachian State,Sun Belt,401021697,4010216973,false,1,80,11,1,72,9,13,2,1,4,8,PUNT
Appalachian State,Sun Belt,Troy,Sun Belt,401021697,4010216974,true,1,2,9,1,100,5,44,3,29,6,98,TD
Troy,Sun Belt,Appalachian State,Sun Belt,401021697,4010216975,false,1,79,5,1,50,2,50,2,54,6,29,FUMBLE
Appalachian State,Sun Belt,Troy,Sun Belt,401021697,4010216976,true,1,50,2,2,100,13,42,4,8,11,50,TD
Troy,Sun Belt,Appalachian State,Sun Belt,401021697,4010216977,false,2,75,13,2,64,13,18,,24,1,11,FUMBLE
Appalachian State,Sun Belt,Troy,Sun Belt,401021697,4010216978,true,2,64,13,2,100,11,,2,18,5,36,TD
Troy,Sun Belt,Appalachian State,Sun Belt,401021697,4010216979,true,2,61,11,2,9,7,51,3,9,7,52,FG
Texas State,Sun Belt,Arkansas State,Sun Belt,401021698,4010216981,false,1,25,15,1,73,11,44,3,16,7,48,PUNT
Arkansas State,Sun Belt,Texas State,Sun Belt,401021698,4010216982,false,1,99,11,1,88,9,39,2,5,5,11,PUNT
Texas State,Sun Belt,Arkansas State,Sun Belt,401021698,4010216983,false,1,42,9,1,86,5,2,4,37,10,44,MISSED FG
